"","name","length","score","pvalue"
"265","Bacteria_NZ_CP061335_8_length_257969_cov_41.315566",257969,0.0336404609927837,0.523647829250546
"266","Bacteria_NZ_CP061335_9_length_245764_cov_40.461713",245764,0.0128694107900793,0.687484841135096
"267","Bacteria_NZ_CP061335_10_length_236657_cov_42.411700",236657,0.0217130134613299,0.601382488479263
"268","Bacteria_NZ_CP061335_11_length_201810_cov_41.261803",201810,0.0160372441049432,0.652073732718894
"269","Bacteria_NZ_CP061335_12_length_199836_cov_40.544021",199836,0.0194571735745758,0.620422022798933
"270","Bacteria_NZ_CP061335_13_length_171322_cov_42.127141",171322,0.026044420288026,0.570822216832404
"271","Bacteria_NZ_CP061335_14_length_160079_cov_40.490770",160079,0.024919665998902,0.575551782682513
"272","Bacteria_NZ_CP061335_15_length_153306_cov_40.777222",153306,0.0244387569695648,0.579311181178753
"273","Bacteria_NZ_CP061335_16_length_135780_cov_41.019768",135780,0.0285580412026755,0.554208100897405
"274","Bacteria_NZ_CP061335_17_length_117684_cov_42.437511",117684,0.0155387974893686,0.658501091438273
"275","Bacteria_NZ_CP061335_18_length_84428_cov_40.600844",84428,0.0260084903116707,0.570943487751637
"276","Bacteria_NZ_CP061335_19_length_76725_cov_41.633468",76725,0.0340624652757407,0.521222410865874
"277","Bacteria_NZ_CP061335_20_length_74208_cov_42.191145",74208,0.0413034685014527,0.48605384428814
"278","Bacteria_NZ_CP061335_21_length_65040_cov_41.035285",65040,0.00902650348641672,0.740722774678632
"279","Bacteria_NZ_CP061335_22_length_22098_cov_41.025087",22098,0.024599601575386,0.577977201067184
"280","Bacteria_NZ_CP061335_23_length_14693_cov_45.609851",14693,0.00488426932156934,0.816759641038079
"281","Bacteria_NZ_CP061335_24_length_14543_cov_42.942297",14543,0.0248469178089701,0.576279408197914
"282","Bacteria_NZ_CP061335_25_length_14467_cov_57.447058",14467,0.0371339997728618,0.504972107688576
"283","Bacteria_NZ_CP061335_26_length_13402_cov_38.427062",13402,0.0285473928952749,0.554208100897405
"284","Bacteria_NZ_CP061335_27_length_8398_cov_63.584442",8398,0.0156464826726599,0.657288382245937
"285","Bacteria_NZ_CP061335_28_length_3264_cov_302.747585",3264,0.216705499514792,0.209677419354839
"286","Bacteria_NZ_CP061335_29_length_2758_cov_67.104698",2758,0.560340619100861,0.128712081954797
"287","Bacteria_NZ_CP061335_30_length_1853_cov_280.645161",1853,0.0954422150276768,0.552676685135728
"288","Bacteria_NZ_CP061476_1_length_741045_cov_93.592784",741045,0.00283464170143223,0.869391219985447
"289","Bacteria_NZ_CP061476_2_length_694427_cov_96.981585",694427,0.0159517353171912,0.65328644191123
"290","Bacteria_NZ_CP061476_3_length_514100_cov_100.912969",514100,0.00427000785764337,0.829978171234538
"291","Bacteria_NZ_CP061476_4_length_257112_cov_94.871507",257112,0.00559298432983597,0.803419839922387
"292","Bacteria_NZ_CP061476_5_length_218135_cov_96.359675",218135,0.00240791504503495,0.884913897647344
"293","Bacteria_NZ_CP061476_6_length_179716_cov_98.226165",179716,0.00594079541309473,0.796264855687606
"294","Bacteria_NZ_CP061476_7_length_170003_cov_92.703862",170003,0.00363954571947504,0.848168809119573
"295","Bacteria_NZ_CP061476_8_length_126843_cov_95.013022",126843,0.00844465019166899,0.749454280863449
"296","Bacteria_NZ_CP061476_9_length_107628_cov_104.186208",107628,0.00870223771587333,0.745694882367208
"297","Bacteria_NZ_CP061476_10_length_94381_cov_93.426139",94381,0.00467359414035334,0.820397768615086
"298","Bacteria_NZ_CP061476_11_length_75229_cov_93.497672",75229,0.00207683623800497,0.896798447732234
"299","Bacteria_NZ_CP061476_12_length_66144_cov_91.662168",66144,0.00541258634572686,0.806451612903226
"300","Bacteria_NZ_CP061476_13_length_60450_cov_89.911582",60450,0.00506061380661912,0.814091680814941
"301","Bacteria_NZ_CP061476_14_length_57031_cov_94.614908",57031,0.0149903572880654,0.664928450157652
"302","Bacteria_NZ_CP061476_15_length_52551_cov_93.323910",52551,0.00880927912615554,0.743633276740238
"303","Bacteria_NZ_CP061476_16_length_51816_cov_92.593729",51816,0.00433913684245952,0.827916565607567
"304","Bacteria_NZ_CP061476_17_length_51210_cov_91.418962",51210,0.0172273490525326,0.642372059180209
"305","Bacteria_NZ_CP061476_18_length_41277_cov_95.114478",41277,0.0125744226300596,0.690637885035169
"306","Bacteria_NZ_CP061476_19_length_29209_cov_91.720724",29209,0.0221485137280565,0.598471986417657
"307","Bacteria_NZ_CP061476_20_length_27666_cov_91.437579",27666,0.00751111533897651,0.765098229444579
"308","Bacteria_NZ_CP061476_21_length_23076_cov_91.997654",23076,0.0113378891012985,0.706645646374
"309","Bacteria_NZ_CP061476_22_length_15082_cov_93.205031",15082,0.0138970240480165,0.675964103807907
"310","Bacteria_NZ_CP061476_23_length_13547_cov_97.774755",13547,0.00817079701714873,0.754305117632792
"311","Bacteria_NZ_CP061476_24_length_11725_cov_100.328021",11725,0.187721916510935,0.234052874120786
"312","Bacteria_NZ_CP061476_25_length_9909_cov_95.752182",9909,0.0225454991516774,0.59653165170992
"313","Bacteria_NZ_CP061476_26_length_6970_cov_91.683586",6970,0.191065577119942,0.231748726655348
"314","Bacteria_NZ_CP061476_27_length_4634_cov_96.611050",4634,0.221372229562581,0.206039291777832
"315","Bacteria_NZ_CP061476_28_length_2934_cov_806.925669",2934,0.0268004064444942,0.792721329772392
"316","Bacteria_NZ_CP061476_29_length_2321_cov_177.833186",2321,0.132680189675854,0.477896918722845
"317","Bacteria_NZ_CP061476_30_length_1577_cov_841.153088",1577,0.0217949310593369,0.821501175907841
"318","Bacteria_NZ_CP061476_31_length_1215_cov_134.706897",1215,0.319454239380945,0.263841830430103
"319","Bacteria_NZ_LR824639_1_length_483912_cov_107.325972",483912,0.00967226440001258,0.728716953674509
"320","Bacteria_NZ_LR824639_2_length_379191_cov_107.444521",379191,0.0047469671400668,0.819670143099685
"321","Bacteria_NZ_LR824639_3_length_362203_cov_108.605755",362203,0.00521084743493416,0.810696095076401
"322","Bacteria_NZ_LR824639_4_length_229364_cov_108.369174",229364,0.00857295546511649,0.748241571671113
"323","Bacteria_NZ_LR824639_5_length_224284_cov_107.667991",224284,0.00621215747248832,0.790928935241329
"324","Bacteria_NZ_LR824639_6_length_222998_cov_107.797755",222998,0.00569539301394085,0.801358234295416
"325","Bacteria_NZ_LR824639_7_length_189989_cov_107.710294",189989,0.00278816814356354,0.870240116420082
"326","Bacteria_NZ_LR824639_8_length_162215_cov_108.146133",162215,0.00586133329864319,0.797720106718409
"327","Bacteria_NZ_LR824639_9_length_150669_cov_107.491880",150669,0.00297167927833501,0.866601988843075
"328","Bacteria_NZ_LR824639_10_length_148517_cov_109.397085",148517,0.0226279811295059,0.596046568032986
"329","Bacteria_NZ_LR824639_11_length_134416_cov_107.296738",134416,0.00424621061184178,0.830827067669173
"330","Bacteria_NZ_LR824639_12_length_110513_cov_108.966702",110513,0.00309244730862988,0.862963861266068
"331","Bacteria_NZ_LR824639_13_length_109080_cov_108.409117",109080,0.00667471913393246,0.781712345379578
"332","Bacteria_NZ_LR824639_14_length_107920_cov_108.280295",107920,0.0166985012693794,0.646980354111084
"333","Bacteria_NZ_LR824639_15_length_104034_cov_107.767280",104034,0.00780279247917842,0.761460101867572
"334","Bacteria_NZ_LR824639_16_length_103945_cov_107.588882",103945,0.00292401574898713,0.867814698035411
"335","Bacteria_NZ_LR824639_17_length_99020_cov_108.874946",99020,0.0030561227926818,0.864419112296871
"336","Bacteria_NZ_LR824639_18_length_93209_cov_109.295618",93209,0.00210747992722746,0.895464467620665
"337","Bacteria_NZ_LR824639_19_length_84590_cov_108.417366",84590,0.00508183000843719,0.813121513461072
"338","Bacteria_NZ_LR824639_20_length_82736_cov_108.693448",82736,0.00236726824119582,0.885641523162746
"339","Bacteria_NZ_LR824639_21_length_75150_cov_108.084120",75150,0.00661262990265527,0.783288867329614
"340","Bacteria_NZ_LR824639_22_length_72686_cov_108.794495",72686,0.00205207714922775,0.897889886005336
"341","Bacteria_NZ_LR824639_23_length_71493_cov_108.995003",71493,0.00255511063571267,0.878971622604899
"342","Bacteria_NZ_LR824639_24_length_70637_cov_107.102661",70637,0.00655883348226016,0.784016492845016
"343","Bacteria_NZ_LR824639_25_length_66120_cov_108.805994",66120,0.00500289282799566,0.814698035411108
"344","Bacteria_NZ_LR824639_26_length_64014_cov_107.432668",64014,0.0037935264546133,0.843924326946398
"345","Bacteria_NZ_LR824639_27_length_60584_cov_108.770308",60584,0.00197045402796206,0.900800388066942
"346","Bacteria_NZ_LR824639_28_length_60179_cov_106.552309",60179,0.00387964969564569,0.841862721319428
"347","Bacteria_NZ_LR824639_29_length_59561_cov_108.374685",59561,0.00405837984097737,0.835920446276983
"348","Bacteria_NZ_LR824639_30_length_58615_cov_108.430516",58615,0.00849888078954506,0.748847926267281
"349","Bacteria_NZ_LR824639_31_length_58245_cov_109.197749",58245,0.00632946730996711,0.788867329614358
"350","Bacteria_NZ_LR824639_32_length_57016_cov_105.099085",57016,0.0210065324944574,0.60671840892554
"351","Bacteria_NZ_LR824639_33_length_52859_cov_107.350068",52859,0.00400505521917069,0.837375697307786
"352","Bacteria_NZ_LR824639_34_length_45228_cov_109.190291",45228,0.00588891834791048,0.797235023041475
"353","Bacteria_NZ_LR824639_35_length_43958_cov_109.760791",43958,0.00542370707972128,0.806451612903226
"354","Bacteria_NZ_LR824639_36_length_42682_cov_110.424989",42682,0.0103002972712517,0.720834343924327
"355","Bacteria_NZ_LR824639_37_length_42573_cov_105.082906",42573,0.00431686693732145,0.828522920203735
"356","Bacteria_NZ_LR824639_38_length_37574_cov_109.891522",37574,0.00174332929636232,0.90856172689789
"357","Bacteria_NZ_LR824639_39_length_36609_cov_108.882749",36609,0.00308275385183714,0.863570215862236
"358","Bacteria_NZ_LR824639_40_length_35188_cov_108.115732",35188,0.00527201001694847,0.809240844045598
"359","Bacteria_NZ_LR824639_41_length_33688_cov_109.687658",33688,0.0085831333517683,0.74812030075188
"360","Bacteria_NZ_LR824639_42_length_32285_cov_107.086069",32285,0.00300852387172136,0.865268008731506
"361","Bacteria_NZ_LR824639_43_length_29751_cov_108.891366",29751,0.00917873785347233,0.739267523647829
"362","Bacteria_NZ_LR824639_44_length_18922_cov_113.142789",18922,0.000444091720405893,0.971865146737812
"363","Bacteria_NZ_LR824639_45_length_16672_cov_104.257387",16672,0.00222348981809501,0.890856172689789
"364","Bacteria_NZ_LR824639_46_length_16254_cov_110.334712",16254,0.00606248654115833,0.794567062818336
"365","Bacteria_NZ_LR824639_47_length_6157_cov_104.980826",6157,0.00329789896081701,0.858234295415959
"366","Bacteria_NZ_LR824639_48_length_5903_cov_213.561389",5903,0.0751402132975811,0.385520252243512
"367","Bacteria_NZ_LR824639_49_length_5253_cov_206.168334",5253,0.21626616655899,0.21040504487024
"368","Bacteria_NZ_LR824639_50_length_4558_cov_106.706418",4558,0.000219552540659517,0.986296386126607
"369","Bacteria_NZ_LR824639_51_length_2020_cov_119.668702",2020,0.0485933625152555,0.691075058795392
"370","Phage_NC_047747_1_length_40338_cov_564.031477",40338,0.998625076927545,0.000485083676934271
"371","Phage_NC_047933_1_length_43177_cov_154.939799",43177,0.994816483295644,0.00133398011156925
"372","Phage_NC_047954_1_length_46642_cov_87.569923",46642,0.996096624646272,0.000970167353868542
"373","Phage_NC_048168_1_length_43445_cov_492.987947",43445,0.983079389386863,0.0033955857385399
"374","Phage_NC_048639_1_length_42159_cov_766.026862",42159,0.957373476710848,0.00654862963861266
"375","Phage_NC_048639_2_length_14251_cov_739.048817",14251,0.940799094805588,0.00848896434634975
"376","Phage_NC_048639_3_length_11572_cov_768.561605",11572,0.753569492802419,0.0362600048508368
"377","Phage_NC_048639_4_length_2635_cov_591.448062",2635,0.863413719554017,0.0261091401921314
"378","Phage_NC_048675_1_length_66181_cov_270.186281",66181,0.973940000706553,0.00436575309240844
"379","Phage_NC_048706_1_length_45935_cov_189.203814",45935,0.993418862988267,0.00157652195003638
"380","Phage_NC_049456_1_length_75471_cov_432.068898",75471,0.769280770087252,0.0334707737084647
"381","Phage_NC_049976_1_length_18751_cov_810.950043",18751,0.987711850507268,0.00278923114237206
