seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP059856_16_length_145399_cov_16.869943||full	0.740	0.000	0.740	dsDNAphage	131778	4	23.200	16.600
Bacteria_NZ_CP059856_35_length_40335_cov_32.988555||full	0.993	0.540	0.993	dsDNAphage	39941	8	95.700	0.000
Bacteria_NZ_CP059856_41_length_10079_cov_18.198125||full	0.533	0.087	0.533	dsDNAphage	10032	0	80.000	10.000
Bacteria_NZ_CP059856_46_length_3485_cov_36.121283||full	0.800	0.967	0.967	ssDNA	3136	0	66.700	0.000
Bacteria_NZ_CP059903_59_length_1274_cov_1.504512||full	0.573	0.353	0.573	dsDNAphage	1274	0	33.300	0.000
Bacteria_NZ_CP059973_6_length_255784_cov_7.451838||0_partial	0.960	0.013	0.960	dsDNAphage	71372	3	46.000	14.900
Bacteria_NZ_CP059973_7_length_211720_cov_7.469454||0_partial	0.907	0.053	0.907	dsDNAphage	16465	1	23.500	23.500
Bacteria_NZ_CP059973_18_length_114147_cov_7.739298||0_partial	0.887	0.000	0.887	dsDNAphage	12846	1	23.500	47.100
Bacteria_NZ_CP059973_29_length_70641_cov_7.676409||0_partial	0.920	0.000	0.920	dsDNAphage	11836	1	27.300	22.700
Bacteria_NZ_CP059973_42_length_31121_cov_7.513681||full	0.773	0.000	0.773	dsDNAphage	30096	1	35.700	28.600
Bacteria_NZ_CP059973_47_length_18925_cov_6.694330||full	1.000	0.433	1.000	dsDNAphage	18712	9	69.200	0.000
Bacteria_NZ_CP059973_53_length_7340_cov_7.374468||full	1.000	0.900	1.000	dsDNAphage	7177	1	35.700	0.000
Bacteria_NZ_CP059973_65_length_1377_cov_10.832829||full	0.327	0.993	0.993	ssDNA	1376	0	50.000	0.000
Bacteria_NZ_CP059991_40_length_1239_cov_1.478885||full	0.700	0.447	0.700	dsDNAphage	1237	0	50.000	0.000
Bacteria_NZ_CP059991_68_length_1105_cov_1.241905||full	0.687	0.620	0.687	dsDNAphage	758	0	50.000	0.000
Bacteria_NZ_CP060008_111_length_2840_cov_2.299820||full	0.993	0.547	0.993	dsDNAphage	2727	4	100.000	0.000
Bacteria_NZ_CP060008_190_length_2383_cov_1.767612||full	0.507	0.467	0.507	dsDNAphage	2381	0	20.000	0.000
Bacteria_NZ_CP053189_616_length_3975_cov_3.569898||full	0.993	0.607	0.993	dsDNAphage	3973	3	80.000	0.000
Bacteria_NZ_CP053189_804_length_3220_cov_3.300790||full	0.693	0.347	0.693	dsDNAphage	3062	0	100.000	0.000
Bacteria_NZ_CP053189_814_length_3184_cov_2.496964||full	0.940	0.107	0.940	dsDNAphage	3181	1	16.700	0.000
Bacteria_NZ_CP053189_835_length_3139_cov_3.656939||full	0.527	0.280	0.527	dsDNAphage	2955	0	50.000	0.000
Bacteria_NZ_CP053189_853_length_3092_cov_3.053013||full	0.753	0.893	0.893	ssDNA	3090	0	75.000	0.000
Bacteria_NZ_CP053189_1046_length_2456_cov_2.950021||full	0.613	0.333	0.613	dsDNAphage	2454	0	33.300	0.000
Bacteria_NZ_CP053189_1175_length_2084_cov_2.936422||full	0.620	0.173	0.620	dsDNAphage	2084	0	33.300	0.000
Bacteria_NZ_CP053189_1236_length_1906_cov_3.320908||full	0.553	0.120	0.553	dsDNAphage	1519	0	33.300	0.000
Bacteria_NZ_CP053189_1334_length_1709_cov_3.099154||full	0.647	0.113	0.647	dsDNAphage	1708	0	33.300	0.000
Bacteria_NZ_CP053189_1388_length_1584_cov_3.046436||full	0.593	0.073	0.593	dsDNAphage	1582	0	33.300	0.000
Bacteria_NZ_CP053189_1400_length_1560_cov_1.778073||full	0.980	0.993	0.993	ssDNA	1268	0	66.700	0.000
Bacteria_NZ_CP053189_1439_length_1457_cov_3.012126||full	0.607	0.213	0.607	dsDNAphage	1215	0	50.000	0.000
Bacteria_NZ_CP053189_1492_length_1354_cov_1.389530||full	0.747	0.373	0.747	dsDNAphage	858	0	50.000	0.000
Bacteria_NZ_CP053189_1495_length_1349_cov_3.403400||full	0.520	0.173	0.520	dsDNAphage	1346	0	33.300	0.000
Bacteria_NZ_CP053189_1555_length_1205_cov_2.464348||full	0.580	0.167	0.580	dsDNAphage	1203	0	33.300	0.000
Bacteria_NZ_CP053189_1603_length_1118_cov_2.794920||full	0.853	0.240	0.853	dsDNAphage	944	0	33.300	0.000
Bacteria_NZ_CP053609_1_length_303200_cov_11.911056||0_partial	0.987	0.007	0.987	dsDNAphage	54357	15	46.700	16.000
Bacteria_NZ_CP053609_10_length_118060_cov_12.162417||0_partial	0.893	0.000	0.893	dsDNAphage	18470	2	29.600	22.200
Bacteria_NZ_CP053609_46_length_1323_cov_31.312303||full	0.853	1.000	1.000	ssDNA	1238	0	100.000	0.000
Bacteria_NZ_CP053642_2_length_4269_cov_1.528239||full	0.580	0.013	0.580	dsDNAphage	4269	1	40.000	20.000
Bacteria_NZ_CP053642_38_length_2835_cov_2.145683||full	0.673	0.227	0.673	dsDNAphage	2815	0	33.300	0.000
Bacteria_NZ_CP053642_207_length_1542_cov_1.737727||full	0.747	0.200	0.747	dsDNAphage	1532	0	33.300	0.000
Bacteria_NZ_CP053642_252_length_1402_cov_2.101707||full	0.607	0.160	0.607	dsDNAphage	1256	0	50.000	0.000
Bacteria_NZ_CP053642_305_length_1236_cov_2.432684||full	0.587	0.213	0.587	dsDNAphage	1235	0	33.300	0.000
Bacteria_NZ_CP053697_10_length_7387_cov_3.555374||full	0.507	0.147	0.507	dsDNAphage	6947	0	22.200	0.000
Bacteria_NZ_CP053697_68_length_4599_cov_2.656910||full	0.627	0.047	0.627	dsDNAphage	4414	0	33.300	0.000
Bacteria_NZ_CP053697_140_length_3717_cov_3.294102||full	0.593	0.013	0.593	dsDNAphage	3717	0	20.000	0.000
Bacteria_NZ_CP053697_162_length_3532_cov_2.897613||full	0.767	0.327	0.767	dsDNAphage	3324	0	25.000	0.000
Bacteria_NZ_CP053697_251_length_3043_cov_2.297523||full	0.687	0.767	0.767	ssDNA	3042	0	50.000	0.000
Bacteria_NZ_CP053697_338_length_2664_cov_3.030280||full	0.653	0.133	0.653	dsDNAphage	2661	0	60.000	0.000
Bacteria_NZ_CP053697_341_length_2651_cov_2.532743||full	0.567	0.093	0.567	dsDNAphage	2648	0	50.000	0.000
Bacteria_NZ_CP053697_390_length_2499_cov_2.537234||full	0.860	0.120	0.860	dsDNAphage	2496	1	33.300	0.000
Bacteria_NZ_CP053697_407_length_2450_cov_2.862630||full	0.407	0.740	0.740	ssDNA	2395	0	100.000	0.000
Bacteria_NZ_CP053697_434_length_2353_cov_3.321149||full	0.907	0.153	0.907	dsDNAphage	2349	1	33.300	0.000
Bacteria_NZ_CP053697_450_length_2316_cov_2.938080||full	0.940	0.907	0.940	dsDNAphage	2313	0	40.000	0.000
Bacteria_NZ_CP053697_513_length_2145_cov_2.795215||full	0.400	0.907	0.907	ssDNA	1973	0	50.000	0.000
Bacteria_NZ_CP053697_641_length_1861_cov_1.918605||full	0.640	0.020	0.640	dsDNAphage	1671	0	66.700	33.300
Bacteria_NZ_CP053697_687_length_1753_cov_2.057126||full	0.613	0.373	0.613	dsDNAphage	1589	0	50.000	0.000
Bacteria_NZ_CP053697_723_length_1691_cov_2.161369||full	0.920	0.440	0.920	dsDNAphage	1599	0	100.000	0.000
Bacteria_NZ_CP053697_758_length_1645_cov_2.173585||full	0.720	0.080	0.720	dsDNAphage	1443	1	50.000	0.000
Bacteria_NZ_CP053697_785_length_1600_cov_3.575405||full	0.627	0.627	0.627	dsDNAphage	1597	0	33.300	0.000
Bacteria_NZ_CP053697_832_length_1516_cov_2.373032||full	0.593	0.947	0.947	ssDNA	1515	0	25.000	0.000
Bacteria_NZ_CP053697_859_length_1453_cov_2.964950||full	0.553	0.933	0.933	ssDNA	1037	0	50.000	0.000
Bacteria_NZ_CP053697_878_length_1409_cov_1.936484||full	0.853	0.307	0.853	dsDNAphage	1407	0	33.300	0.000
Bacteria_NZ_CP053697_1014_length_1218_cov_2.396389||full	0.400	0.887	0.887	ssDNA	1216	0	33.300	0.000
Bacteria_NZ_CP053746_20_length_16863_cov_3.972394||full	0.993	0.007	0.993	dsDNAphage	16863	3	52.000	16.000
Bacteria_NZ_CP053746_148_length_8438_cov_3.706430||full	1.000	0.107	1.000	dsDNAphage	8367	2	40.000	0.000
Bacteria_NZ_CP053746_208_length_7296_cov_3.763707||full	0.660	0.000	0.660	dsDNAphage	7295	1	22.200	11.100
Bacteria_NZ_CP053746_281_length_5880_cov_3.124635||full	0.993	0.047	0.993	dsDNAphage	5878	4	62.500	12.500
Bacteria_NZ_CP053746_322_length_5446_cov_4.570210||full	0.907	0.780	0.907	dsDNAphage	5024	0	87.500	0.000
Bacteria_NZ_CP053746_349_length_5120_cov_4.236920||full	0.993	0.827	0.993	dsDNAphage	4966	5	87.500	0.000
Bacteria_NZ_CP053746_597_length_3049_cov_3.516366||full	0.827	0.693	0.827	dsDNAphage	3048	0	33.300	0.000
Bacteria_NZ_CP053746_655_length_2699_cov_3.241679||full	0.560	0.093	0.560	dsDNAphage	2686	0	50.000	0.000
Bacteria_NZ_CP053746_682_length_2558_cov_2.077507||full	0.500	0.227	0.500	dsDNAphage	2557	0	25.000	0.000
Bacteria_NZ_CP053746_695_length_2473_cov_3.136063||full	0.747	0.627	0.747	dsDNAphage	2236	0	50.000	0.000
Bacteria_NZ_CP053746_718_length_2335_cov_3.157895||full	0.333	0.673	0.673	ssDNA	2296	0	33.300	0.000
Bacteria_NZ_CP053746_745_length_2182_cov_3.411378||full	0.587	0.060	0.587	dsDNAphage	2121	1	25.000	0.000
Bacteria_NZ_CP053746_784_length_1979_cov_3.081601||full	0.667	0.560	0.667	dsDNAphage	1975	0	33.300	0.000
Bacteria_NZ_CP053746_836_length_1738_cov_3.191325||full	0.180	0.820	0.820	ssDNA	1412	0	50.000	0.000
Bacteria_NZ_CP053746_842_length_1720_cov_3.076877||full	0.973	0.987	0.987	ssDNA	1718	0	100.000	0.000
Bacteria_NZ_CP053746_853_length_1695_cov_2.228049||full	0.833	0.980	0.980	ssDNA	971	0	50.000	0.000
Bacteria_NZ_CP053746_857_length_1677_cov_2.355734||full	0.613	0.660	0.660	ssDNA	1658	0	50.000	0.000
Bacteria_NZ_CP053746_864_length_1653_cov_2.776596||full	0.980	0.813	0.980	dsDNAphage	1649	0	40.000	0.000
Bacteria_NZ_CP053746_931_length_1355_cov_3.345385||full	0.533	0.953	0.953	ssDNA	1234	0	50.000	0.000
Bacteria_NZ_CP053746_975_length_1191_cov_2.583627||full	0.680	0.787	0.787	ssDNA	1136	0	50.000	0.000
Bacteria_NZ_CP053841_10_length_73742_cov_7.869787||0_partial	0.827	0.000	0.827	dsDNAphage	27962	3	29.600	33.300
Bacteria_NZ_CP053841_16_length_8735_cov_9.642512||full	0.907	0.000	0.907	dsDNAphage	8390	3	30.000	20.000
Bacteria_NZ_CP053841_27_length_1235_cov_15.001695||full	0.960	0.747	0.960	dsDNAphage	1234	1	33.300	0.000
Bacteria_NZ_CP053842_8_length_60433_cov_7.923697||full	0.913	0.000	0.913	dsDNAphage	60430	8	29.200	15.300
Bacteria_NZ_CP053842_15_length_1608_cov_8.270444||full	0.753	0.180	0.753	dsDNAphage	1552	0	50.000	0.000
Bacteria_NZ_CP053845_13_length_11388_cov_13.827583||full	0.913	0.007	0.913	dsDNAphage	11374	1	20.000	10.000
Bacteria_NZ_CP053845_16_length_3973_cov_12.279479||full	0.827	0.633	0.827	dsDNAphage	3907	0	12.500	0.000
Bacteria_NZ_CP053848_3_length_139419_cov_9.048944||0_partial	0.833	0.000	0.833	dsDNAphage	44141	4	22.400	19.000
Bacteria_NZ_CP054205_18_length_66906_cov_6.455894||full	0.900	0.000	0.900	dsDNAphage	66906	15	39.500	17.300
Prophage_NZ_CP054205_37_length_47943_cov_6.568827||full	0.887	0.000	0.887	dsDNAphage	45541	13	42.600	29.600
Prophage_NZ_CP054205_49_length_38363_cov_5.901143||full	0.900	0.000	0.900	dsDNAphage	34926	11	36.200	27.700
Bacteria_NZ_CP054205_141_length_11674_cov_6.899561||full	0.960	0.007	0.960	dsDNAphage	11134	1	39.100	4.300
Bacteria_NZ_CP054205_203_length_2672_cov_4.737104||full	0.567	0.260	0.567	dsDNAphage	2670	0	66.700	0.000
Bacteria_NZ_CP054880_3_length_5347_cov_1.953515||full	0.540	0.513	0.540	dsDNAphage	5347	0	100.000	0.000
Bacteria_NZ_CP054880_5_length_4782_cov_2.372118||full	0.993	0.667	0.993	dsDNAphage	4709	3	100.000	0.000
Bacteria_NZ_CP054880_9_length_4151_cov_2.069580||full	0.927	1.000	1.000	ssDNA	4151	0	71.400	0.000
Bacteria_NZ_CP054880_49_length_3097_cov_2.072321||full	0.500	0.360	0.500	dsDNAphage	3052	0	20.000	0.000
Bacteria_NZ_CP054880_144_length_2384_cov_1.764277||full	0.953	0.987	0.987	ssDNA	2383	0	75.000	0.000
Bacteria_NZ_CP054880_147_length_2374_cov_2.085382||full	0.453	0.827	0.827	ssDNA	2262	0	50.000	0.000
Bacteria_NZ_CP054880_148_length_2364_cov_1.857514||full	0.593	0.780	0.780	ssDNA	2357	0	50.000	0.000
Bacteria_NZ_CP054880_149_length_2360_cov_2.276790||full	0.580	0.980	0.980	ssDNA	2121	0	50.000	0.000
Bacteria_NZ_CP054880_150_length_2356_cov_1.556280||full	0.593	0.880	0.880	ssDNA	2321	0	66.700	0.000
Bacteria_NZ_CP054880_163_length_2292_cov_1.877962||full	0.293	0.900	0.900	ssDNA	2090	0	50.000	0.000
Bacteria_NZ_CP054880_200_length_2167_cov_1.979640||full	0.827	0.993	0.993	ssDNA	2037	0	66.700	0.000
Bacteria_NZ_CP054880_205_length_2159_cov_2.044677||full	0.953	0.933	0.953	dsDNAphage	2128	1	25.000	0.000
Bacteria_NZ_CP054880_206_length_2157_cov_1.868221||full	0.820	0.853	0.853	ssDNA	1973	0	33.300	0.000
Bacteria_NZ_CP054880_245_length_2067_cov_1.793241||full	1.000	0.940	1.000	dsDNAphage	2065	2	100.000	0.000
Bacteria_NZ_CP054880_246_length_2064_cov_1.957193||full	0.967	0.713	0.967	dsDNAphage	2063	1	33.300	0.000
Bacteria_NZ_CP054880_309_length_1891_cov_2.331699||full	1.000	0.993	1.000	dsDNAphage	1662	2	100.000	0.000
Bacteria_NZ_CP058259_11_length_123084_cov_10.166075||0_partial	0.793	0.027	0.793	dsDNAphage	10538	1	21.100	26.300
Bacteria_NZ_CP058556_32_length_2388_cov_2.357051||full	0.560	0.067	0.560	dsDNAphage	2351	1	33.300	0.000
Bacteria_NZ_CP058556_41_length_2277_cov_1.703870||full	0.593	0.187	0.593	dsDNAphage	2273	0	33.300	0.000
Bacteria_NZ_CP058556_154_length_1744_cov_2.666075||full	0.793	0.200	0.793	dsDNAphage	1485	0	33.300	0.000
Bacteria_NZ_CP058556_169_length_1706_cov_1.236826||full	0.613	0.087	0.613	dsDNAphage	1688	0	33.300	0.000
Bacteria_NZ_CP058556_175_length_1700_cov_1.786626||full	0.627	0.160	0.627	dsDNAphage	1696	0	33.300	0.000
Bacteria_NZ_CP058556_196_length_1647_cov_2.010050||full	0.553	0.347	0.553	dsDNAphage	1190	0	50.000	0.000
Bacteria_NZ_CP058556_261_length_1516_cov_2.488022||full	0.847	0.227	0.847	dsDNAphage	1335	1	50.000	0.000
Bacteria_NZ_CP058556_584_length_1094_cov_1.666987||full	0.607	0.673	0.673	ssDNA	1092	0	33.300	0.000
Bacteria_NZ_CP058556_602_length_1078_cov_2.444770||full	0.847	0.673	0.847	dsDNAphage	1078	0	66.700	0.000
Bacteria_NZ_CP058556_635_length_1059_cov_1.391434||full	0.913	0.327	0.913	dsDNAphage	1059	0	50.000	0.000
Bacteria_NZ_CP058693_131_length_16270_cov_4.224052||full	0.720	0.000	0.720	dsDNAphage	16218	1	14.300	7.100
Bacteria_NZ_CP058693_144_length_15472_cov_4.064150||0_partial	0.820	0.000	0.820	dsDNAphage	11420	3	20.000	20.000
Bacteria_NZ_CP058693_209_length_13161_cov_4.156722||full	0.907	0.007	0.907	dsDNAphage	13144	4	41.700	8.300
Bacteria_NZ_CP058693_584_length_6068_cov_4.790620||full	0.527	0.200	0.527	dsDNAphage	6064	0	33.300	0.000
Bacteria_NZ_CP058693_695_length_5076_cov_3.701653||full	0.753	0.027	0.753	dsDNAphage	5074	0	11.100	0.000
Bacteria_NZ_CP058693_781_length_4221_cov_4.816851||full	0.580	0.273	0.580	dsDNAphage	4218	0	20.000	0.000
Bacteria_NZ_CP058693_993_length_2803_cov_3.557132||full	0.920	0.440	0.920	dsDNAphage	2800	0	60.000	0.000
Bacteria_NZ_CP058693_1077_length_2342_cov_3.139047||full	0.907	0.373	0.907	dsDNAphage	1892	1	50.000	0.000
Bacteria_NZ_CP058693_1100_length_2193_cov_3.532273||full	0.520	0.107	0.520	dsDNAphage	2158	0	25.000	0.000
Bacteria_NZ_CP058693_1127_length_2053_cov_3.479479||full	0.633	0.467	0.633	dsDNAphage	1689	0	50.000	0.000
Prophage_NZ_CP058977_13_length_10096_cov_4.042924||full	0.720	0.000	0.720	dsDNAphage	10093	2	27.300	18.200
Bacteria_NZ_CP058977_162_length_5819_cov_3.016308||full	0.667	0.007	0.667	dsDNAphage	5815	1	12.500	0.000
Bacteria_NZ_CP058977_203_length_5381_cov_3.050882||full	0.987	0.347	0.987	dsDNAphage	5368	1	28.600	0.000
Bacteria_NZ_CP058977_265_length_4930_cov_2.927179||full	0.667	0.020	0.667	dsDNAphage	4929	1	25.000	0.000
Bacteria_NZ_CP058977_340_length_4458_cov_2.789235||full	0.667	0.000	0.667	dsDNAphage	4397	1	25.000	0.000
Prophage_NZ_CP058977_348_length_4440_cov_2.107868||full	0.993	0.207	0.993	dsDNAphage	4438	2	18.200	0.000
Bacteria_NZ_CP058977_355_length_4422_cov_4.149989||full	0.680	0.033	0.680	dsDNAphage	4418	0	66.700	33.300
Prophage_NZ_CP058977_423_length_4077_cov_2.165341||full	0.980	0.273	0.980	dsDNAphage	4077	1	42.900	0.000
Bacteria_NZ_CP058977_456_length_3948_cov_3.026201||full	0.840	0.187	0.840	dsDNAphage	3947	0	16.700	0.000
Prophage_NZ_CP058977_564_length_3599_cov_2.868228||full	0.967	0.360	0.967	dsDNAphage	3537	2	100.000	0.000
Bacteria_NZ_CP058977_672_length_3262_cov_2.326473||full	0.787	0.233	0.787	dsDNAphage	3261	0	33.300	0.000
Bacteria_NZ_CP058977_681_length_3233_cov_3.161737||full	0.867	0.320	0.867	dsDNAphage	3093	0	100.000	0.000
Bacteria_NZ_CP058977_785_length_2902_cov_2.571830||full	0.807	0.133	0.807	dsDNAphage	2499	1	33.300	0.000
Bacteria_NZ_CP058977_790_length_2891_cov_1.793371||full	0.753	0.320	0.753	dsDNAphage	2891	0	25.000	0.000
Bacteria_NZ_CP058977_816_length_2840_cov_2.649192||full	0.640	0.273	0.640	dsDNAphage	2837	0	25.000	0.000
Bacteria_NZ_CP058977_865_length_2736_cov_2.453189||full	0.593	0.327	0.593	dsDNAphage	2733	0	33.300	0.000
Bacteria_NZ_CP058977_875_length_2720_cov_2.347467||full	0.873	0.367	0.873	dsDNAphage	2565	0	25.000	0.000
Bacteria_NZ_CP058977_897_length_2663_cov_3.469325||full	0.593	0.127	0.593	dsDNAphage	2580	0	40.000	0.000
Bacteria_NZ_CP058977_908_length_2617_cov_1.946526||full	0.607	0.020	0.607	dsDNAphage	2614	1	33.300	0.000
Bacteria_NZ_CP058977_1136_length_2224_cov_2.585062||full	0.607	0.447	0.607	dsDNAphage	2223	0	20.000	0.000
Prophage_NZ_CP058977_1304_length_1941_cov_2.119300||full	0.793	0.447	0.793	dsDNAphage	1940	0	25.000	0.000
Bacteria_NZ_CP058977_1411_length_1797_cov_2.112514||full	0.527	0.140	0.527	dsDNAphage	1794	0	33.300	0.000
Bacteria_NZ_CP058977_1481_length_1714_cov_2.160338||full	0.580	0.307	0.580	dsDNAphage	1713	0	20.000	0.000
Bacteria_NZ_CP058977_1483_length_1711_cov_2.754227||full	0.860	0.280	0.860	dsDNAphage	1660	0	16.700	0.000
Bacteria_NZ_CP058977_1538_length_1637_cov_1.662453||full	0.593	0.140	0.593	dsDNAphage	1635	0	33.300	0.000
Bacteria_NZ_CP058977_1786_length_1326_cov_3.010228||full	0.653	0.140	0.653	dsDNAphage	1264	0	50.000	0.000
Prophage_NZ_CP058977_1890_length_1204_cov_1.958225||full	0.840	0.100	0.840	dsDNAphage	1202	0	33.300	0.000
Bacteria_NZ_CP058977_1993_length_1104_cov_4.099142||full	0.887	0.407	0.887	dsDNAphage	1101	0	66.700	0.000
Bacteria_NZ_CP059163_9_length_1819_cov_1.403061||full	0.593	0.167	0.593	dsDNAphage	1819	0	33.300	0.000
Bacteria_NZ_CP059163_42_length_1375_cov_1.059848||full	0.520	0.207	0.520	dsDNAphage	1372	0	50.000	0.000
Bacteria_NZ_CP059163_44_length_1372_cov_1.273349||full	0.853	0.067	0.853	dsDNAphage	1371	0	33.300	0.000
Bacteria_NZ_CP059163_60_length_1273_cov_2.848933||full	0.920	0.500	0.920	dsDNAphage	1271	0	66.700	0.000
Bacteria_NZ_CP059163_66_length_1243_cov_1.571549||full	0.580	0.260	0.580	dsDNAphage	1135	0	33.300	0.000
Bacteria_NZ_CP059164_19_length_14583_cov_4.254061||full	0.580	0.000	0.580	dsDNAphage	14486	1	20.000	10.000
Bacteria_NZ_CP059164_127_length_8204_cov_3.938643||full	0.693	0.053	0.693	dsDNAphage	8203	1	33.300	0.000
Bacteria_NZ_CP059164_406_length_3671_cov_2.921460||full	0.940	0.333	0.940	dsDNAphage	3500	1	66.700	0.000
Bacteria_NZ_CP059164_445_length_3303_cov_3.003387||full	0.893	0.387	0.893	dsDNAphage	3300	0	20.000	0.000
Bacteria_NZ_CP059164_520_length_2770_cov_2.440147||full	0.667	0.060	0.667	dsDNAphage	2646	1	33.300	0.000
Bacteria_NZ_CP059164_560_length_2596_cov_2.253050||full	0.740	0.353	0.740	dsDNAphage	2594	0	40.000	0.000
Bacteria_NZ_CP059164_578_length_2507_cov_3.635400||full	0.753	0.333	0.753	dsDNAphage	2234	0	50.000	0.000
Bacteria_NZ_CP059164_590_length_2418_cov_3.777402||full	0.647	0.180	0.647	dsDNAphage	2360	0	33.300	0.000
Bacteria_NZ_CP059164_659_length_2083_cov_4.369822||full	0.747	0.380	0.747	dsDNAphage	2083	0	66.700	0.000
Bacteria_NZ_CP059164_677_length_1993_cov_3.747162||full	0.720	0.513	0.720	dsDNAphage	1880	0	66.700	0.000
Bacteria_NZ_CP059164_696_length_1902_cov_3.295615||full	0.520	0.273	0.520	dsDNAphage	1898	0	25.000	0.000
Bacteria_NZ_CP059164_722_length_1780_cov_3.242319||full	0.747	0.500	0.747	dsDNAphage	1778	0	25.000	0.000
Bacteria_NZ_CP059164_763_length_1597_cov_4.028534||full	0.647	0.240	0.647	dsDNAphage	1595	0	33.300	0.000
Bacteria_NZ_CP059408_12_length_103293_cov_8.314555||0_partial	0.853	0.033	0.853	dsDNAphage	15751	1	20.000	25.000
Bacteria_NZ_CP059408_14_length_94965_cov_8.594943||0_partial	0.780	0.000	0.780	dsDNAphage	13256	1	23.500	41.200
Bacteria_NZ_CP016180_3_length_184171_cov_54.784723||full	0.733	0.000	0.733	dsDNAphage	184168	12	19.800	36.500
Prophage_NZ_CP016180_6_length_141068_cov_59.543546||0_partial	0.780	0.000	0.780	dsDNAphage	10737	2	14.300	33.300
Prophage_NZ_CP016180_7_length_117380_cov_58.103030||0_partial	0.973	0.027	0.973	dsDNAphage	29297	1	50.000	19.400
Prophage_NZ_CP016180_23_length_26341_cov_52.113559||full	1.000	0.007	1.000	dsDNAphage	25786	12	56.200	9.400
Bacteria_NZ_CP016180_24_length_19082_cov_49.248804||0_partial	0.760	0.000	0.760	dsDNAphage	14214	2	29.400	29.400
Prophage_NZ_CP016180_36_length_2309_cov_92.215173||full	1.000	0.967	1.000	dsDNAphage	2309	2	60.000	0.000
Bacteria_NZ_CP034105_4_length_16446_cov_3.007382||full	0.940	0.007	0.940	dsDNAphage	16404	5	44.400	27.800
Bacteria_NZ_CP034105_11_length_13704_cov_3.628837||full	0.713	0.000	0.713	dsDNAphage	13643	2	38.500	15.400
Bacteria_NZ_CP034105_49_length_9444_cov_3.659495||full	0.993	0.033	0.993	dsDNAphage	9257	5	76.900	7.700
Bacteria_NZ_CP034105_56_length_9086_cov_3.655631||full	0.820	0.047	0.820	dsDNAphage	8893	0	78.600	7.100
Bacteria_NZ_CP034105_95_length_7882_cov_3.233423||full	0.867	0.040	0.867	dsDNAphage	7879	1	33.300	8.300
Bacteria_NZ_CP034105_117_length_7245_cov_3.710848||full	1.000	0.207	1.000	dsDNAphage	7217	3	72.700	0.000
Bacteria_NZ_CP034105_241_length_4777_cov_2.972258||full	0.893	0.300	0.893	dsDNAphage	4775	0	63.600	0.000
Bacteria_NZ_CP034105_267_length_4457_cov_3.369605||full	0.973	0.027	0.973	dsDNAphage	4194	1	50.000	12.500
Bacteria_NZ_CP034105_276_length_4357_cov_4.370525||full	0.980	0.627	0.980	dsDNAphage	4051	1	60.000	0.000
Bacteria_NZ_CP034105_288_length_4227_cov_2.709971||full	0.853	0.080	0.853	dsDNAphage	4124	0	45.500	9.100
Bacteria_NZ_CP034105_302_length_4126_cov_3.768362||full	0.973	0.033	0.973	dsDNAphage	4125	4	57.100	14.300
Bacteria_NZ_CP034105_362_length_3585_cov_2.562606||full	0.427	0.887	0.887	ssDNA	3450	0	50.000	0.000
Bacteria_NZ_CP034105_389_length_3352_cov_3.737944||full	0.593	0.013	0.593	dsDNAphage	3349	0	33.300	16.700
Bacteria_NZ_CP034105_438_length_3094_cov_3.213886||full	0.947	0.960	0.960	ssDNA	3094	0	80.000	0.000
Bacteria_NZ_CP034105_441_length_3083_cov_4.454095||full	1.000	1.000	1.000	dsDNAphage	3080	2	100.000	0.000
Bacteria_NZ_CP034105_455_length_3001_cov_4.297013||full	0.273	0.540	0.540	ssDNA	2997	0	50.000	0.000
Bacteria_NZ_CP034105_466_length_2957_cov_2.871123||full	0.853	1.000	1.000	ssDNA	1401	0	33.300	0.000
Bacteria_NZ_CP034105_497_length_2775_cov_2.575735||full	0.993	1.000	1.000	ssDNA	2774	0	100.000	0.000
Bacteria_NZ_CP034105_507_length_2722_cov_2.724784||full	0.600	0.327	0.600	dsDNAphage	2721	0	66.700	0.000
Bacteria_NZ_CP034105_539_length_2518_cov_3.271214||full	0.727	0.327	0.727	dsDNAphage	2517	0	66.700	0.000
Bacteria_NZ_CP034105_586_length_2270_cov_3.328217||full	0.993	0.993	0.993	dsDNAphage	2269	1	100.000	0.000
Bacteria_NZ_CP034105_628_length_2089_cov_2.657325||full	0.587	0.960	0.960	ssDNA	1997	0	50.000	0.000
Bacteria_NZ_CP034105_644_length_2002_cov_3.748331||full	0.653	0.933	0.933	ssDNA	1999	0	33.300	0.000
Bacteria_NZ_CP034105_676_length_1900_cov_3.104607||full	0.767	0.993	0.993	ssDNA	1752	0	100.000	0.000
Bacteria_NZ_CP034105_684_length_1865_cov_2.953039||full	0.200	0.847	0.847	ssDNA	1865	0	33.300	0.000
Bacteria_NZ_CP034105_716_length_1756_cov_2.784245||full	0.440	0.800	0.800	ssDNA	1443	0	33.300	0.000
Bacteria_NZ_CP034105_815_length_1381_cov_1.880090||full	0.587	0.980	0.980	ssDNA	1170	0	50.000	0.000
Bacteria_NZ_CP034105_853_length_1201_cov_4.493892||full	0.753	0.967	0.967	ssDNA	672	0	50.000	0.000
Bacteria_NZ_CP040442_65_length_8241_cov_9.194723||full	0.767	0.387	0.767	dsDNAphage	8127	0	66.700	0.000
