seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_AP021972_515_length_3223_cov_3.210859||full	0.720	0.053	0.720	dsDNAphage	3080	0	50.000	0.000
Bacteria_NZ_AP021972_561_length_2992_cov_3.383725||full	0.980	1.000	1.000	ssDNA	2973	0	100.000	0.000
Bacteria_NZ_AP021972_568_length_2956_cov_5.763530||full	0.940	0.033	0.940	dsDNAphage	2949	2	50.000	33.300
Bacteria_NZ_AP021972_598_length_2824_cov_2.248104||full	0.560	0.093	0.560	dsDNAphage	2821	0	50.000	25.000
Bacteria_NZ_AP021972_611_length_2769_cov_6.449153||full	0.800	0.040	0.800	dsDNAphage	2768	0	33.300	0.000
Bacteria_NZ_AP021972_621_length_2739_cov_3.360656||full	0.693	0.960	0.960	ssDNA	2737	0	50.000	0.000
Bacteria_NZ_AP021972_678_length_2474_cov_3.982637||full	0.900	0.020	0.900	dsDNAphage	2473	1	66.700	33.300
Bacteria_NZ_AP021972_681_length_2461_cov_2.342062||full	0.580	0.073	0.580	dsDNAphage	2369	0	20.000	0.000
Bacteria_NZ_AP021972_683_length_2458_cov_4.173949||full	1.000	0.980	1.000	dsDNAphage	2458	2	75.000	0.000
Bacteria_NZ_AP021972_706_length_2398_cov_4.259923||full	0.620	0.027	0.620	dsDNAphage	2387	0	50.000	25.000
Bacteria_NZ_AP021972_719_length_2346_cov_6.599302||full	0.840	0.167	0.840	dsDNAphage	2227	0	50.000	16.700
Bacteria_NZ_AP021972_727_length_2323_cov_3.791446||full	0.673	0.800	0.800	ssDNA	2201	0	33.300	0.000
Bacteria_NZ_AP021972_732_length_2315_cov_3.456195||full	0.587	0.773	0.773	ssDNA	2314	0	50.000	0.000
Bacteria_NZ_AP021972_760_length_2202_cov_2.717746||full	0.993	1.000	1.000	ssDNA	2201	0	75.000	0.000
Bacteria_NZ_AP021972_782_length_2141_cov_3.083413||full	0.980	0.747	0.980	dsDNAphage	1996	2	100.000	0.000
Bacteria_NZ_AP021972_841_length_1955_cov_3.062105||full	0.993	0.913	0.993	dsDNAphage	1735	2	100.000	0.000
Bacteria_NZ_AP021972_876_length_1823_cov_3.103507||full	0.767	0.333	0.767	dsDNAphage	1821	0	80.000	20.000
Bacteria_NZ_AP021972_911_length_1733_cov_2.706198||full	0.513	0.387	0.513	dsDNAphage	1719	0	66.700	0.000
Bacteria_NZ_AP021972_940_length_1662_cov_2.244555||full	0.920	0.933	0.933	ssDNA	1418	0	25.000	0.000
Bacteria_NZ_AP021972_953_length_1627_cov_3.073155||full	0.533	0.940	0.940	ssDNA	1572	0	50.000	0.000
Bacteria_NZ_AP021972_990_length_1511_cov_5.372253||full	0.600	1.000	1.000	ssDNA	1346	0	100.000	0.000
Bacteria_NZ_AP021972_1051_length_1378_cov_3.110355||full	0.993	0.980	0.993	dsDNAphage	1178	1	50.000	0.000
Bacteria_NZ_AP021972_1128_length_1155_cov_2.461818||full	0.947	1.000	1.000	ssDNA	1149	0	66.700	0.000
Bacteria_NZ_AP021972_1186_length_1029_cov_1.973306||full	0.813	0.960	0.960	ssDNA	905	0	50.000	0.000
Bacteria_NZ_AP021972_1190_length_1026_cov_2.343975||full	0.940	1.000	1.000	ssDNA	984	0	100.000	0.000
Bacteria_NZ_AP022020_11_length_12708_cov_3.547380||full	0.807	0.053	0.807	dsDNAphage	12142	0	88.200	5.900
Bacteria_NZ_AP022020_25_length_10615_cov_4.168182||full	0.793	0.127	0.793	dsDNAphage	10188	0	40.000	0.000
Prophage_NZ_AP022020_46_length_9339_cov_3.429556||full	0.987	0.060	0.987	dsDNAphage	9339	3	66.700	13.300
Bacteria_NZ_AP022020_81_length_8164_cov_2.976199||full	1.000	0.027	1.000	dsDNAphage	8164	5	70.000	20.000
Bacteria_NZ_AP022020_134_length_7055_cov_3.647714||full	1.000	0.433	1.000	dsDNAphage	6869	8	100.000	0.000
Prophage_NZ_AP022020_181_length_6104_cov_4.098694||full	0.587	0.007	0.587	dsDNAphage	6100	0	40.000	10.000
Bacteria_NZ_AP022020_182_length_6088_cov_3.842035||full	0.800	0.013	0.800	dsDNAphage	5886	2	33.300	33.300
Bacteria_NZ_AP022020_196_length_5692_cov_3.539294||full	0.847	0.180	0.847	dsDNAphage	5656	1	71.400	0.000
Bacteria_NZ_AP022020_258_length_4990_cov_4.452685||full	1.000	0.060	1.000	dsDNAphage	4836	5	71.400	14.300
Bacteria_NZ_AP022020_261_length_4959_cov_3.157626||full	1.000	0.060	1.000	dsDNAphage	4959	1	36.400	18.200
Bacteria_NZ_AP022020_264_length_4936_cov_3.430649||full	0.533	0.140	0.533	dsDNAphage	4694	0	60.000	0.000
Prophage_NZ_AP022020_265_length_4931_cov_3.477441||full	1.000	0.947	1.000	dsDNAphage	4930	4	100.000	0.000
Bacteria_NZ_AP022020_280_length_4796_cov_2.719468||full	0.927	0.013	0.927	dsDNAphage	4793	2	25.000	25.000
Bacteria_NZ_AP022020_347_length_4272_cov_2.774959||full	0.993	0.140	0.993	dsDNAphage	4225	6	70.000	10.000
Bacteria_NZ_AP022020_348_length_4263_cov_3.269962||full	0.993	0.880	0.993	dsDNAphage	4259	2	57.100	0.000
Bacteria_NZ_AP022020_388_length_3991_cov_3.869919||full	1.000	0.160	1.000	dsDNAphage	3987	3	50.000	0.000
Bacteria_NZ_AP022020_413_length_3784_cov_3.123626||full	0.993	0.600	0.993	dsDNAphage	3630	5	85.700	0.000
Bacteria_NZ_AP022020_423_length_3730_cov_3.069932||full	0.620	0.953	0.953	ssDNA	3728	0	50.000	0.000
Bacteria_NZ_AP022020_427_length_3697_cov_2.714992||full	0.880	0.853	0.880	dsDNAphage	3557	0	62.500	0.000
Bacteria_NZ_AP022020_428_length_3682_cov_3.024814||full	0.887	0.900	0.900	ssDNA	3680	0	60.000	0.000
Bacteria_NZ_AP022020_486_length_3319_cov_2.825674||full	1.000	0.927	1.000	dsDNAphage	3262	4	100.000	0.000
Bacteria_NZ_AP022020_494_length_3281_cov_3.627402||full	0.973	0.100	0.973	dsDNAphage	3227	1	33.300	0.000
Bacteria_NZ_AP022020_497_length_3273_cov_2.244873||full	0.993	0.213	0.993	dsDNAphage	3272	2	62.500	25.000
Bacteria_NZ_AP022020_567_length_2952_cov_2.216776||full	0.853	0.980	0.980	ssDNA	2508	0	66.700	0.000
Bacteria_NZ_AP022020_570_length_2942_cov_3.256668||full	0.953	0.387	0.953	dsDNAphage	2941	1	66.700	0.000
Bacteria_NZ_AP022020_591_length_2841_cov_2.554917||full	0.573	0.533	0.573	dsDNAphage	2821	0	20.000	0.000
Bacteria_NZ_AP022020_607_length_2772_cov_3.906146||full	1.000	0.967	1.000	dsDNAphage	2649	0	100.000	0.000
Bacteria_NZ_AP022020_622_length_2720_cov_2.745591||full	0.787	0.100	0.787	dsDNAphage	2718	0	50.000	0.000
Bacteria_NZ_AP022020_628_length_2698_cov_3.051835||full	1.000	0.847	1.000	dsDNAphage	2696	2	100.000	0.000
Bacteria_NZ_AP022020_638_length_2647_cov_3.839506||full	1.000	0.800	1.000	dsDNAphage	2644	1	75.000	0.000
Bacteria_NZ_AP022020_665_length_2536_cov_3.266828||full	0.967	0.973	0.973	ssDNA	2533	0	100.000	0.000
Bacteria_NZ_AP022020_668_length_2521_cov_3.434712||full	0.547	0.920	0.920	ssDNA	2478	0	33.300	0.000
Bacteria_NZ_AP022020_676_length_2503_cov_2.091503||full	0.947	0.127	0.947	dsDNAphage	2502	2	75.000	25.000
Bacteria_NZ_AP022020_694_length_2444_cov_4.181247||full	0.940	0.987	0.987	ssDNA	2106	0	60.000	0.000
Bacteria_NZ_AP022020_695_length_2444_cov_2.219339||full	0.920	0.147	0.920	dsDNAphage	2444	4	80.000	20.000
Bacteria_NZ_AP022020_702_length_2419_cov_2.979695||full	0.993	0.953	0.993	dsDNAphage	2363	2	50.000	0.000
Bacteria_NZ_AP022020_712_length_2394_cov_2.669944||full	0.953	0.880	0.953	dsDNAphage	2391	2	66.700	0.000
Bacteria_NZ_AP022020_765_length_2188_cov_2.757150||full	0.733	0.147	0.733	dsDNAphage	2188	0	33.300	16.700
Bacteria_NZ_AP022020_771_length_2171_cov_3.003308||full	0.520	0.027	0.520	dsDNAphage	1956	0	66.700	33.300
Bacteria_NZ_AP022020_790_length_2095_cov_3.184804||full	0.507	0.567	0.567	ssDNA	1921	0	50.000	0.000
Bacteria_NZ_AP022020_799_length_2053_cov_27.694695||full	0.373	1.000	1.000	ssDNA	1981	0	33.300	0.000
Prophage_NZ_AP022020_819_length_1988_cov_2.918779||full	0.553	0.940	0.940	ssDNA	1547	0	25.000	0.000
Bacteria_NZ_AP022020_831_length_1944_cov_1.996824||full	0.800	0.920	0.920	ssDNA	1922	0	100.000	0.000
Bacteria_NZ_AP022020_893_length_1711_cov_2.410024||full	0.680	0.993	0.993	ssDNA	1613	0	66.700	0.000
Prophage_NZ_AP022020_899_length_1699_cov_3.774331||full	0.973	0.987	0.987	ssDNA	1699	0	100.000	0.000
Bacteria_NZ_AP022020_914_length_1641_cov_3.899117||full	0.693	0.167	0.693	dsDNAphage	1536	0	50.000	0.000
Prophage_NZ_AP022020_915_length_1641_cov_3.350567||full	0.980	1.000	1.000	ssDNA	1501	0	66.700	0.000
Bacteria_NZ_AP022020_977_length_1466_cov_3.097094||full	0.527	0.133	0.527	dsDNAphage	1347	0	50.000	0.000
Bacteria_NZ_AP022020_1009_length_1336_cov_1.907104||full	0.880	0.987	0.987	ssDNA	1251	0	100.000	0.000
Bacteria_NZ_AP022020_1065_length_1193_cov_4.392794||full	0.993	0.987	0.993	dsDNAphage	1164	0	100.000	0.000
Bacteria_NZ_AP022020_1067_length_1181_cov_1.795737||full	0.980	1.000	1.000	ssDNA	1085	0	50.000	0.000
Bacteria_NZ_AP022020_1078_length_1149_cov_1.966179||full	0.700	0.213	0.700	dsDNAphage	1146	0	33.300	0.000
Bacteria_NZ_AP022020_1085_length_1125_cov_2.339252||full	0.780	1.000	1.000	ssDNA	1052	0	100.000	0.000
Bacteria_NZ_AP022020_1114_length_1067_cov_3.179842||full	0.700	0.993	0.993	ssDNA	995	0	100.000	0.000
Bacteria_NZ_AP022020_1134_length_1028_cov_1.499486||full	0.567	0.887	0.887	ssDNA	985	0	50.000	0.000
Bacteria_NZ_AP022020_1138_length_1017_cov_2.276507||full	0.733	0.980	0.980	ssDNA	1015	0	33.300	0.000
Bacteria_NZ_AP022057_92_length_7555_cov_3.494267||full	0.833	0.007	0.833	dsDNAphage	7524	2	22.200	0.000
Bacteria_NZ_AP022057_116_length_6902_cov_3.654447||full	0.993	0.113	0.993	dsDNAphage	6901	1	38.500	0.000
Bacteria_NZ_AP022057_121_length_6792_cov_2.768740||full	0.727	0.347	0.727	dsDNAphage	6790	0	85.700	0.000
Bacteria_NZ_AP022057_140_length_6435_cov_4.063009||full	0.593	0.213	0.593	dsDNAphage	5765	0	66.700	0.000
Bacteria_NZ_AP022057_152_length_6281_cov_3.132188||full	1.000	0.053	1.000	dsDNAphage	6112	2	62.500	12.500
Bacteria_NZ_AP022057_184_length_5893_cov_3.645598||full	0.960	0.027	0.960	dsDNAphage	5891	0	58.300	8.300
Bacteria_NZ_AP022057_187_length_5817_cov_4.841201||full	0.787	0.347	0.787	dsDNAphage	5815	0	11.100	0.000
Bacteria_NZ_AP022057_195_length_5710_cov_3.829531||full	0.513	0.020	0.513	dsDNAphage	5220	0	33.300	11.100
Bacteria_NZ_AP022057_278_length_4855_cov_3.270417||full	0.973	0.207	0.973	dsDNAphage	4854	1	66.700	0.000
Bacteria_NZ_AP022057_315_length_4528_cov_3.193383||full	0.480	0.780	0.780	ssDNA	4528	0	50.000	0.000
Bacteria_NZ_AP022057_354_length_4285_cov_3.130496||full	0.587	0.027	0.587	dsDNAphage	4284	0	42.900	14.300
Bacteria_NZ_AP022057_401_length_3891_cov_3.504171||full	0.940	0.640	0.940	dsDNAphage	3890	0	14.300	0.000
Bacteria_NZ_AP022057_427_length_3710_cov_4.327223||full	0.973	0.040	0.973	dsDNAphage	3708	1	37.500	25.000
Bacteria_NZ_AP022057_428_length_3707_cov_3.315170||full	0.840	0.047	0.840	dsDNAphage	3395	0	37.500	12.500
Bacteria_NZ_AP022057_433_length_3684_cov_2.834665||full	0.940	0.867	0.940	dsDNAphage	3548	1	66.700	0.000
Bacteria_NZ_AP022057_461_length_3472_cov_3.248171||full	0.667	0.200	0.667	dsDNAphage	3468	0	16.700	0.000
Bacteria_NZ_AP022057_466_length_3445_cov_3.961062||full	0.973	1.000	1.000	ssDNA	2556	0	60.000	0.000
Bacteria_NZ_AP022057_484_length_3340_cov_3.436834||full	0.607	0.367	0.607	dsDNAphage	3252	0	66.700	0.000
Bacteria_NZ_AP022057_498_length_3255_cov_3.448750||full	1.000	0.027	1.000	dsDNAphage	3255	3	57.100	28.600
Bacteria_NZ_AP022057_530_length_3101_cov_4.099803||full	0.507	0.040	0.507	dsDNAphage	3101	0	33.300	16.700
Bacteria_NZ_AP022057_540_length_3064_cov_3.643071||full	0.940	0.920	0.940	dsDNAphage	3019	0	20.000	0.000
Bacteria_NZ_AP022057_570_length_2905_cov_3.352982||full	0.933	0.047	0.933	dsDNAphage	2902	2	40.000	20.000
Bacteria_NZ_AP022057_590_length_2829_cov_3.707642||full	0.840	0.807	0.840	dsDNAphage	2827	0	40.000	0.000
Bacteria_NZ_AP022057_629_length_2643_cov_2.793277||full	1.000	0.987	1.000	dsDNAphage	2320	0	80.000	0.000
Bacteria_NZ_AP022057_630_length_2642_cov_5.090066||full	0.973	0.973	0.973	dsDNAphage	2311	2	60.000	0.000
Bacteria_NZ_AP022057_640_length_2579_cov_5.816957||full	0.467	0.953	0.953	ssDNA	2183	0	50.000	0.000
Bacteria_NZ_AP022057_673_length_2419_cov_2.892555||full	0.980	0.880	0.980	dsDNAphage	2417	0	66.700	0.000
Bacteria_NZ_AP022057_678_length_2389_cov_3.050129||full	0.967	0.927	0.967	dsDNAphage	2389	1	33.300	0.000
Bacteria_NZ_AP022057_679_length_2378_cov_4.458459||full	0.787	0.007	0.787	dsDNAphage	2370	0	50.000	25.000
Bacteria_NZ_AP022057_680_length_2374_cov_3.203105||full	0.987	0.987	0.987	dsDNAphage	2373	4	66.700	0.000
Bacteria_NZ_AP022057_718_length_2207_cov_3.897305||full	0.993	0.993	0.993	dsDNAphage	2205	3	75.000	0.000
Bacteria_NZ_AP022057_737_length_2145_cov_2.942105||full	0.173	0.727	0.727	ssDNA	1745	0	50.000	0.000
Bacteria_NZ_AP022057_754_length_2106_cov_2.614822||full	1.000	1.000	1.000	dsDNAphage	2102	3	75.000	0.000
Bacteria_NZ_AP022057_876_length_1718_cov_2.426338||full	0.880	0.167	0.880	dsDNAphage	1551	1	33.300	0.000
Bacteria_NZ_AP022057_886_length_1673_cov_2.778121||full	0.867	1.000	1.000	ssDNA	1672	0	66.700	0.000
Bacteria_NZ_AP022057_917_length_1582_cov_2.382449||full	0.860	1.000	1.000	ssDNA	1251	0	100.000	0.000
Bacteria_NZ_AP022057_974_length_1403_cov_1.673591||full	0.773	0.987	0.987	ssDNA	1401	0	66.700	0.000
Bacteria_NZ_AP022057_1029_length_1233_cov_2.840407||full	0.933	0.993	0.993	ssDNA	592	0	100.000	0.000
Bacteria_NZ_AP022057_1030_length_1232_cov_2.572642||full	0.567	1.000	1.000	ssDNA	1184	0	50.000	0.000
Bacteria_NZ_AP022057_1114_length_1010_cov_3.090052||full	0.553	0.153	0.553	dsDNAphage	991	0	50.000	0.000
Bacteria_NZ_AP022189_13_length_13591_cov_3.015736||full	0.993	0.020	0.993	dsDNAphage	13553	8	60.000	20.000
Bacteria_NZ_AP022189_69_length_8894_cov_3.338839||full	1.000	0.020	1.000	dsDNAphage	8893	4	61.500	23.100
Bacteria_NZ_AP022189_118_length_7394_cov_3.635645||full	0.607	0.033	0.607	dsDNAphage	7392	0	60.000	10.000
Bacteria_NZ_AP022189_239_length_5476_cov_3.855562||full	0.573	0.027	0.573	dsDNAphage	5476	0	42.900	14.300
Bacteria_NZ_AP022189_313_length_4735_cov_3.531197||full	0.913	0.007	0.913	dsDNAphage	4734	3	57.100	42.900
Bacteria_NZ_AP022189_316_length_4726_cov_2.858060||full	0.713	0.320	0.713	dsDNAphage	4618	0	66.700	0.000
Bacteria_NZ_AP022189_328_length_4612_cov_2.716480||full	1.000	0.947	1.000	dsDNAphage	4544	3	100.000	0.000
Bacteria_NZ_AP022189_414_length_3928_cov_3.571908||full	0.507	0.900	0.900	ssDNA	3539	0	60.000	0.000
Bacteria_NZ_AP022189_431_length_3793_cov_3.314339||full	0.907	0.680	0.907	dsDNAphage	3696	0	75.000	0.000
Bacteria_NZ_AP022189_483_length_3469_cov_3.389279||full	1.000	0.060	1.000	dsDNAphage	3374	1	33.300	22.200
Bacteria_NZ_AP022189_500_length_3382_cov_2.449955||full	0.653	0.827	0.827	ssDNA	3380	0	20.000	0.000
Bacteria_NZ_AP022189_534_length_3163_cov_3.175032||full	1.000	0.947	1.000	dsDNAphage	3161	1	100.000	0.000
Bacteria_NZ_AP022189_537_length_3135_cov_3.348701||full	0.987	0.960	0.987	dsDNAphage	3073	5	100.000	0.000
Bacteria_NZ_AP022189_543_length_3085_cov_2.778878||full	0.967	0.020	0.967	dsDNAphage	3016	1	66.700	33.300
Bacteria_NZ_AP022189_559_length_2969_cov_2.948181||full	0.533	0.027	0.533	dsDNAphage	2904	0	40.000	20.000
Bacteria_NZ_AP022189_561_length_2961_cov_3.078114||full	0.960	0.080	0.960	dsDNAphage	2941	1	42.900	28.600
Bacteria_NZ_AP022189_605_length_2684_cov_3.993914||full	0.993	1.000	1.000	ssDNA	2682	0	66.700	0.000
Bacteria_NZ_AP022189_631_length_2568_cov_3.419021||full	1.000	0.880	1.000	dsDNAphage	2448	0	57.100	0.000
Bacteria_NZ_AP022189_632_length_2566_cov_3.933094||full	0.940	0.960	0.960	ssDNA	2495	0	66.700	0.000
Bacteria_NZ_AP022189_651_length_2481_cov_2.731657||full	0.893	0.967	0.967	ssDNA	2479	0	60.000	0.000
Bacteria_NZ_AP022189_737_length_2099_cov_3.318493||full	0.853	0.160	0.853	dsDNAphage	2097	1	33.300	0.000
Bacteria_NZ_AP022189_777_length_1898_cov_2.936517||full	0.947	0.960	0.960	ssDNA	1896	0	66.700	0.000
Bacteria_NZ_AP022189_818_length_1759_cov_3.137324||full	0.620	0.973	0.973	ssDNA	1651	0	66.700	0.000
Bacteria_NZ_AP022189_826_length_1726_cov_2.387792||full	0.680	0.960	0.960	ssDNA	1725	0	50.000	0.000
Bacteria_NZ_AP022189_827_length_1723_cov_26.009592||full	0.360	0.973	0.973	ssDNA	1570	0	50.000	0.000
Bacteria_NZ_AP022189_847_length_1632_cov_3.686747||full	0.427	0.893	0.893	ssDNA	1472	0	50.000	0.000
Bacteria_NZ_AP022189_857_length_1594_cov_2.745939||full	0.713	0.980	0.980	ssDNA	1522	0	100.000	0.000
Bacteria_NZ_AP022189_881_length_1487_cov_2.555866||full	0.987	0.813	0.987	dsDNAphage	1485	1	100.000	0.000
Bacteria_NZ_AP022189_888_length_1458_cov_4.126158||full	0.627	0.980	0.980	ssDNA	1354	0	50.000	0.000
Bacteria_NZ_AP022189_905_length_1397_cov_3.145306||full	0.800	0.960	0.960	ssDNA	1395	0	33.300	0.000
Bacteria_NZ_AP022189_935_length_1329_cov_3.331240||full	0.687	0.993	0.993	ssDNA	1327	0	33.300	0.000
Bacteria_NZ_AP022189_941_length_1305_cov_2.698400||full	0.620	0.780	0.780	ssDNA	1280	0	33.300	0.000
Bacteria_NZ_AP022189_1010_length_1068_cov_2.397828||full	1.000	0.987	1.000	dsDNAphage	1064	1	100.000	0.000
Bacteria_NZ_AP022189_1017_length_1051_cov_1.118474||full	0.553	0.173	0.553	dsDNAphage	973	0	50.000	0.000
Bacteria_NZ_AP022195_33_length_11548_cov_3.001392||full	1.000	0.013	1.000	dsDNAphage	11545	6	52.900	17.600
Bacteria_NZ_AP022195_96_length_8105_cov_3.380497||full	0.993	0.087	0.993	dsDNAphage	8095	2	55.000	10.000
Bacteria_NZ_AP022195_214_length_5684_cov_3.161308||full	1.000	0.047	1.000	dsDNAphage	5682	4	83.300	16.700
Bacteria_NZ_AP022195_257_length_5209_cov_2.918898||full	0.947	0.820	0.947	dsDNAphage	5208	0	70.000	0.000
Bacteria_NZ_AP022195_284_length_4918_cov_2.815752||full	0.993	0.013	0.993	dsDNAphage	4906	2	55.600	22.200
Bacteria_NZ_AP022195_352_length_4308_cov_2.529979||full	1.000	0.960	1.000	dsDNAphage	4307	4	66.700	0.000
Bacteria_NZ_AP022195_423_length_3748_cov_2.774167||full	0.947	0.247	0.947	dsDNAphage	3745	0	50.000	10.000
Bacteria_NZ_AP022195_499_length_3279_cov_2.835298||full	0.607	0.027	0.607	dsDNAphage	3198	0	40.000	20.000
Bacteria_NZ_AP022195_509_length_3211_cov_3.726553||full	0.993	0.487	0.993	dsDNAphage	3209	1	25.000	0.000
Bacteria_NZ_AP022195_537_length_3009_cov_10.286053||full	0.513	0.727	0.727	ssDNA	3008	0	25.000	0.000
Bacteria_NZ_AP022195_545_length_2970_cov_3.188679||full	0.980	0.080	0.980	dsDNAphage	2916	1	33.300	22.200
Bacteria_NZ_AP022195_581_length_2777_cov_3.372153||full	0.987	1.000	1.000	ssDNA	2773	0	100.000	0.000
Bacteria_NZ_AP022195_619_length_2562_cov_2.820104||full	0.673	0.887	0.887	ssDNA	2559	0	25.000	0.000
Bacteria_NZ_AP022195_644_length_2468_cov_2.206382||full	0.920	0.200	0.920	dsDNAphage	2466	3	87.500	12.500
Bacteria_NZ_AP022195_720_length_2162_cov_3.788799||full	0.613	0.253	0.613	dsDNAphage	2106	0	66.700	0.000
Bacteria_NZ_AP022195_725_length_2150_cov_3.500239||full	0.960	0.980	0.980	ssDNA	2129	0	100.000	0.000
Bacteria_NZ_AP022195_736_length_2103_cov_24.596191||full	0.460	0.873	0.873	ssDNA	1906	0	50.000	0.000
Bacteria_NZ_AP022195_751_length_2061_cov_2.331505||full	0.500	0.860	0.860	ssDNA	2060	0	33.300	0.000
Bacteria_NZ_AP022195_756_length_2039_cov_2.327117||full	0.713	0.160	0.713	dsDNAphage	2035	0	50.000	0.000
Bacteria_NZ_AP022195_760_length_2012_cov_3.088912||full	0.853	0.120	0.853	dsDNAphage	1721	1	66.700	33.300
Bacteria_NZ_AP022195_766_length_1987_cov_2.637164||full	0.833	0.960	0.960	ssDNA	1884	0	25.000	0.000
Bacteria_NZ_AP022195_783_length_1941_cov_2.890244||full	0.993	0.993	0.993	dsDNAphage	1939	3	100.000	0.000
Bacteria_NZ_AP022195_787_length_1922_cov_4.273166||full	0.987	0.993	0.993	ssDNA	592	0	100.000	0.000
Bacteria_NZ_AP022195_857_length_1659_cov_2.625312||full	0.833	0.787	0.833	dsDNAphage	1548	0	33.300	0.000
Bacteria_NZ_AP022195_871_length_1588_cov_10.733855||full	0.513	0.893	0.893	ssDNA	1526	0	50.000	0.000
Bacteria_NZ_AP022195_878_length_1568_cov_2.831461||full	0.633	0.253	0.633	dsDNAphage	1564	0	66.700	0.000
Bacteria_NZ_AP022195_906_length_1458_cov_2.691376||full	0.967	0.807	0.967	dsDNAphage	1343	1	100.000	0.000
Bacteria_NZ_AP022195_913_length_1418_cov_2.212032||full	0.607	0.973	0.973	ssDNA	1416	0	50.000	0.000
Bacteria_NZ_AP022195_938_length_1351_cov_2.807099||full	0.753	0.187	0.753	dsDNAphage	1349	0	66.700	33.300
Bacteria_NZ_AP022195_1009_length_1118_cov_2.412982||full	0.727	1.000	1.000	ssDNA	1073	0	50.000	0.000
Bacteria_NZ_AP022195_1017_length_1093_cov_2.545279||full	0.547	0.973	0.973	ssDNA	988	0	50.000	0.000
Bacteria_NZ_AP022201_48_length_9861_cov_3.211299||full	0.987	0.033	0.987	dsDNAphage	9861	2	55.000	15.000
Bacteria_NZ_AP022201_129_length_7085_cov_3.766856||full	0.973	0.047	0.973	dsDNAphage	7082	3	60.000	20.000
Bacteria_NZ_AP022201_139_length_6871_cov_3.454079||full	0.980	0.033	0.980	dsDNAphage	6867	5	50.000	20.000
Bacteria_NZ_AP022201_186_length_6058_cov_3.597701||full	0.820	0.007	0.820	dsDNAphage	6056	1	28.600	14.300
Bacteria_NZ_AP022201_201_length_5808_cov_3.071615||full	0.953	0.053	0.953	dsDNAphage	5757	3	71.400	14.300
Bacteria_NZ_AP022201_232_length_5270_cov_4.759732||full	0.940	0.053	0.940	dsDNAphage	5270	0	63.600	9.100
Bacteria_NZ_AP022201_323_length_4455_cov_3.273864||full	0.913	0.180	0.913	dsDNAphage	4454	0	50.000	8.300
Bacteria_NZ_AP022201_455_length_3403_cov_3.744624||full	0.967	0.027	0.967	dsDNAphage	3402	1	42.900	28.600
Bacteria_NZ_AP022201_458_length_3389_cov_3.491302||full	1.000	0.947	1.000	dsDNAphage	3386	1	100.000	0.000
Bacteria_NZ_AP022201_541_length_2972_cov_3.492629||full	0.620	0.580	0.620	dsDNAphage	2971	0	25.000	0.000
Bacteria_NZ_AP022201_552_length_2913_cov_2.986704||full	1.000	0.973	1.000	dsDNAphage	2789	4	100.000	0.000
Bacteria_NZ_AP022201_576_length_2808_cov_2.979295||full	0.547	0.167	0.547	dsDNAphage	2806	0	50.000	0.000
Bacteria_NZ_AP022201_586_length_2772_cov_2.318366||full	0.380	0.633	0.633	ssDNA	2689	0	50.000	0.000
Bacteria_NZ_AP022201_598_length_2668_cov_2.638347||full	0.940	0.013	0.940	dsDNAphage	2664	2	50.000	50.000
Bacteria_NZ_AP022201_603_length_2637_cov_3.071263||full	1.000	1.000	1.000	dsDNAphage	2635	4	100.000	0.000
Bacteria_NZ_AP022201_630_length_2541_cov_2.810941||full	0.540	0.100	0.540	dsDNAphage	2539	0	33.300	16.700
Bacteria_NZ_AP022201_650_length_2480_cov_3.107629||full	0.967	0.040	0.967	dsDNAphage	2440	2	60.000	20.000
Bacteria_NZ_AP022201_653_length_2475_cov_2.779752||full	0.827	1.000	1.000	ssDNA	2021	0	66.700	0.000
Bacteria_NZ_AP022201_676_length_2403_cov_2.705281||full	0.500	0.380	0.500	dsDNAphage	2402	0	66.700	0.000
Bacteria_NZ_AP022201_708_length_2254_cov_3.159618||full	0.993	0.987	0.993	dsDNAphage	2252	2	100.000	0.000
Bacteria_NZ_AP022201_718_length_2205_cov_3.640465||full	0.973	0.840	0.973	dsDNAphage	2203	2	66.700	0.000
Bacteria_NZ_AP022201_751_length_2057_cov_2.776224||full	0.973	0.153	0.973	dsDNAphage	2054	2	75.000	25.000
Bacteria_NZ_AP022201_784_length_1931_cov_2.043710||full	0.507	0.980	0.980	ssDNA	1393	0	50.000	0.000
Bacteria_NZ_AP022201_854_length_1723_cov_2.492206||full	0.600	0.927	0.927	ssDNA	1353	0	50.000	0.000
Bacteria_NZ_AP022201_865_length_1687_cov_2.430760||full	1.000	1.000	1.000	dsDNAphage	1687	1	66.700	0.000
Bacteria_NZ_AP022201_885_length_1625_cov_2.454140||full	0.587	0.127	0.587	dsDNAphage	1625	0	33.300	0.000
Bacteria_NZ_AP022201_912_length_1560_cov_3.065781||full	0.793	0.913	0.913	ssDNA	1556	0	66.700	0.000
Bacteria_NZ_AP022201_932_length_1512_cov_3.043240||full	0.487	0.880	0.880	ssDNA	1511	0	33.300	0.000
Bacteria_NZ_AP022201_984_length_1331_cov_2.836991||full	1.000	1.000	1.000	dsDNAphage	1256	2	100.000	0.000
Bacteria_NZ_AP022201_999_length_1290_cov_5.721457||full	0.967	1.000	1.000	ssDNA	1236	0	100.000	0.000
