seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP059494_1_length_1554182_cov_13.004767||0_partial	0.953	0.000	0.953	dsDNAphage	40274	8	39.300	33.900
Bacteria_NZ_CP059494_4_length_364366_cov_13.148895||0_partial	0.747	0.007	0.747	dsDNAphage	13149	1	29.400	52.900
Bacteria_NZ_CP059565_3_length_137883_cov_23.663813||0_partial	0.973	0.033	0.973	dsDNAphage	11131	6	45.000	15.000
Bacteria_NZ_CP059565_26_length_25015_cov_20.619271||0_partial	0.860	0.000	0.860	dsDNAphage	13761	3	30.800	38.500
Bacteria_NZ_CP059565_34_length_8646_cov_21.297171||full	0.533	0.007	0.533	dsDNAphage	8508	0	27.300	18.200
Bacteria_NZ_CP059565_44_length_1412_cov_226.515107||full	0.520	0.913	0.913	ssDNA	1357	0	50.000	0.000
Bacteria_NZ_CP059566_1_length_163956_cov_24.513694||0_partial	0.793	0.007	0.793	dsDNAphage	16229	1	23.800	57.100
Bacteria_NZ_CP059566_2_length_101941_cov_20.329162||full	0.867	0.000	0.867	dsDNAphage	98227	9	22.800	25.400
Bacteria_NZ_CP059566_13_length_54778_cov_26.184584||0_partial	0.853	0.000	0.853	dsDNAphage	10785	1	27.800	38.900
Bacteria_NZ_CP035946_33_length_1285_cov_25.935772||lt2gene	nan	nan	nan	dsDNAphage	1285	1	50.000	0.000
Prophage_NZ_CP056552_32_length_2393_cov_21.828058||lt2gene	nan	nan	nan	dsDNAphage	2393	1	100.000	0.000
Bacteria_NZ_CP056552_37_length_1303_cov_27.294071||lt2gene	nan	nan	nan	dsDNAphage	1303	1	100.000	0.000
Bacteria_NZ_CP059494_19_length_1453_cov_13.148784||lt2gene	nan	nan	nan	dsDNAphage	1453	1	100.000	0.000
