seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP056773_848_length_1752_cov_3.333530||full	0.700	0.120	0.700	dsDNAphage	1750	0	33.300	0.000
Bacteria_NZ_CP056773_853_length_1725_cov_2.868263||full	0.607	0.173	0.607	dsDNAphage	1127	0	50.000	0.000
Bacteria_NZ_CP056773_880_length_1545_cov_2.723490||full	0.627	0.320	0.627	dsDNAphage	1465	0	50.000	0.000
Bacteria_NZ_CP056773_890_length_1477_cov_3.252461||full	0.627	0.233	0.627	dsDNAphage	1475	0	33.300	0.000
Bacteria_NZ_CP056773_917_length_1331_cov_16.760188||full	0.933	0.533	0.933	dsDNAphage	1253	0	100.000	0.000
Bacteria_NZ_CP056773_960_length_1111_cov_2.089962||full	0.607	0.207	0.607	dsDNAphage	1061	0	50.000	0.000
Bacteria_NZ_CP058556_82_length_3479_cov_3.356600||full	0.673	0.020	0.673	dsDNAphage	3444	1	25.000	0.000
Bacteria_NZ_CP058556_101_length_3300_cov_2.926040||full	0.533	0.253	0.533	dsDNAphage	3160	0	50.000	0.000
Bacteria_NZ_CP058556_223_length_2685_cov_1.891255||full	0.567	0.147	0.567	dsDNAphage	2674	0	66.700	0.000
Bacteria_NZ_CP058556_265_length_2515_cov_2.245528||full	0.800	0.653	0.800	dsDNAphage	2396	0	66.700	0.000
Bacteria_NZ_CP058556_311_length_2370_cov_2.356803||full	0.633	0.227	0.633	dsDNAphage	2366	0	33.300	0.000
Bacteria_NZ_CP058556_328_length_2338_cov_2.492773||full	0.827	0.633	0.827	dsDNAphage	2337	3	60.000	0.000
Bacteria_NZ_CP058556_376_length_2236_cov_2.666208||full	0.547	0.207	0.547	dsDNAphage	2233	0	33.300	0.000
Bacteria_NZ_CP058556_390_length_2204_cov_2.585389||full	0.547	0.313	0.547	dsDNAphage	2202	0	33.300	0.000
Bacteria_NZ_CP058556_392_length_2198_cov_3.294914||full	0.713	0.467	0.713	dsDNAphage	2198	0	66.700	0.000
Bacteria_NZ_CP058556_393_length_2197_cov_2.932773||full	0.980	0.967	0.980	dsDNAphage	2194	3	100.000	0.000
Bacteria_NZ_CP058556_449_length_2107_cov_1.800195||full	0.660	0.560	0.660	dsDNAphage	2105	0	66.700	0.000
Bacteria_NZ_CP058556_482_length_2069_cov_2.441410||full	0.887	0.040	0.887	dsDNAphage	1909	1	25.000	0.000
Bacteria_NZ_CP058556_530_length_2008_cov_2.614439||full	0.967	0.620	0.967	dsDNAphage	1931	0	80.000	0.000
Bacteria_NZ_CP058556_563_length_1971_cov_2.167537||full	0.653	0.393	0.653	dsDNAphage	1535	0	50.000	0.000
Bacteria_NZ_CP058556_594_length_1926_cov_2.628541||full	0.680	0.113	0.680	dsDNAphage	1924	1	33.300	0.000
Bacteria_NZ_CP058556_612_length_1909_cov_2.659655||full	0.547	0.200	0.547	dsDNAphage	1563	0	50.000	0.000
Bacteria_NZ_CP058556_616_length_1904_cov_2.593294||full	0.487	0.700	0.700	ssDNA	1847	0	33.300	0.000
Bacteria_NZ_CP058556_645_length_1852_cov_1.836950||full	0.700	0.193	0.700	dsDNAphage	1817	0	33.300	0.000
Bacteria_NZ_CP058556_666_length_1824_cov_3.214811||full	0.507	0.093	0.507	dsDNAphage	1822	0	33.300	0.000
Bacteria_NZ_CP058556_826_length_1659_cov_2.326683||full	0.907	0.987	0.987	ssDNA	1659	0	100.000	0.000
Bacteria_NZ_CP058556_848_length_1640_cov_1.846057||full	0.627	0.173	0.627	dsDNAphage	1334	0	50.000	0.000
Bacteria_NZ_CP058556_1006_length_1471_cov_1.529661||full	0.533	0.293	0.533	dsDNAphage	1070	0	50.000	0.000
Bacteria_NZ_CP058556_1040_length_1436_cov_1.881245||full	0.767	0.247	0.767	dsDNAphage	1412	0	100.000	0.000
Bacteria_NZ_CP058556_1120_length_1363_cov_1.691131||full	0.780	0.080	0.780	dsDNAphage	1330	0	33.300	0.000
Bacteria_NZ_CP058556_1192_length_1305_cov_2.149600||full	0.693	0.247	0.693	dsDNAphage	950	0	50.000	0.000
Bacteria_NZ_CP058556_1295_length_1229_cov_2.151618||full	0.600	0.093	0.600	dsDNAphage	1162	0	33.300	0.000
Bacteria_NZ_CP058556_1420_length_1128_cov_2.434296||full	0.987	0.993	0.993	ssDNA	1127	0	100.000	0.000
Bacteria_NZ_CP058556_1458_length_1104_cov_1.824595||full	0.620	0.613	0.620	dsDNAphage	1104	0	33.300	0.000
Bacteria_NZ_CP058556_1623_length_1007_cov_1.004202||full	0.680	0.120	0.680	dsDNAphage	1006	0	25.000	0.000
Prophage_NZ_CP058977_13_length_147688_cov_7.229745||0_partial	0.927	0.000	0.927	dsDNAphage	40413	1	15.500	14.100
Bacteria_NZ_CP058977_29_length_97299_cov_7.508936||0_partial	0.833	0.007	0.833	dsDNAphage	34463	4	21.200	15.200
Bacteria_NZ_CP058977_62_length_39171_cov_7.738036||0_partial	0.840	0.007	0.840	dsDNAphage	15326	1	38.500	7.700
Prophage_NZ_CP058977_85_length_15676_cov_7.680814||full	0.987	0.080	0.987	dsDNAphage	15673	6	50.000	4.500
Bacteria_NZ_CP059408_6_length_227641_cov_12.938564||0_partial	0.773	0.000	0.773	dsDNAphage	24683	1	25.000	37.500
Bacteria_NZ_CP059408_12_length_94965_cov_13.378780||0_partial	0.780	0.000	0.780	dsDNAphage	13256	1	23.500	41.200
Bacteria_NZ_CP059408_33_length_31532_cov_14.594148||full	0.753	0.000	0.753	dsDNAphage	30447	1	29.600	22.200
Bacteria_NZ_CP059408_42_length_7227_cov_13.713190||full	0.860	0.827	0.860	dsDNAphage	7175	0	55.600	0.000
Bacteria_NZ_CP059408_46_length_2987_cov_27.806276||full	0.807	0.480	0.807	dsDNAphage	2904	0	33.300	0.000
Bacteria_NZ_CP059494_2_length_36135_cov_4.483149||0_partial	0.813	0.000	0.813	dsDNAphage	15212	2	19.000	38.100
Bacteria_NZ_CP059991_480_length_6518_cov_3.640260||full	0.980	0.247	0.980	dsDNAphage	6517	1	71.400	0.000
Bacteria_NZ_CP059991_510_length_6123_cov_4.664305||full	0.627	0.000	0.627	dsDNAphage	6120	0	33.300	11.100
Bacteria_NZ_CP059991_596_length_4984_cov_4.381619||full	0.813	0.113	0.813	dsDNAphage	4880	0	40.000	0.000
Bacteria_NZ_CP059991_658_length_4209_cov_4.414781||full	0.720	0.020	0.720	dsDNAphage	4116	0	28.600	0.000
Bacteria_NZ_CP059991_682_length_4008_cov_3.775866||full	0.553	0.033	0.553	dsDNAphage	4008	0	33.300	0.000
Bacteria_NZ_CP059991_748_length_3417_cov_4.674301||full	0.807	0.433	0.807	dsDNAphage	3305	0	100.000	0.000
Bacteria_NZ_CP059991_835_length_2702_cov_3.216094||full	0.740	0.253	0.740	dsDNAphage	2698	0	50.000	0.000
Bacteria_NZ_CP059991_845_length_2667_cov_4.820444||full	0.680	0.373	0.680	dsDNAphage	1985	0	100.000	0.000
Bacteria_NZ_CP059991_944_length_1997_cov_3.330072||full	0.527	0.460	0.527	dsDNAphage	1946	0	100.000	0.000
Bacteria_NZ_CP059991_956_length_1905_cov_2.448108||full	0.887	0.393	0.887	dsDNAphage	1883	1	25.000	0.000
Bacteria_NZ_CP059991_980_length_1707_cov_2.539952||full	0.993	0.520	0.993	dsDNAphage	1653	1	66.700	0.000
Bacteria_NZ_CP059991_1070_length_1194_cov_3.057946||full	0.587	0.113	0.587	dsDNAphage	1190	0	33.300	0.000
Bacteria_NZ_CP060008_7_length_156381_cov_6.693871||0_partial	0.960	0.000	0.960	dsDNAphage	65429	19	42.000	22.700
Bacteria_NZ_CP060404_8_length_6211_cov_2.457927||full	0.913	0.260	0.913	dsDNAphage	6209	3	75.000	0.000
Bacteria_NZ_CP060404_33_length_4810_cov_2.190116||full	0.687	0.127	0.687	dsDNAphage	4806	0	62.500	12.500
Bacteria_NZ_CP060404_128_length_3676_cov_2.722176||full	0.513	0.313	0.513	dsDNAphage	3587	0	66.700	0.000
Bacteria_NZ_CP060404_139_length_3620_cov_2.388780||full	0.733	0.207	0.733	dsDNAphage	3609	0	40.000	0.000
Bacteria_NZ_CP060404_166_length_3461_cov_2.904874||full	0.520	0.027	0.520	dsDNAphage	3282	0	25.000	0.000
Bacteria_NZ_CP060404_240_length_3085_cov_3.712871||full	0.833	0.420	0.833	dsDNAphage	2831	0	100.000	0.000
Bacteria_NZ_CP060404_299_length_2808_cov_1.984381||full	0.553	0.253	0.553	dsDNAphage	2388	0	50.000	0.000
Bacteria_NZ_CP060404_448_length_2469_cov_2.180613||full	0.687	0.280	0.687	dsDNAphage	2467	0	33.300	0.000
Bacteria_NZ_CP060404_468_length_2436_cov_3.170937||full	0.647	0.133	0.647	dsDNAphage	2374	0	33.300	0.000
Bacteria_NZ_CP060404_499_length_2385_cov_1.951502||full	0.907	0.320	0.907	dsDNAphage	2385	1	33.300	0.000
Bacteria_NZ_CP060404_516_length_2358_cov_1.855406||full	0.580	0.200	0.580	dsDNAphage	2355	0	33.300	0.000
Bacteria_NZ_CP060404_518_length_2356_cov_2.776184||full	0.767	0.513	0.767	dsDNAphage	2353	0	33.300	0.000
Bacteria_NZ_CP060404_575_length_2252_cov_2.617205||full	0.673	0.313	0.673	dsDNAphage	1859	0	50.000	0.000
Bacteria_NZ_CP060404_660_length_2133_cov_3.329644||full	0.973	0.713	0.973	dsDNAphage	1649	1	25.000	0.000
Bacteria_NZ_CP060404_738_length_2025_cov_2.234518||full	0.760	0.167	0.760	dsDNAphage	2018	0	33.300	0.000
Bacteria_NZ_CP060404_799_length_1961_cov_1.757608||full	0.813	0.327	0.813	dsDNAphage	1958	1	33.300	0.000
Bacteria_NZ_CP060404_865_length_1873_cov_1.929043||full	0.840	0.440	0.840	dsDNAphage	1870	0	16.700	0.000
Bacteria_NZ_CP060404_937_length_1795_cov_2.208046||full	0.940	0.333	0.940	dsDNAphage	1793	0	20.000	0.000
Bacteria_NZ_CP060404_957_length_1780_cov_3.089275||full	0.613	0.300	0.613	dsDNAphage	1516	0	50.000	0.000
Bacteria_NZ_CP060404_1146_length_1611_cov_2.092545||full	0.707	0.180	0.707	dsDNAphage	1609	0	33.300	0.000
Bacteria_NZ_CP060404_1179_length_1585_cov_1.701307||full	0.500	0.080	0.500	dsDNAphage	1584	0	33.300	0.000
Bacteria_NZ_CP060404_1266_length_1529_cov_2.606513||full	0.647	0.173	0.647	dsDNAphage	1528	0	33.300	0.000
Bacteria_NZ_CP060404_1275_length_1523_cov_1.815395||full	0.527	0.467	0.527	dsDNAphage	1481	0	50.000	0.000
Bacteria_NZ_CP060404_1521_length_1352_cov_1.827294||full	0.773	0.093	0.773	dsDNAphage	1352	0	33.300	0.000
Bacteria_NZ_CP060404_1683_length_1214_cov_1.190682||full	0.740	0.500	0.740	dsDNAphage	1213	0	33.300	0.000
Bacteria_NZ_CP060404_1691_length_1207_cov_2.515625||full	0.600	0.187	0.600	dsDNAphage	1204	0	33.300	0.000
Bacteria_NZ_CP060404_1763_length_1159_cov_1.378623||full	0.713	0.600	0.713	dsDNAphage	989	0	100.000	0.000
Bacteria_NZ_CP060404_1832_length_1116_cov_1.735156||full	0.787	0.373	0.787	dsDNAphage	849	0	50.000	0.000
Bacteria_NZ_CP060713_158_length_6164_cov_3.845474||full	0.653	0.107	0.653	dsDNAphage	6120	0	16.700	0.000
Bacteria_NZ_CP060713_486_length_3108_cov_2.658696||full	0.860	0.367	0.860	dsDNAphage	2924	0	100.000	0.000
Bacteria_NZ_CP060713_506_length_3004_cov_3.506952||full	0.513	0.020	0.513	dsDNAphage	3001	0	20.000	0.000
Bacteria_NZ_CP060713_513_length_2978_cov_3.296271||full	0.693	0.233	0.693	dsDNAphage	2977	0	33.300	0.000
Bacteria_NZ_CP060713_526_length_2885_cov_3.662191||full	0.660	0.260	0.660	dsDNAphage	2817	0	33.300	0.000
Bacteria_NZ_CP060713_712_length_2137_cov_2.841018||full	0.527	0.033	0.527	dsDNAphage	2133	0	25.000	0.000
Bacteria_NZ_CP060713_727_length_2079_cov_4.344862||full	0.520	0.247	0.520	dsDNAphage	2039	0	50.000	0.000
Bacteria_NZ_CP060713_755_length_1886_cov_3.129984||full	0.593	0.213	0.593	dsDNAphage	1885	0	33.300	0.000
Bacteria_NZ_CP060713_759_length_1870_cov_2.456749||full	0.820	0.127	0.820	dsDNAphage	1869	0	50.000	0.000
Bacteria_NZ_CP060713_796_length_1729_cov_2.477300||full	0.547	0.380	0.547	dsDNAphage	1726	0	50.000	0.000
Bacteria_NZ_CP060713_1003_length_1091_cov_3.748069||full	0.780	0.487	0.780	dsDNAphage	913	0	50.000	0.000
Bacteria_NZ_CP061072_45_length_5173_cov_2.763580||full	0.727	0.260	0.727	dsDNAphage	5169	0	37.500	0.000
Bacteria_NZ_CP061072_55_length_4923_cov_2.313065||full	0.593	0.007	0.593	dsDNAphage	4873	0	28.600	14.300
Bacteria_NZ_CP061072_67_length_4723_cov_2.643530||full	0.847	0.013	0.847	dsDNAphage	4492	1	25.000	0.000
Bacteria_NZ_CP061072_165_length_3664_cov_2.616791||full	0.647	0.053	0.647	dsDNAphage	3663	0	40.000	0.000
Bacteria_NZ_CP061072_212_length_3429_cov_2.649970||full	0.613	0.340	0.613	dsDNAphage	3311	0	50.000	0.000
Bacteria_NZ_CP061072_277_length_3092_cov_3.103721||full	0.573	0.180	0.573	dsDNAphage	2912	0	50.000	0.000
Bacteria_NZ_CP061072_305_length_2986_cov_2.178437||full	0.767	0.367	0.767	dsDNAphage	2984	0	66.700	0.000
Bacteria_NZ_CP061072_420_length_2700_cov_2.518336||full	0.513	0.033	0.513	dsDNAphage	2698	0	33.300	0.000
Bacteria_NZ_CP061072_474_length_2575_cov_2.364683||full	0.813	0.293	0.813	dsDNAphage	2573	0	50.000	0.000
Bacteria_NZ_CP061072_481_length_2554_cov_2.319328||full	0.720	0.340	0.720	dsDNAphage	2484	0	50.000	0.000
Bacteria_NZ_CP061072_558_length_2413_cov_2.860475||full	0.620	0.480	0.620	dsDNAphage	2411	0	66.700	0.000
Bacteria_NZ_CP061072_604_length_2335_cov_2.139474||full	0.547	0.067	0.547	dsDNAphage	1948	1	50.000	0.000
Bacteria_NZ_CP061072_670_length_2205_cov_2.954884||full	0.773	0.407	0.773	dsDNAphage	2054	0	100.000	0.000
Bacteria_NZ_CP061072_703_length_2169_cov_3.933302||full	0.867	0.167	0.867	dsDNAphage	1967	1	33.300	0.000
Bacteria_NZ_CP061072_743_length_2114_cov_1.050024||full	0.600	0.180	0.600	dsDNAphage	2114	0	33.300	0.000
Bacteria_NZ_CP061072_1013_length_1813_cov_2.291240||full	0.660	0.847	0.847	ssDNA	1811	0	66.700	0.000
Bacteria_NZ_CP061072_1020_length_1804_cov_2.640366||full	0.753	0.087	0.753	dsDNAphage	1559	0	33.300	0.000
Bacteria_NZ_CP061072_1053_length_1771_cov_2.710956||full	0.700	0.113	0.700	dsDNAphage	1768	0	33.300	0.000
Bacteria_NZ_CP061072_1059_length_1765_cov_2.059064||full	0.500	0.053	0.500	dsDNAphage	1524	0	66.700	33.300
Bacteria_NZ_CP061072_1147_length_1670_cov_1.816718||full	0.580	0.293	0.580	dsDNAphage	1355	0	50.000	0.000
Bacteria_NZ_CP061072_1150_length_1669_cov_1.706320||full	0.593	0.393	0.593	dsDNAphage	1298	0	50.000	0.000
Bacteria_NZ_CP061072_1433_length_1401_cov_3.020802||full	0.600	0.253	0.600	dsDNAphage	1074	0	50.000	0.000
Bacteria_NZ_CP061072_1528_length_1338_cov_1.383476||full	0.800	0.480	0.800	dsDNAphage	1337	0	50.000	0.000
Bacteria_NZ_CP061072_1654_length_1225_cov_2.309402||full	0.913	0.127	0.913	dsDNAphage	1225	0	33.300	0.000
Bacteria_NZ_CP061072_1661_length_1220_cov_2.367382||full	0.893	0.420	0.893	dsDNAphage	1216	0	66.700	0.000
Bacteria_NZ_CP061072_1818_length_1110_cov_2.148815||full	0.667	0.173	0.667	dsDNAphage	1107	0	33.300	0.000
Bacteria_NZ_CP061335_19_length_95999_cov_7.855822||full	0.813	0.000	0.813	dsDNAphage	95518	11	28.000	28.000
Bacteria_NZ_CP061335_103_length_1250_cov_31.897071||full	0.780	1.000	1.000	ssDNA	1202	0	100.000	0.000
Bacteria_NZ_CP061538_2_length_396906_cov_30.559117||0_partial	1.000	0.000	1.000	dsDNAphage	41111	6	35.900	6.200
Bacteria_NZ_CP061538_4_length_395533_cov_30.521306||0_partial	0.740	0.000	0.740	dsDNAphage	17977	2	13.600	22.700
Bacteria_NZ_CP061769_3_length_526633_cov_19.350214||0_partial	0.760	0.007	0.760	dsDNAphage	15066	1	21.400	28.600
Bacteria_NZ_CP043638_502_length_3542_cov_2.673645||full	0.613	0.413	0.613	dsDNAphage	3185	0	66.700	0.000
Bacteria_NZ_CP043638_604_length_3303_cov_2.875616||full	0.520	0.047	0.520	dsDNAphage	3303	1	33.300	0.000
Bacteria_NZ_CP043638_717_length_2992_cov_2.914198||full	0.740	0.540	0.740	dsDNAphage	2810	0	100.000	0.000
Bacteria_NZ_CP043638_779_length_2862_cov_2.473459||full	0.800	0.567	0.800	dsDNAphage	2738	0	100.000	0.000
Bacteria_NZ_CP043638_917_length_2624_cov_3.346049||full	0.547	0.040	0.547	dsDNAphage	2579	1	33.300	0.000
Bacteria_NZ_CP043638_948_length_2562_cov_2.490626||full	0.507	0.207	0.507	dsDNAphage	2558	0	66.700	0.000
Bacteria_NZ_CP043638_1067_length_2350_cov_2.695425||full	0.627	0.213	0.627	dsDNAphage	2349	0	33.300	0.000
Bacteria_NZ_CP043638_1080_length_2322_cov_13.671372||full	0.567	0.047	0.567	dsDNAphage	1918	0	66.700	33.300
Bacteria_NZ_CP043638_1113_length_2277_cov_2.612061||full	0.707	0.393	0.707	dsDNAphage	2273	0	25.000	0.000
Bacteria_NZ_CP043638_1198_length_2150_cov_2.818138||full	0.347	0.753	0.753	ssDNA	1916	0	50.000	0.000
Bacteria_NZ_CP043638_1268_length_2028_cov_3.181956||full	0.540	0.253	0.540	dsDNAphage	2003	0	50.000	0.000
Bacteria_NZ_CP043638_1378_length_1863_cov_2.915929||full	0.713	0.173	0.713	dsDNAphage	1654	0	33.300	0.000
Bacteria_NZ_CP043638_1552_length_1645_cov_2.706918||full	0.960	0.460	0.960	dsDNAphage	1643	0	20.000	0.000
Bacteria_NZ_CP043638_1722_length_1429_cov_1.399563||full	0.833	0.120	0.833	dsDNAphage	1426	0	33.300	0.000
Bacteria_NZ_CP043638_1733_length_1418_cov_3.068966||full	0.940	0.360	0.940	dsDNAphage	1418	0	66.700	0.000
Bacteria_NZ_CP043638_1821_length_1312_cov_3.312649||full	0.787	0.313	0.787	dsDNAphage	1235	0	100.000	0.000
Bacteria_NZ_CP043638_1829_length_1302_cov_2.463512||full	0.587	0.133	0.587	dsDNAphage	1299	0	33.300	0.000
Bacteria_NZ_CP043638_2117_length_1027_cov_1.799383||full	0.580	0.260	0.580	dsDNAphage	886	0	50.000	0.000
Bacteria_NZ_CP043638_2153_length_1002_cov_2.880676||full	0.867	0.427	0.867	dsDNAphage	884	0	50.000	0.000
Bacteria_NZ_CP044546_177_length_11613_cov_4.571293||full	1.000	0.060	1.000	dsDNAphage	11610	6	82.400	5.900
Bacteria_NZ_CP044546_266_length_8197_cov_4.319946||full	0.947	0.000	0.947	dsDNAphage	8109	1	35.700	21.400
Bacteria_NZ_CP044546_381_length_5065_cov_3.997405||full	0.987	0.813	0.987	dsDNAphage	5064	2	71.400	0.000
Bacteria_NZ_CP044546_424_length_3969_cov_5.316045||full	0.973	0.833	0.973	dsDNAphage	3969	0	62.500	0.000
Bacteria_NZ_CP044546_429_length_3851_cov_4.615385||full	0.853	0.553	0.853	dsDNAphage	2225	0	50.000	0.000
Bacteria_NZ_CP044546_432_length_3808_cov_3.351186||full	0.920	0.027	0.920	dsDNAphage	3806	2	33.300	16.700
Bacteria_NZ_CP044546_499_length_2597_cov_3.280488||full	0.693	0.593	0.693	dsDNAphage	2573	0	50.000	0.000
Bacteria_NZ_CP044546_544_length_1711_cov_2.908816||full	0.527	0.120	0.527	dsDNAphage	1531	0	66.700	33.300
Bacteria_NZ_CP044546_562_length_1475_cov_2.229577||full	0.920	0.993	0.993	ssDNA	1472	0	66.700	0.000
Bacteria_NZ_CP046884_1_length_919674_cov_13.242298||0_partial	0.953	0.000	0.953	dsDNAphage	62742	9	26.800	14.400
Bacteria_NZ_CP046884_1_length_919674_cov_13.242298||1_partial	0.973	0.000	0.973	dsDNAphage	18714	2	26.300	7.900
Bacteria_NZ_CP046884_4_length_417132_cov_13.153797||0_partial	0.907	0.020	0.907	dsDNAphage	13572	1	40.700	25.900
Prophage_NZ_CP047418_2_length_95118_cov_6.395622||full	0.953	0.000	0.953	dsDNAphage	94685	15	34.200	25.800
Bacteria_NZ_CP047418_9_length_54378_cov_6.110193||full	0.913	0.000	0.913	dsDNAphage	54375	9	39.700	22.200
Bacteria_NZ_CP047418_12_length_40488_cov_6.344496||full	1.000	0.000	1.000	dsDNAphage	40485	12	60.700	7.100
Bacteria_NZ_CP047418_15_length_37090_cov_6.524450||full	0.913	0.013	0.913	dsDNAphage	32505	0	30.500	3.400
Bacteria_NZ_CP047418_18_length_35898_cov_6.192534||0_partial	0.927	0.000	0.927	dsDNAphage	15691	4	31.800	18.200
Prophage_NZ_CP047418_46_length_10259_cov_7.493728||full	0.573	0.007	0.573	dsDNAphage	9870	0	26.300	10.500
Bacteria_NZ_CP047418_50_length_9074_cov_5.604169||full	0.640	0.867	0.867	ssDNA	8968	0	100.000	0.000
Bacteria_NZ_CP048810_28_length_1496_cov_2.490632||full	0.533	0.753	0.753	ssDNA	1493	0	33.300	0.000
Bacteria_NZ_CP048810_58_length_1238_cov_1.279797||full	0.360	0.667	0.667	ssDNA	1168	0	50.000	0.000
Bacteria_NZ_CP048810_85_length_1099_cov_1.095785||full	0.520	0.647	0.647	ssDNA	1097	0	33.300	0.000
Bacteria_NZ_CP048882_3_length_406832_cov_8.505432||0_partial	0.947	0.000	0.947	dsDNAphage	16877	3	25.000	15.000
Bacteria_NZ_CP051857_70_length_6442_cov_3.294504||full	0.987	0.093	0.987	dsDNAphage	6440	5	66.700	11.100
Bacteria_NZ_CP051857_95_length_5861_cov_3.259731||full	0.633	0.053	0.633	dsDNAphage	5856	0	22.200	0.000
Bacteria_NZ_CP051857_139_length_5235_cov_2.621042||full	0.993	0.753	0.993	dsDNAphage	4795	2	62.500	0.000
Bacteria_NZ_CP051857_177_length_4762_cov_2.700234||full	0.747	0.073	0.747	dsDNAphage	4718	0	20.000	0.000
Bacteria_NZ_CP051857_187_length_4677_cov_3.487668||full	1.000	0.880	1.000	dsDNAphage	4338	2	100.000	0.000
Bacteria_NZ_CP051857_195_length_4616_cov_2.739750||full	0.533	0.613	0.613	ssDNA	4614	0	40.000	0.000
Bacteria_NZ_CP051857_203_length_4566_cov_3.122811||full	0.993	0.813	0.993	dsDNAphage	4333	3	87.500	0.000
Bacteria_NZ_CP051857_222_length_4417_cov_3.272581||full	0.460	0.767	0.767	ssDNA	4262	0	33.300	0.000
Bacteria_NZ_CP051857_232_length_4299_cov_2.554901||full	0.513	0.027	0.513	dsDNAphage	4297	0	25.000	12.500
Bacteria_NZ_CP051857_287_length_3987_cov_2.809512||full	0.933	0.040	0.933	dsDNAphage	3984	2	42.900	42.900
Bacteria_NZ_CP051857_337_length_3719_cov_2.649017||full	0.493	0.613	0.613	ssDNA	3481	0	50.000	0.000
Bacteria_NZ_CP051857_348_length_3653_cov_2.405225||full	1.000	0.953	1.000	dsDNAphage	3602	3	83.300	0.000
Bacteria_NZ_CP051857_433_length_3202_cov_2.666984||full	0.740	0.153	0.740	dsDNAphage	3200	0	60.000	0.000
Bacteria_NZ_CP051857_471_length_3093_cov_2.393351||full	0.507	0.020	0.507	dsDNAphage	2933	0	60.000	20.000
Bacteria_NZ_CP051857_483_length_3034_cov_3.368244||full	0.513	0.687	0.687	ssDNA	3031	0	50.000	0.000
Bacteria_NZ_CP051857_496_length_2999_cov_3.645720||full	0.233	0.647	0.647	ssDNA	2378	0	33.300	0.000
Bacteria_NZ_CP051857_559_length_2839_cov_2.507184||full	0.740	0.000	0.740	dsDNAphage	2839	1	40.000	20.000
Bacteria_NZ_CP051857_593_length_2727_cov_1.779940||full	0.380	0.640	0.640	ssDNA	2669	0	50.000	0.000
Bacteria_NZ_CP051857_663_length_2536_cov_3.619508||full	0.520	0.527	0.527	ssDNA	2460	0	100.000	0.000
Bacteria_NZ_CP051857_717_length_2412_cov_2.525244||full	0.553	0.040	0.553	dsDNAphage	2411	0	50.000	25.000
Bacteria_NZ_CP051857_749_length_2342_cov_3.664626||full	0.613	0.187	0.613	dsDNAphage	1865	0	100.000	0.000
Bacteria_NZ_CP051857_750_length_2342_cov_2.694797||full	0.727	0.653	0.727	dsDNAphage	2175	0	33.300	0.000
Bacteria_NZ_CP051857_755_length_2330_cov_2.799560||full	0.480	0.773	0.773	ssDNA	2327	0	33.300	0.000
Bacteria_NZ_CP051857_793_length_2251_cov_2.766393||full	0.893	0.973	0.973	ssDNA	2248	0	66.700	0.000
Bacteria_NZ_CP051857_819_length_2170_cov_2.305910||full	0.567	0.407	0.567	dsDNAphage	2167	0	66.700	0.000
Bacteria_NZ_CP051857_837_length_2125_cov_2.550725||full	0.820	0.960	0.960	ssDNA	2124	0	66.700	0.000
Bacteria_NZ_CP051857_876_length_2020_cov_2.042748||full	0.713	0.393	0.713	dsDNAphage	1899	0	20.000	0.000
Bacteria_NZ_CP051857_889_length_1995_cov_3.161340||full	0.887	0.980	0.980	ssDNA	1994	0	50.000	0.000
Bacteria_NZ_CP051857_960_length_1853_cov_2.647386||full	0.620	0.287	0.620	dsDNAphage	1852	0	66.700	0.000
Bacteria_NZ_CP051857_1059_length_1677_cov_3.032059||full	0.707	0.507	0.707	dsDNAphage	1674	0	33.300	0.000
Bacteria_NZ_CP051857_1120_length_1567_cov_2.793651||full	0.940	0.867	0.940	dsDNAphage	1269	0	33.300	0.000
Bacteria_NZ_CP051857_1172_length_1485_cov_2.665734||full	0.687	0.993	0.993	ssDNA	1346	0	50.000	0.000
Bacteria_NZ_CP051857_1248_length_1369_cov_2.276256||full	0.927	0.800	0.927	dsDNAphage	1367	1	66.700	0.000
Bacteria_NZ_CP051857_1323_length_1236_cov_1.795089||full	0.680	0.267	0.680	dsDNAphage	941	0	50.000	0.000
Bacteria_NZ_CP051857_1332_length_1217_cov_2.236661||full	0.693	0.127	0.693	dsDNAphage	1217	1	33.300	0.000
Bacteria_NZ_CP051857_1347_length_1189_cov_1.946208||full	0.447	0.833	0.833	ssDNA	1095	0	50.000	0.000
Bacteria_NZ_CP051857_1401_length_1110_cov_1.521327||full	0.593	0.187	0.593	dsDNAphage	1106	0	33.300	0.000
Bacteria_NZ_CP053660_19_length_81438_cov_11.121893||0_partial	0.860	0.000	0.860	dsDNAphage	13972	1	20.000	10.000
Bacteria_NZ_CP053688_1_length_1070420_cov_29.328350||0_partial	0.893	0.000	0.893	dsDNAphage	13892	2	15.400	26.900
Bacteria_NZ_CP053688_2_length_766752_cov_28.745240||0_partial	0.953	0.000	0.953	dsDNAphage	49046	9	26.700	10.600
Bacteria_NZ_CP053688_3_length_520091_cov_29.079841||0_partial	0.753	0.000	0.753	dsDNAphage	17291	1	26.100	30.400
Bacteria_NZ_CP053688_5_length_391274_cov_28.975323||0_partial	0.953	0.000	0.953	dsDNAphage	57064	8	47.600	19.500
Bacteria_NZ_CP053688_14_length_75386_cov_28.526397||0_partial	0.947	0.000	0.947	dsDNAphage	20812	2	27.000	24.300
