seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP063373_2364_length_1086_cov_2.245393||full	0.727	0.680	0.727	dsDNAphage	926	0	50.000	0.000
Bacteria_NZ_CP063373_2413_length_1063_cov_4.097222||full	0.533	0.380	0.533	dsDNAphage	1044	0	33.300	0.000
Bacteria_NZ_CP063373_2493_length_1028_cov_1.596095||full	0.920	0.713	0.920	dsDNAphage	926	0	50.000	0.000
Bacteria_NZ_CP063427_1_length_789855_cov_17.305644||0_partial	0.973	0.000	0.973	dsDNAphage	31721	7	30.800	28.800
Bacteria_NZ_CP063427_1_length_789855_cov_17.305644||1_partial	0.940	0.000	0.940	dsDNAphage	36096	5	43.800	25.000
Bacteria_NZ_CP063427_4_length_374597_cov_17.070499||0_partial	0.840	0.000	0.840	dsDNAphage	25380	3	13.000	17.400
Prophage_NZ_CP063427_16_length_86848_cov_17.787172||full	0.933	0.000	0.933	dsDNAphage	86654	18	39.600	28.700
Bacteria_NZ_CP063658_44_length_2853_cov_4.657255||full	0.547	0.033	0.547	dsDNAphage	2686	0	50.000	25.000
Bacteria_NZ_CP063658_73_length_2507_cov_2.593393||full	0.793	0.493	0.793	dsDNAphage	2507	0	33.300	0.000
Bacteria_NZ_CP063658_115_length_2198_cov_1.972002||full	0.693	0.700	0.700	ssDNA	2197	0	33.300	0.000
Bacteria_NZ_CP063658_256_length_1657_cov_2.207241||full	0.600	0.453	0.600	dsDNAphage	1556	0	100.000	0.000
Bacteria_NZ_CP063658_423_length_1261_cov_1.719735||full	0.420	0.980	0.980	ssDNA	1176	0	50.000	0.000
Bacteria_NZ_CP063658_427_length_1254_cov_1.688073||full	0.653	0.260	0.653	dsDNAphage	1251	0	66.700	0.000
Bacteria_NZ_CP064187_2_length_542883_cov_19.265438||0_partial	0.733	0.000	0.733	dsDNAphage	40097	3	21.900	34.300
Phage_NC_047793_1_length_38401_cov_33.719423||full	0.953	0.053	0.953	dsDNAphage	38389	8	42.600	0.000
Phage_NC_047795_1_length_40759_cov_61.366426||full	0.980	0.040	0.980	dsDNAphage	40757	8	45.300	1.900
Phage_NC_047870_1_length_45943_cov_45.471561||full	1.000	0.067	1.000	dsDNAphage	45705	6	57.100	1.800
Phage_NC_047873_1_length_39202_cov_26.671801||full	1.000	0.227	1.000	dsDNAphage	38060	15	91.500	0.000
Phage_NC_047894_1_length_47822_cov_25.084661||full	1.000	0.200	1.000	dsDNAphage	46832	7	67.400	0.000
Phage_NC_047904_1_length_42534_cov_62.681207||full	0.980	0.047	0.980	dsDNAphage	41817	5	51.800	1.800
Phage_NC_047956_1_length_46577_cov_73.365161||full	1.000	0.213	1.000	dsDNAphage	46575	7	66.000	0.000
Phage_NC_047967_1_length_15425_cov_39.112167||full	1.000	0.167	1.000	dsDNAphage	15310	9	88.200	0.000
Phage_NC_047967_2_length_9292_cov_45.561221||full	1.000	0.553	1.000	dsDNAphage	9290	3	91.700	0.000
Phage_NC_047967_3_length_8619_cov_41.140822||full	0.867	0.307	0.867	dsDNAphage	8287	0	90.900	0.000
Phage_NC_047967_4_length_6614_cov_38.901662||full	0.987	0.587	0.987	dsDNAphage	6613	0	76.500	0.000
Phage_NC_047967_5_length_2738_cov_42.424898||full	1.000	0.873	1.000	dsDNAphage	2736	4	100.000	0.000
Phage_NC_048029_1_length_43057_cov_78.223990||full	1.000	0.040	1.000	dsDNAphage	43055	7	58.800	2.000
Phage_NC_048153_1_length_36191_cov_64.855933||full	0.967	0.033	0.967	dsDNAphage	36173	8	40.400	0.000
Phage_NC_048155_1_length_41261_cov_190.197762||full	0.993	0.493	0.993	dsDNAphage	41103	9	83.300	0.000
Phage_NC_048628_1_length_42908_cov_66.531351||full	1.000	0.193	1.000	dsDNAphage	42891	12	72.300	0.000
Phage_NC_048638_1_length_41560_cov_15.080641||full	0.993	0.007	0.993	dsDNAphage	41123	6	63.900	5.600
Phage_NC_048638_2_length_12905_cov_15.641634||full	1.000	0.373	1.000	dsDNAphage	12801	0	47.600	0.000
Phage_NC_048638_3_length_10659_cov_16.928612||full	0.987	0.133	0.987	dsDNAphage	10648	0	45.800	0.000
Phage_NC_048652_1_length_82385_cov_5.554257||full	1.000	0.340	1.000	dsDNAphage	81985	5	52.100	0.000
Phage_NC_048652_2_length_29729_cov_5.258543||full	1.000	0.333	1.000	dsDNAphage	28789	19	96.200	0.000
Phage_NC_048652_3_length_18894_cov_5.045915||full	0.993	0.307	0.993	dsDNAphage	18844	7	86.700	0.000
Phage_NC_048652_4_length_4243_cov_5.654011||full	0.967	0.820	0.967	dsDNAphage	4241	0	62.500	0.000
Phage_NC_048652_5_length_4046_cov_5.588073||full	0.860	0.680	0.860	dsDNAphage	3859	0	100.000	0.000
Phage_NC_048652_6_length_3811_cov_4.556976||full	0.860	0.987	0.987	ssDNA	3633	0	100.000	0.000
Phage_NC_048652_7_length_3379_cov_5.448556||full	1.000	0.973	1.000	dsDNAphage	3377	2	100.000	0.000
Phage_NC_048652_8_length_2187_cov_4.608818||full	0.900	0.973	0.973	ssDNA	2186	0	100.000	0.000
Phage_NC_048689_1_length_40610_cov_509.258735||full	0.993	0.020	0.993	dsDNAphage	40508	13	58.800	5.900
Phage_NC_048692_1_length_42262_cov_72.554458||full	0.993	0.027	0.993	dsDNAphage	42173	14	66.700	3.200
Phage_NC_048833_1_length_39038_cov_155.754201||full	1.000	0.220	1.000	dsDNAphage	38909	7	52.300	1.500
Phage_NC_048837_1_length_38521_cov_90.119092||full	1.000	0.613	1.000	dsDNAphage	38404	7	56.500	0.000
Phage_NC_048839_1_length_37046_cov_8.966668||full	1.000	0.220	1.000	dsDNAphage	37009	7	46.200	1.500
Phage_NC_049463_1_length_76237_cov_295.141451||full	0.993	0.080	0.993	dsDNAphage	75426	9	60.700	1.200
Phage_NC_049492_1_length_167842_cov_11.091777||full	1.000	0.320	1.000	dsDNAphage	167735	43	82.400	0.000
Phage_NC_049493_1_length_165076_cov_35.103132||full	1.000	0.360	1.000	dsDNAphage	164964	43	82.400	0.000
Phage_NC_049962_1_length_27202_cov_489.612333||full	1.000	0.180	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049965_1_length_19103_cov_278.735038||full	1.000	0.047	1.000	dsDNAphage	18558	5	56.000	0.000
Phage_NC_049968_1_length_26350_cov_71.386119||full	1.000	0.080	1.000	dsDNAphage	25856	4	42.200	0.000
Phage_NC_049970_1_length_20082_cov_576.930294||full	1.000	0.067	1.000	dsDNAphage	19686	6	53.600	0.000
Phage_NC_049971_1_length_18452_cov_82.921944||full	1.000	0.027	1.000	dsDNAphage	18277	4	44.400	0.000
Phage_NC_049974_1_length_16995_cov_100.720307||full	1.000	0.080	1.000	dsDNAphage	16593	5	82.400	0.000
Phage_NC_049974_2_length_1629_cov_67.577510||full	0.967	0.953	0.967	dsDNAphage	1428	0	40.000	0.000
Phage_NC_050148_1_length_66608_cov_8.928418||full	1.000	0.300	1.000	dsDNAphage	66052	26	96.800	0.000
Bacteria_NZ_CP051189_1_length_739395_cov_17.874692||0_partial	0.967	0.000	0.967	dsDNAphage	89870	11	32.000	12.300
Bacteria_NZ_CP051189_37_length_1246_cov_33.746432||full	0.967	0.967	0.967	dsDNAphage	1151	0	100.000	0.000
Bacteria_NZ_CP051190_86_length_8229_cov_3.891485||full	0.940	0.013	0.940	dsDNAphage	8159	1	50.000	0.000
Bacteria_NZ_CP051190_171_length_6377_cov_3.806707||full	0.553	0.167	0.553	dsDNAphage	5889	0	50.000	0.000
Bacteria_NZ_CP051190_217_length_5773_cov_3.814620||full	0.840	0.333	0.840	dsDNAphage	5770	2	50.000	0.000
Bacteria_NZ_CP051190_253_length_5421_cov_3.738912||full	0.620	0.053	0.620	dsDNAphage	5418	0	60.000	0.000
Bacteria_NZ_CP051190_309_length_4894_cov_3.113867||full	0.533	0.213	0.533	dsDNAphage	4511	0	66.700	0.000
Bacteria_NZ_CP051190_451_length_3788_cov_2.630056||full	0.760	0.053	0.760	dsDNAphage	3784	0	16.700	0.000
Bacteria_NZ_CP051190_655_length_2697_cov_2.561696||full	0.687	0.420	0.687	dsDNAphage	2695	0	66.700	0.000
Bacteria_NZ_CP051190_798_length_2186_cov_3.115439||full	0.600	0.373	0.600	dsDNAphage	2084	0	100.000	0.000
Bacteria_NZ_CP051293_80_length_5806_cov_3.131282||full	0.707	0.600	0.707	dsDNAphage	5805	0	66.700	0.000
Bacteria_NZ_CP051293_170_length_4842_cov_2.724044||full	0.887	0.713	0.887	dsDNAphage	4839	0	20.000	0.000
Bacteria_NZ_CP051293_180_length_4765_cov_4.168153||full	0.667	0.013	0.667	dsDNAphage	4763	1	25.000	0.000
Bacteria_NZ_CP051293_235_length_4454_cov_3.260059||full	0.893	0.133	0.893	dsDNAphage	4331	0	66.700	11.100
Bacteria_NZ_CP051293_326_length_3859_cov_3.111987||full	0.700	0.673	0.700	dsDNAphage	3673	0	40.000	0.000
Bacteria_NZ_CP051293_336_length_3799_cov_3.288729||full	0.633	0.267	0.633	dsDNAphage	3796	0	66.700	0.000
Bacteria_NZ_CP051293_385_length_3597_cov_2.984754||full	0.840	0.047	0.840	dsDNAphage	3508	1	40.000	0.000
Bacteria_NZ_CP051293_426_length_3406_cov_2.826321||full	0.520	0.367	0.520	dsDNAphage	3225	0	20.000	0.000
Bacteria_NZ_CP051293_444_length_3330_cov_3.998168||full	0.933	0.753	0.933	dsDNAphage	3275	2	50.000	0.000
Bacteria_NZ_CP051293_510_length_3097_cov_3.150559||full	0.980	0.707	0.980	dsDNAphage	3094	0	50.000	0.000
Bacteria_NZ_CP051293_521_length_3071_cov_2.515915||full	0.507	0.500	0.507	dsDNAphage	3067	0	20.000	0.000
Bacteria_NZ_CP051293_572_length_2914_cov_3.778594||full	0.547	0.813	0.813	ssDNA	2513	0	33.300	0.000
Bacteria_NZ_CP051293_629_length_2798_cov_2.602989||full	0.953	0.587	0.953	dsDNAphage	2638	1	33.300	0.000
Bacteria_NZ_CP051293_656_length_2723_cov_2.912669||full	0.687	0.400	0.687	dsDNAphage	2721	0	33.300	0.000
Bacteria_NZ_CP051293_677_length_2664_cov_2.865849||full	0.973	0.640	0.973	dsDNAphage	2598	1	50.000	0.000
Bacteria_NZ_CP051293_708_length_2608_cov_2.392479||full	0.967	0.580	0.967	dsDNAphage	2576	1	100.000	0.000
Bacteria_NZ_CP051293_730_length_2554_cov_2.902361||full	0.500	0.100	0.500	dsDNAphage	2551	0	33.300	0.000
Bacteria_NZ_CP051293_746_length_2524_cov_2.385986||full	0.967	0.533	0.967	dsDNAphage	2522	1	33.300	0.000
Bacteria_NZ_CP051293_775_length_2484_cov_3.619185||full	0.340	0.773	0.773	ssDNA	2337	0	33.300	0.000
Bacteria_NZ_CP051293_859_length_2322_cov_1.939127||full	0.600	0.467	0.600	dsDNAphage	2289	0	20.000	0.000
Bacteria_NZ_CP051293_861_length_2316_cov_2.621406||full	0.847	0.833	0.847	dsDNAphage	2081	0	100.000	0.000
Bacteria_NZ_CP051293_917_length_2229_cov_2.118215||full	0.867	0.733	0.867	dsDNAphage	1991	0	100.000	0.000
Bacteria_NZ_CP051293_923_length_2216_cov_3.202684||full	0.613	0.653	0.653	ssDNA	2213	0	25.000	0.000
Bacteria_NZ_CP051293_946_length_2172_cov_2.031649||full	0.393	0.793	0.793	ssDNA	2171	0	66.700	0.000
Bacteria_NZ_CP051293_969_length_2133_cov_1.938884||full	0.547	0.193	0.547	dsDNAphage	2036	0	50.000	0.000
Bacteria_NZ_CP051293_970_length_2132_cov_2.099182||full	0.293	0.833	0.833	ssDNA	2131	0	33.300	0.000
Bacteria_NZ_CP051293_972_length_2126_cov_2.294061||full	0.407	0.813	0.813	ssDNA	1914	0	50.000	0.000
Bacteria_NZ_CP051293_980_length_2117_cov_1.795344||full	0.947	0.607	0.947	dsDNAphage	2115	2	66.700	0.000
Bacteria_NZ_CP051293_1037_length_2019_cov_3.238289||full	0.720	0.580	0.720	dsDNAphage	1999	0	33.300	0.000
Bacteria_NZ_CP051293_1056_length_1998_cov_2.134843||full	0.973	0.333	0.973	dsDNAphage	1997	1	25.000	0.000
Bacteria_NZ_CP051293_1077_length_1962_cov_2.687992||full	0.400	0.813	0.813	ssDNA	1814	0	50.000	0.000
Bacteria_NZ_CP051293_1137_length_1889_cov_2.636314||full	0.600	0.820	0.820	ssDNA	1885	0	66.700	0.000
Bacteria_NZ_CP051293_1142_length_1883_cov_2.840263||full	0.887	0.887	0.887	dsDNAphage	1882	1	33.300	0.000
Bacteria_NZ_CP051293_1310_length_1670_cov_2.508978||full	0.513	0.673	0.673	ssDNA	1582	0	50.000	0.000
Bacteria_NZ_CP051293_1329_length_1646_cov_2.392206||full	0.247	0.720	0.720	ssDNA	1577	0	50.000	0.000
Bacteria_NZ_CP051293_1361_length_1605_cov_3.209677||full	0.780	0.847	0.847	ssDNA	1274	0	100.000	0.000
Bacteria_NZ_CP051293_1395_length_1565_cov_1.915894||full	0.760	0.753	0.760	dsDNAphage	1564	0	33.300	0.000
Bacteria_NZ_CP051293_1423_length_1528_cov_2.244399||full	0.507	0.053	0.507	dsDNAphage	1526	0	25.000	0.000
Bacteria_NZ_CP051293_1437_length_1506_cov_2.505858||full	0.967	0.953	0.967	dsDNAphage	1422	0	50.000	0.000
Bacteria_NZ_CP051293_1438_length_1504_cov_2.935818||full	0.473	0.940	0.940	ssDNA	1503	0	33.300	0.000
Bacteria_NZ_CP051293_1447_length_1489_cov_7.328452||full	0.587	0.747	0.747	ssDNA	1430	0	50.000	0.000
Bacteria_NZ_CP051293_1486_length_1453_cov_3.670243||full	0.600	0.713	0.713	ssDNA	1390	0	50.000	0.000
Bacteria_NZ_CP051293_1502_length_1441_cov_2.876623||full	0.647	0.947	0.947	ssDNA	1440	0	66.700	0.000
Bacteria_NZ_CP051293_1523_length_1417_cov_1.906021||full	0.880	0.840	0.880	dsDNAphage	966	0	33.300	0.000
Bacteria_NZ_CP051293_1544_length_1389_cov_3.173163||full	0.500	0.993	0.993	ssDNA	1388	0	33.300	0.000
Bacteria_NZ_CP051293_1611_length_1319_cov_1.618671||full	0.867	0.573	0.867	dsDNAphage	1230	0	25.000	0.000
Bacteria_NZ_CP051293_1681_length_1235_cov_3.070339||full	0.853	0.747	0.853	dsDNAphage	1234	0	33.300	0.000
Bacteria_NZ_CP051293_1712_length_1200_cov_2.069869||full	0.813	0.987	0.987	ssDNA	1197	0	33.300	0.000
Bacteria_NZ_CP053346_304_length_5429_cov_3.083923||full	0.807	0.013	0.807	dsDNAphage	5384	1	20.000	0.000
Bacteria_NZ_CP053346_419_length_4357_cov_3.290795||full	0.947	0.367	0.947	dsDNAphage	4356	0	28.600	0.000
Bacteria_NZ_CP053346_442_length_4116_cov_3.135927||full	0.733	0.960	0.960	ssDNA	4113	0	50.000	0.000
Bacteria_NZ_CP053346_446_length_4083_cov_4.422790||full	0.533	0.080	0.533	dsDNAphage	3899	1	50.000	0.000
Bacteria_NZ_CP053346_470_length_3902_cov_2.694047||full	0.580	0.007	0.580	dsDNAphage	3902	1	20.000	0.000
Bacteria_NZ_CP053346_472_length_3870_cov_3.487811||full	0.540	0.127	0.540	dsDNAphage	3733	0	14.300	0.000
Bacteria_NZ_CP053346_485_length_3738_cov_2.869671||full	0.993	0.113	0.993	dsDNAphage	3736	1	33.300	0.000
Bacteria_NZ_CP053346_553_length_3244_cov_2.515522||full	0.953	0.440	0.953	dsDNAphage	3241	1	50.000	0.000
Bacteria_NZ_CP053346_554_length_3231_cov_3.761965||full	0.800	0.633	0.800	dsDNAphage	3229	0	66.700	0.000
Bacteria_NZ_CP053346_563_length_3182_cov_3.940518||full	0.433	0.600	0.600	ssDNA	2566	0	33.300	0.000
Bacteria_NZ_CP053346_599_length_2948_cov_3.400277||full	0.833	0.827	0.833	dsDNAphage	2707	0	66.700	0.000
Bacteria_NZ_CP053346_605_length_2907_cov_3.197055||full	0.900	0.820	0.900	dsDNAphage	2567	0	100.000	0.000
Bacteria_NZ_CP053346_636_length_2745_cov_2.802230||full	0.800	0.540	0.800	dsDNAphage	2653	0	50.000	0.000
Bacteria_NZ_CP053346_669_length_2551_cov_3.358173||full	0.220	0.507	0.507	ssDNA	2217	0	50.000	0.000
Bacteria_NZ_CP053346_688_length_2459_cov_3.027038||full	0.793	0.293	0.793	dsDNAphage	2284	0	20.000	0.000
Bacteria_NZ_CP053346_754_length_2167_cov_4.487216||full	0.780	0.647	0.780	dsDNAphage	2165	0	25.000	0.000
Bacteria_NZ_CP053346_819_length_1863_cov_3.427544||full	0.760	0.307	0.760	dsDNAphage	1859	0	25.000	0.000
Bacteria_NZ_CP053346_894_length_1551_cov_3.085561||full	0.900	0.353	0.900	dsDNAphage	1481	0	25.000	0.000
Bacteria_NZ_CP053346_902_length_1508_cov_2.284240||full	0.660	0.873	0.873	ssDNA	1361	0	50.000	0.000
Bacteria_NZ_CP053346_984_length_1140_cov_3.669124||full	0.893	0.960	0.960	ssDNA	617	0	50.000	0.000
Bacteria_NZ_CP053346_990_length_1097_cov_3.671785||full	0.447	0.740	0.740	ssDNA	987	0	50.000	0.000
Bacteria_NZ_CP053697_10_length_131114_cov_8.294219||0_partial	0.860	0.000	0.860	dsDNAphage	70935	2	31.800	33.300
Bacteria_NZ_CP053697_24_length_68934_cov_8.468517||0_partial	0.800	0.000	0.800	dsDNAphage	19353	3	13.600	36.400
Bacteria_NZ_CP054128_65_length_3880_cov_2.122614||full	0.913	0.053	0.913	dsDNAphage	3768	1	60.000	20.000
Bacteria_NZ_CP054128_138_length_3201_cov_3.024476||full	0.847	0.280	0.847	dsDNAphage	3143	0	33.300	0.000
Bacteria_NZ_CP054128_144_length_3175_cov_3.205769||full	0.507	0.113	0.507	dsDNAphage	3149	0	66.700	0.000
Bacteria_NZ_CP054128_149_length_3147_cov_2.546895||full	0.653	0.200	0.653	dsDNAphage	3146	0	66.700	0.000
Bacteria_NZ_CP054128_160_length_3069_cov_2.582614||full	0.960	0.027	0.960	dsDNAphage	3065	2	33.300	16.700
Bacteria_NZ_CP054128_231_length_2680_cov_2.597714||full	0.960	0.967	0.967	ssDNA	2552	0	40.000	0.000
Bacteria_NZ_CP054128_257_length_2573_cov_2.429706||full	0.593	0.847	0.847	ssDNA	2572	0	66.700	0.000
Bacteria_NZ_CP054128_366_length_2269_cov_2.954833||full	0.387	0.927	0.927	ssDNA	2131	0	33.300	0.000
Bacteria_NZ_CP054128_427_length_2131_cov_1.876204||full	0.693	0.993	0.993	ssDNA	1964	0	100.000	0.000
Bacteria_NZ_CP054128_444_length_2101_cov_1.280547||full	0.980	0.047	0.980	dsDNAphage	2098	1	50.000	25.000
Bacteria_NZ_CP054128_502_length_1978_cov_2.255850||full	0.607	0.927	0.927	ssDNA	1978	0	66.700	0.000
Bacteria_NZ_CP054128_516_length_1950_cov_3.129815||full	0.607	0.867	0.867	ssDNA	1947	0	25.000	0.000
Bacteria_NZ_CP054128_517_length_1950_cov_2.739842||full	0.807	0.780	0.807	dsDNAphage	1801	0	100.000	0.000
Bacteria_NZ_CP054128_603_length_1830_cov_1.927324||full	0.600	0.240	0.600	dsDNAphage	1685	0	66.700	0.000
Bacteria_NZ_CP054128_692_length_1733_cov_1.934446||full	0.713	0.960	0.960	ssDNA	1711	0	100.000	0.000
Bacteria_NZ_CP054128_727_length_1694_cov_1.778523||full	0.627	0.913	0.913	ssDNA	1620	0	100.000	0.000
Bacteria_NZ_CP054128_761_length_1645_cov_2.487421||full	0.733	0.047	0.733	dsDNAphage	1583	0	66.700	33.300
Bacteria_NZ_CP054128_790_length_1608_cov_2.177077||full	0.513	0.087	0.513	dsDNAphage	1366	0	33.300	0.000
Bacteria_NZ_CP054128_806_length_1591_cov_1.894531||full	0.700	0.847	0.847	ssDNA	1532	0	50.000	0.000
Bacteria_NZ_CP054128_903_length_1487_cov_2.363827||full	0.993	0.993	0.993	dsDNAphage	1447	3	100.000	0.000
Bacteria_NZ_CP054128_928_length_1455_cov_2.721429||full	0.667	0.533	0.667	dsDNAphage	1453	1	25.000	0.000
Bacteria_NZ_CP054128_1011_length_1365_cov_3.796183||full	0.933	0.973	0.973	ssDNA	1364	0	66.700	0.000
Bacteria_NZ_CP054128_1036_length_1336_cov_1.729118||full	0.427	0.593	0.593	ssDNA	1334	0	33.300	0.000
Bacteria_NZ_CP054128_1117_length_1259_cov_14.313953||full	0.780	0.987	0.987	ssDNA	1136	0	100.000	0.000
Bacteria_NZ_CP054128_1133_length_1245_cov_2.647059||full	0.273	0.827	0.827	ssDNA	1214	0	33.300	0.000
Bacteria_NZ_CP054490_1_length_1188802_cov_40.564415||0_partial	0.840	0.000	0.840	dsDNAphage	11186	3	18.200	22.700
Bacteria_NZ_CP054492_45_length_2011_cov_21.659509||full	0.773	0.633	0.773	dsDNAphage	2011	0	33.300	0.000
Bacteria_NZ_CP054492_57_length_1285_cov_49.226829||full	0.873	0.920	0.920	ssDNA	1178	0	100.000	0.000
Bacteria_NZ_CP054492_60_length_1115_cov_10.037736||full	0.753	0.767	0.767	ssDNA	974	0	33.300	0.000
Bacteria_NZ_CP054493_15_length_1294_cov_140.768362||full	0.933	0.993	0.993	ssDNA	1157	0	100.000	0.000
Bacteria_NZ_CP054931_4_length_243076_cov_17.692302||0_partial	0.920	0.007	0.920	dsDNAphage	20863	3	29.000	9.700
Bacteria_NZ_CP054931_12_length_131850_cov_17.334747||0_partial	0.967	0.000	0.967	dsDNAphage	34519	11	43.500	23.900
Bacteria_NZ_CP056180_1_length_840507_cov_9.235630||0_partial	0.953	0.000	0.953	dsDNAphage	133864	23	47.300	29.100
Bacteria_NZ_CP056180_1_length_840507_cov_9.235630||1_partial	0.953	0.000	0.953	dsDNAphage	66783	12	39.500	28.400
Bacteria_NZ_CP056180_2_length_551129_cov_9.411743||0_partial	0.953	0.000	0.953	dsDNAphage	117426	16	34.500	30.900
Bacteria_NZ_CP056180_9_length_177117_cov_9.247619||full	0.840	0.000	0.840	dsDNAphage	169652	18	25.000	43.800
Bacteria_NZ_CP056200_2_length_726804_cov_64.352951||0_partial	0.960	0.000	0.960	dsDNAphage	88156	17	39.600	31.500
Bacteria_NZ_CP056200_2_length_726804_cov_64.352951||1_partial	0.907	0.027	0.907	dsDNAphage	14616	1	33.300	33.300
Bacteria_NZ_CP056200_4_length_406955_cov_62.582934||0_partial	0.900	0.007	0.900	dsDNAphage	17680	6	52.900	11.800
Bacteria_NZ_CP056200_6_length_293359_cov_64.278121||0_partial	0.987	0.000	0.987	dsDNAphage	25266	12	64.100	17.900
Bacteria_NZ_CP056200_6_length_293359_cov_64.278121||1_partial	0.960	0.000	0.960	dsDNAphage	23167	5	25.000	25.000
Prophage_NZ_CP056200_8_length_175934_cov_62.130408||0_partial	0.967	0.000	0.967	dsDNAphage	50975	18	42.300	32.400
Bacteria_NZ_CP056200_19_length_63898_cov_64.625033||full	0.927	0.000	0.927	dsDNAphage	63895	13	50.000	19.800
Bacteria_NZ_CP056269_8_length_162660_cov_7.426475||0_partial	0.960	0.000	0.960	dsDNAphage	11322	2	46.700	20.000
Bacteria_NZ_CP056269_10_length_138116_cov_7.490834||full	0.867	0.000	0.867	dsDNAphage	136443	12	31.800	40.500
Bacteria_NZ_CP056269_12_length_128241_cov_7.359914||0_partial	0.700	0.000	0.700	dsDNAphage	16105	1	26.300	36.800
Bacteria_NZ_CP056269_13_length_124159_cov_7.698060||full	0.820	0.000	0.820	dsDNAphage	121505	13	22.100	40.400
Bacteria_NZ_CP056269_18_length_103130_cov_7.509483||full	0.933	0.000	0.933	dsDNAphage	103025	16	50.900	26.900
Prophage_NZ_CP056269_44_length_36823_cov_7.459802||full	0.927	0.000	0.927	dsDNAphage	36490	5	30.200	23.300
Prophage_NZ_CP056269_52_length_28220_cov_8.498740||full	0.920	0.027	0.920	dsDNAphage	23708	0	48.900	13.300
Bacteria_NZ_CP056834_1_length_512918_cov_8.441668||0_partial	0.900	0.000	0.900	dsDNAphage	16390	5	28.600	42.900
Bacteria_NZ_CP056834_3_length_213129_cov_9.300971||0_partial	0.960	0.000	0.960	dsDNAphage	65413	6	29.200	26.200
Bacteria_NZ_CP056834_8_length_158219_cov_8.955230||full	0.853	0.000	0.853	dsDNAphage	157457	14	26.300	54.900
Bacteria_NZ_CP056834_12_length_124067_cov_8.502282||full	0.953	0.000	0.953	dsDNAphage	123303	16	43.400	27.000
Bacteria_NZ_CP056834_19_length_100259_cov_7.780987||full	0.787	0.000	0.787	dsDNAphage	93166	14	22.800	45.500
Bacteria_NZ_CP056834_45_length_33879_cov_8.955209||0_partial	0.873	0.000	0.873	dsDNAphage	12274	3	16.700	46.700
Bacteria_NZ_CP056834_55_length_15078_cov_7.656194||full	0.787	0.007	0.787	dsDNAphage	13747	0	52.200	21.700
Bacteria_NZ_CP056834_71_length_1937_cov_9.939426||full	0.800	0.907	0.907	ssDNA	1870	0	100.000	0.000
Bacteria_NZ_CP056899_1_length_642737_cov_14.685400||full	0.727	0.000	0.727	dsDNAphage	623575	24	17.600	47.400
Prophage_NZ_CP060137_16_length_73930_cov_12.843628||full	0.940	0.000	0.940	dsDNAphage	67724	11	34.400	18.800
Bacteria_NZ_CP060137_23_length_57678_cov_12.932458||0_partial	0.747	0.007	0.747	dsDNAphage	12335	1	4.000	12.000
Bacteria_NZ_CP060137_36_length_1863_cov_13.330199||full	0.827	0.260	0.827	dsDNAphage	1474	1	50.000	0.000
Bacteria_NZ_CP060404_23_length_122932_cov_7.416636||0_partial	0.953	0.007	0.953	dsDNAphage	45383	6	40.400	19.300
Bacteria_NZ_CP060780_1_length_2086075_cov_9.756152||0_partial	0.900	0.007	0.900	dsDNAphage	23544	8	25.000	20.500
Bacteria_NZ_CP061281_555_length_4613_cov_4.236068||full	0.587	0.033	0.587	dsDNAphage	4612	0	40.000	0.000
Bacteria_NZ_CP061281_752_length_2244_cov_2.882138||full	0.660	0.047	0.660	dsDNAphage	2243	0	25.000	0.000
Bacteria_NZ_CP061281_813_length_1727_cov_3.900120||full	0.613	0.267	0.613	dsDNAphage	1616	0	50.000	0.000
Bacteria_NZ_CP061281_876_length_1138_cov_3.885503||full	0.607	0.060	0.607	dsDNAphage	1137	0	33.300	0.000
Bacteria_NZ_CP061378_26_length_21517_cov_4.076694||full	0.993	0.007	0.993	dsDNAphage	21515	2	48.000	4.000
Prophage_NZ_CP061378_109_length_13577_cov_4.455480||full	0.993	0.020	0.993	dsDNAphage	13577	3	27.800	0.000
Prophage_NZ_CP061378_119_length_13187_cov_4.322419||full	1.000	0.367	1.000	dsDNAphage	13025	6	52.900	0.000
Bacteria_NZ_CP061378_143_length_12375_cov_4.282792||full	0.507	0.007	0.507	dsDNAphage	12237	0	33.300	0.000
Bacteria_NZ_CP061378_175_length_11289_cov_3.838437||full	0.793	0.000	0.793	dsDNAphage	11286	2	23.500	11.800
Bacteria_NZ_CP061378_177_length_11272_cov_4.293037||full	0.807	0.000	0.807	dsDNAphage	10895	1	20.000	13.300
Prophage_NZ_CP061378_195_length_10721_cov_4.424527||full	1.000	0.853	1.000	dsDNAphage	10572	7	100.000	0.000
Prophage_NZ_CP061378_278_length_8412_cov_8.420246||full	1.000	0.293	1.000	dsDNAphage	8391	0	13.000	0.000
Bacteria_NZ_CP061378_308_length_7819_cov_4.466899||full	0.553	0.000	0.553	dsDNAphage	7817	1	14.300	7.100
Bacteria_NZ_CP061378_523_length_5024_cov_4.229825||full	0.640	0.033	0.640	dsDNAphage	3986	0	20.000	10.000
Bacteria_NZ_CP061378_540_length_4794_cov_3.999367||full	1.000	0.920	1.000	dsDNAphage	4489	1	85.700	0.000
