seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP056284_303_length_5731_cov_3.134778||full	1.000	0.713	1.000	dsDNAphage	5729	4	85.700	0.000
Bacteria_NZ_CP056284_306_length_5630_cov_3.916592||full	0.993	0.220	0.993	dsDNAphage	5626	6	77.800	0.000
Bacteria_NZ_CP056284_309_length_5598_cov_4.615912||full	1.000	0.047	1.000	dsDNAphage	5232	5	71.400	14.300
Bacteria_NZ_CP056284_316_length_5436_cov_4.732763||full	0.873	0.667	0.873	dsDNAphage	5070	0	50.000	0.000
Bacteria_NZ_CP056284_327_length_5259_cov_4.053997||full	0.933	0.013	0.933	dsDNAphage	5257	3	60.000	20.000
Bacteria_NZ_CP056284_331_length_5206_cov_4.102116||full	1.000	0.320	1.000	dsDNAphage	5203	5	81.800	0.000
Bacteria_NZ_CP056284_348_length_4826_cov_4.798784||full	0.647	0.033	0.647	dsDNAphage	4736	0	50.000	16.700
Bacteria_NZ_CP056284_391_length_3843_cov_4.287223||full	1.000	0.167	1.000	dsDNAphage	3798	5	85.700	14.300
Bacteria_NZ_CP056284_395_length_3790_cov_13.277912||full	0.940	0.853	0.940	dsDNAphage	3315	0	66.700	0.000
Bacteria_NZ_CP056284_398_length_3699_cov_2.956092||full	0.540	0.213	0.540	dsDNAphage	3549	0	16.700	0.000
Bacteria_NZ_CP056284_408_length_3485_cov_4.954227||full	1.000	0.720	1.000	dsDNAphage	3419	1	83.300	0.000
Bacteria_NZ_CP056284_409_length_3472_cov_5.251975||full	0.740	0.520	0.740	dsDNAphage	2968	0	25.000	0.000
Bacteria_NZ_CP056284_427_length_3155_cov_4.961613||full	0.987	0.880	0.987	dsDNAphage	3139	0	85.700	0.000
Bacteria_NZ_CP056284_434_length_3098_cov_5.266185||full	1.000	0.787	1.000	dsDNAphage	3080	2	100.000	0.000
Bacteria_NZ_CP056284_439_length_3045_cov_5.141472||full	0.740	0.080	0.740	dsDNAphage	3043	0	42.900	14.300
Bacteria_NZ_CP056284_444_length_2966_cov_4.123669||full	0.987	0.987	0.987	dsDNAphage	2964	3	60.000	0.000
Bacteria_NZ_CP056284_445_length_2938_cov_2.853278||full	0.967	0.040	0.967	dsDNAphage	2937	1	66.700	33.300
Bacteria_NZ_CP056284_450_length_2884_cov_4.294097||full	0.853	0.027	0.853	dsDNAphage	2881	0	50.000	16.700
Bacteria_NZ_CP056284_452_length_2847_cov_4.223138||full	0.980	0.147	0.980	dsDNAphage	2779	3	57.100	0.000
Bacteria_NZ_CP056284_454_length_2822_cov_3.980484||full	0.860	0.280	0.860	dsDNAphage	2818	1	66.700	0.000
Bacteria_NZ_CP056284_463_length_2650_cov_2.869750||full	1.000	0.947	1.000	dsDNAphage	2649	4	75.000	0.000
Bacteria_NZ_CP056284_465_length_2597_cov_4.753344||full	0.260	0.847	0.847	ssDNA	2296	0	50.000	0.000
Bacteria_NZ_CP056284_466_length_2571_cov_3.182432||full	0.920	0.813	0.920	dsDNAphage	2306	0	80.000	0.000
Bacteria_NZ_CP056284_478_length_2347_cov_7.787086||full	0.993	0.993	0.993	dsDNAphage	2345	1	100.000	0.000
Bacteria_NZ_CP056284_483_length_2315_cov_4.762389||full	0.980	0.993	0.993	ssDNA	2100	0	100.000	0.000
Bacteria_NZ_CP056284_485_length_2264_cov_4.034857||full	0.973	1.000	1.000	ssDNA	2016	0	60.000	0.000
Bacteria_NZ_CP056284_489_length_2170_cov_2.520095||full	1.000	0.987	1.000	dsDNAphage	2136	1	60.000	0.000
Bacteria_NZ_CP056284_498_length_2061_cov_4.468594||full	0.973	0.053	0.973	dsDNAphage	1786	2	66.700	33.300
Bacteria_NZ_CP056284_499_length_2036_cov_3.997476||full	0.867	1.000	1.000	ssDNA	1939	0	66.700	0.000
Bacteria_NZ_CP056284_538_length_1483_cov_2.628151||full	0.807	0.133	0.807	dsDNAphage	1150	0	66.700	33.300
Bacteria_NZ_CP056284_547_length_1368_cov_4.129474||full	0.973	0.820	0.973	dsDNAphage	1144	2	100.000	0.000
Bacteria_NZ_CP056284_560_length_1247_cov_4.921141||full	0.993	1.000	1.000	ssDNA	1244	0	100.000	0.000
Bacteria_NZ_CP056284_575_length_1088_cov_4.348500||full	0.960	1.000	1.000	ssDNA	959	0	100.000	0.000
Bacteria_NZ_CP056834_16_length_54074_cov_6.252726||full	0.833	0.000	0.833	dsDNAphage	54074	2	20.300	40.700
Bacteria_NZ_CP056834_24_length_45828_cov_6.110349||full	0.993	0.027	0.993	dsDNAphage	45825	16	70.700	2.700
Bacteria_NZ_CP056834_35_length_42065_cov_5.903237||full	0.953	0.000	0.953	dsDNAphage	41810	5	48.500	15.200
Bacteria_NZ_CP056834_78_length_24268_cov_6.246933||full	0.740	0.000	0.740	dsDNAphage	22664	3	11.800	41.200
Bacteria_NZ_CP056834_85_length_22855_cov_5.252982||full	0.987	0.013	0.987	dsDNAphage	22854	14	62.500	18.800
Bacteria_NZ_CP056834_95_length_19365_cov_5.186743||full	1.000	0.033	1.000	dsDNAphage	19239	10	82.100	3.600
Bacteria_NZ_CP056834_117_length_15043_cov_4.546571||full	0.860	0.007	0.860	dsDNAphage	15033	0	52.000	20.000
Bacteria_NZ_CP056834_164_length_8726_cov_5.591627||full	1.000	0.040	1.000	dsDNAphage	8724	6	80.000	10.000
Bacteria_NZ_CP056834_214_length_1937_cov_6.343252||full	0.787	0.953	0.953	ssDNA	1870	0	100.000	0.000
Bacteria_NZ_CP056834_225_length_1245_cov_9.336975||full	0.633	0.127	0.633	dsDNAphage	1243	0	33.300	0.000
Bacteria_NZ_CP056899_38_length_7312_cov_3.071104||full	0.813	0.680	0.813	dsDNAphage	7310	0	54.500	0.000
Bacteria_NZ_CP056899_71_length_6305_cov_3.001120||full	1.000	0.640	1.000	dsDNAphage	6073	1	88.900	0.000
Bacteria_NZ_CP056899_89_length_5802_cov_3.045415||full	1.000	0.720	1.000	dsDNAphage	5706	5	100.000	0.000
Bacteria_NZ_CP056899_223_length_4186_cov_2.803195||full	1.000	0.773	1.000	dsDNAphage	3804	4	100.000	0.000
Bacteria_NZ_CP056899_274_length_3859_cov_3.373291||full	1.000	0.213	1.000	dsDNAphage	3857	1	66.700	0.000
Bacteria_NZ_CP056899_319_length_3556_cov_3.110254||full	1.000	0.807	1.000	dsDNAphage	3554	3	80.000	0.000
Bacteria_NZ_CP056899_353_length_3433_cov_2.406454||full	0.980	0.960	0.980	dsDNAphage	2743	0	66.700	0.000
Bacteria_NZ_CP056899_381_length_3321_cov_3.142988||full	0.767	0.607	0.767	dsDNAphage	3239	0	50.000	0.000
Bacteria_NZ_CP056899_404_length_3221_cov_1.813329||full	1.000	1.000	1.000	dsDNAphage	3220	3	80.000	0.000
Bacteria_NZ_CP056899_407_length_3213_cov_2.772641||full	0.767	0.247	0.767	dsDNAphage	3212	0	71.400	14.300
Bacteria_NZ_CP056899_415_length_3192_cov_2.755818||full	0.853	0.020	0.853	dsDNAphage	3188	2	33.300	33.300
Bacteria_NZ_CP056899_426_length_3153_cov_3.171078||full	0.787	0.027	0.787	dsDNAphage	3153	0	50.000	16.700
Bacteria_NZ_CP056899_475_length_2951_cov_2.655387||full	0.953	1.000	1.000	ssDNA	2949	0	100.000	0.000
Bacteria_NZ_CP056899_493_length_2881_cov_3.750177||full	1.000	1.000	1.000	dsDNAphage	2880	1	100.000	0.000
Bacteria_NZ_CP056899_497_length_2869_cov_2.147832||full	0.907	0.953	0.953	ssDNA	2833	0	100.000	0.000
Bacteria_NZ_CP056899_544_length_2691_cov_3.375190||full	0.613	0.933	0.933	ssDNA	2527	0	50.000	0.000
Bacteria_NZ_CP056899_557_length_2613_cov_3.901095||full	0.927	0.987	0.987	ssDNA	2609	0	50.000	0.000
Bacteria_NZ_CP056899_587_length_2514_cov_2.618137||full	0.533	0.767	0.767	ssDNA	1860	0	50.000	0.000
Bacteria_NZ_CP056899_591_length_2506_cov_2.183191||full	0.993	0.947	0.993	dsDNAphage	2504	2	100.000	0.000
Bacteria_NZ_CP056899_629_length_2403_cov_2.871380||full	0.887	0.133	0.887	dsDNAphage	2402	0	50.000	16.700
Bacteria_NZ_CP056899_642_length_2373_cov_2.461605||full	1.000	0.880	1.000	dsDNAphage	2325	2	100.000	0.000
Bacteria_NZ_CP056899_768_length_2035_cov_3.310606||full	0.993	0.993	0.993	dsDNAphage	1815	1	100.000	0.000
Bacteria_NZ_CP056899_773_length_2011_cov_1.644683||full	0.940	1.000	1.000	ssDNA	1813	0	66.700	0.000
Bacteria_NZ_CP056899_775_length_2002_cov_3.966615||full	0.693	0.880	0.880	ssDNA	2000	0	25.000	0.000
Bacteria_NZ_CP056899_778_length_1996_cov_2.322514||full	0.660	0.073	0.660	dsDNAphage	1842	0	50.000	25.000
Bacteria_NZ_CP056899_782_length_1992_cov_3.518844||full	0.533	0.953	0.953	ssDNA	1990	0	66.700	0.000
Bacteria_NZ_CP056899_792_length_1969_cov_2.856322||full	0.693	0.853	0.853	ssDNA	1925	0	100.000	0.000
Bacteria_NZ_CP056899_793_length_1967_cov_2.785042||full	0.353	0.873	0.873	ssDNA	1964	0	33.300	0.000
Bacteria_NZ_CP056899_860_length_1818_cov_36.136699||full	0.700	0.967	0.967	ssDNA	1746	0	50.000	0.000
Bacteria_NZ_CP056899_870_length_1797_cov_3.811711||full	0.613	0.187	0.613	dsDNAphage	1769	0	50.000	0.000
Bacteria_NZ_CP056899_881_length_1772_cov_3.801398||full	0.907	0.307	0.907	dsDNAphage	1770	0	75.000	25.000
Bacteria_NZ_CP056899_900_length_1722_cov_2.817636||full	0.820	0.113	0.820	dsDNAphage	1461	0	66.700	33.300
Bacteria_NZ_CP056899_908_length_1714_cov_2.290536||full	0.380	0.707	0.707	ssDNA	1663	0	50.000	0.000
Bacteria_NZ_CP056899_994_length_1565_cov_1.639073||full	0.993	1.000	1.000	ssDNA	1518	0	100.000	0.000
Bacteria_NZ_CP056899_1011_length_1531_cov_2.397696||full	0.647	0.020	0.647	dsDNAphage	1530	0	66.700	33.300
Bacteria_NZ_CP056899_1027_length_1510_cov_2.453608||full	0.760	0.993	0.993	ssDNA	1329	0	66.700	0.000
Bacteria_NZ_CP056899_1087_length_1372_cov_3.348519||full	0.853	0.993	0.993	ssDNA	1107	0	100.000	0.000
Bacteria_NZ_CP056899_1109_length_1321_cov_2.160348||full	0.920	0.993	0.993	ssDNA	1319	0	100.000	0.000
Bacteria_NZ_CP056899_1127_length_1281_cov_2.575856||full	0.700	0.133	0.700	dsDNAphage	1278	0	33.300	0.000
Bacteria_NZ_CP056899_1159_length_1227_cov_2.488055||full	0.993	1.000	1.000	ssDNA	1225	0	33.300	0.000
Bacteria_NZ_CP056899_1214_length_1136_cov_2.060130||full	0.967	0.980	0.980	ssDNA	1041	0	50.000	0.000
Bacteria_NZ_CP056899_1287_length_1023_cov_1.566116||full	0.867	0.980	0.980	ssDNA	1022	0	100.000	0.000
Bacteria_NZ_CP056899_1293_length_1010_cov_1.784293||full	0.660	0.947	0.947	ssDNA	1007	0	33.300	0.000
Bacteria_NZ_CP056899_1299_length_1000_cov_2.542857||full	0.960	1.000	1.000	ssDNA	998	0	33.300	0.000
Bacteria_NZ_CP057125_1_length_627564_cov_7.349793||0_partial	0.727	0.000	0.727	dsDNAphage	16807	1	28.600	28.600
Bacteria_NZ_CP057125_3_length_456672_cov_7.468456||0_partial	0.960	0.000	0.960	dsDNAphage	55975	14	44.400	34.700
Bacteria_NZ_CP057125_5_length_278552_cov_7.515313||0_partial	0.953	0.000	0.953	dsDNAphage	72799	19	46.400	34.500
Bacteria_NZ_CP057125_10_length_185536_cov_7.446321||0_partial	0.913	0.000	0.913	dsDNAphage	15701	1	26.100	17.400
Bacteria_NZ_CP057147_1_length_1167542_cov_12.114611||0_partial	0.953	0.000	0.953	dsDNAphage	69224	12	39.800	22.600
Bacteria_NZ_CP057147_2_length_448940_cov_12.156301||full	0.700	0.000	0.700	dsDNAphage	448736	16	19.000	46.200
Prophage_NZ_CP057147_6_length_303032_cov_12.236909||0_partial	0.960	0.000	0.960	dsDNAphage	58017	14	42.000	35.800
Bacteria_NZ_CP057147_9_length_178317_cov_12.130381||0_partial	0.940	0.013	0.940	dsDNAphage	20920	7	63.000	18.500
Bacteria_NZ_CP057147_20_length_48527_cov_12.828169||full	0.980	0.000	0.980	dsDNAphage	48526	5	53.200	17.700
Bacteria_NZ_CP057632_1_length_1258463_cov_22.477174||0_partial	0.733	0.013	0.733	dsDNAphage	17167	1	23.800	23.800
Bacteria_NZ_CP057632_2_length_697206_cov_22.619580||0_partial	0.953	0.000	0.953	dsDNAphage	57983	12	38.200	36.800
Prophage_NZ_CP057632_3_length_452514_cov_22.585618||0_partial	0.953	0.007	0.953	dsDNAphage	113043	8	40.700	26.800
Bacteria_NZ_CP057632_11_length_134296_cov_22.258021||full	0.920	0.000	0.920	dsDNAphage	133060	11	35.300	33.800
Bacteria_NZ_CP057632_12_length_129260_cov_22.469626||full	0.860	0.000	0.860	dsDNAphage	128797	17	26.000	41.500
Bacteria_NZ_CP057632_16_length_78939_cov_24.675524||0_partial	0.953	0.000	0.953	dsDNAphage	22713	6	27.300	27.300
Bacteria_NZ_CP058556_143_length_8589_cov_3.416686||full	0.980	0.133	0.980	dsDNAphage	8454	1	50.000	0.000
Bacteria_NZ_CP058556_161_length_8158_cov_3.523140||full	0.660	0.000	0.660	dsDNAphage	8158	1	12.500	0.000
Bacteria_NZ_CP058556_273_length_6688_cov_3.412031||full	0.987	0.747	0.987	dsDNAphage	6686	0	76.900	0.000
Bacteria_NZ_CP058556_376_length_5696_cov_3.372806||full	0.660	0.027	0.660	dsDNAphage	5599	1	14.300	0.000
Bacteria_NZ_CP060825_177_length_3743_cov_2.119848||full	0.887	0.033	0.887	dsDNAphage	3742	1	20.000	0.000
Bacteria_NZ_CP060825_188_length_3704_cov_2.492190||full	0.800	0.187	0.800	dsDNAphage	3701	0	40.000	0.000
Bacteria_NZ_CP060825_290_length_3211_cov_1.703739||full	0.600	0.107	0.600	dsDNAphage	2976	0	66.700	0.000
Bacteria_NZ_CP060825_335_length_3071_cov_3.491711||full	0.573	0.093	0.573	dsDNAphage	3011	0	33.300	0.000
Bacteria_NZ_CP060825_374_length_2945_cov_2.573356||full	0.693	0.533	0.693	dsDNAphage	2757	0	75.000	0.000
Bacteria_NZ_CP060825_495_length_2641_cov_2.805104||full	0.513	0.073	0.513	dsDNAphage	2638	0	50.000	0.000
Bacteria_NZ_CP060825_499_length_2639_cov_2.654799||full	0.607	0.233	0.607	dsDNAphage	2593	0	75.000	0.000
Bacteria_NZ_CP060825_557_length_2534_cov_2.499395||full	0.540	0.273	0.540	dsDNAphage	2534	0	20.000	0.000
Bacteria_NZ_CP060825_580_length_2481_cov_2.460429||full	0.913	0.293	0.913	dsDNAphage	2400	0	25.000	0.000
Bacteria_NZ_CP060825_602_length_2450_cov_2.921503||full	0.787	0.373	0.787	dsDNAphage	2191	0	100.000	0.000
Bacteria_NZ_CP060825_607_length_2442_cov_2.503980||full	0.653	0.140	0.653	dsDNAphage	2441	1	33.300	0.000
Bacteria_NZ_CP060825_643_length_2383_cov_2.036082||full	0.533	0.080	0.533	dsDNAphage	2381	0	20.000	0.000
Bacteria_NZ_CP060825_745_length_2229_cov_2.880865||full	0.553	0.080	0.553	dsDNAphage	2228	0	50.000	25.000
Bacteria_NZ_CP060825_804_length_2125_cov_2.155556||full	0.767	0.380	0.767	dsDNAphage	2125	0	66.700	0.000
Bacteria_NZ_CP060825_887_length_2020_cov_2.306361||full	0.673	0.160	0.673	dsDNAphage	2020	0	33.300	0.000
Bacteria_NZ_CP060825_955_length_1937_cov_1.967056||full	0.653	0.073	0.653	dsDNAphage	1696	0	33.300	0.000
Bacteria_NZ_CP060825_1013_length_1872_cov_2.681893||full	0.527	0.353	0.527	dsDNAphage	1793	0	50.000	0.000
Bacteria_NZ_CP060825_1059_length_1815_cov_2.438636||full	0.593	0.133	0.593	dsDNAphage	1713	0	33.300	0.000
Bacteria_NZ_CP060825_1108_length_1760_cov_2.164223||full	0.547	0.240	0.547	dsDNAphage	1738	0	33.300	0.000
Bacteria_NZ_CP060825_1122_length_1742_cov_2.454653||full	0.607	0.287	0.607	dsDNAphage	1454	0	50.000	0.000
Bacteria_NZ_CP060825_1155_length_1714_cov_3.051838||full	0.920	0.313	0.920	dsDNAphage	1712	0	66.700	0.000
Bacteria_NZ_CP060825_1192_length_1681_cov_2.474170||full	0.853	0.440	0.853	dsDNAphage	1478	0	100.000	0.000
Bacteria_NZ_CP060825_1480_length_1377_cov_2.631619||full	0.653	0.140	0.653	dsDNAphage	1374	0	33.300	0.000
Bacteria_NZ_CP060825_1522_length_1349_cov_2.826893||full	0.160	0.673	0.673	ssDNA	1287	0	50.000	0.000
Bacteria_NZ_CP060825_1643_length_1231_cov_1.905612||full	0.653	0.100	0.653	dsDNAphage	1228	0	33.300	0.000
Bacteria_NZ_CP060825_1801_length_1102_cov_3.867240||full	0.727	0.473	0.727	dsDNAphage	986	0	100.000	0.000
Bacteria_NZ_CP061204_148_length_9113_cov_10.110841||full	0.720	0.000	0.720	dsDNAphage	9112	1	16.700	0.000
Bacteria_NZ_CP061204_336_length_3914_cov_6.048458||full	0.900	0.433	0.900	dsDNAphage	3913	0	16.700	0.000
Bacteria_NZ_CP061281_142_length_3174_cov_2.395960||full	0.613	0.613	0.613	dsDNAphage	3174	0	66.700	0.000
Bacteria_NZ_CP061281_146_length_3153_cov_2.645901||full	0.540	0.240	0.540	dsDNAphage	3152	0	20.000	0.000
Bacteria_NZ_CP061281_204_length_2880_cov_1.781593||full	0.567	0.100	0.567	dsDNAphage	2878	0	14.300	0.000
Bacteria_NZ_CP061281_303_length_2514_cov_2.748272||full	0.693	0.387	0.693	dsDNAphage	2512	0	66.700	0.000
Bacteria_NZ_CP061281_305_length_2511_cov_1.723941||full	0.673	0.360	0.673	dsDNAphage	2510	0	25.000	0.000
Bacteria_NZ_CP061281_386_length_2295_cov_2.109375||full	0.700	0.473	0.700	dsDNAphage	2200	0	66.700	0.000
Bacteria_NZ_CP061281_584_length_1974_cov_2.495571||full	0.567	0.400	0.567	dsDNAphage	1733	0	50.000	0.000
Bacteria_NZ_CP061281_656_length_1867_cov_2.194260||full	0.693	0.287	0.693	dsDNAphage	1866	0	25.000	0.000
Bacteria_NZ_CP061281_659_length_1865_cov_3.045856||full	0.527	0.253	0.527	dsDNAphage	1865	0	25.000	0.000
Bacteria_NZ_CP061281_675_length_1850_cov_3.067967||full	0.567	0.073	0.567	dsDNAphage	1848	0	50.000	25.000
Bacteria_NZ_CP061281_857_length_1668_cov_2.086795||full	0.513	0.167	0.513	dsDNAphage	1666	0	33.300	0.000
Bacteria_NZ_CP061281_866_length_1663_cov_2.161692||full	0.760	0.433	0.760	dsDNAphage	1659	0	66.700	0.000
Bacteria_NZ_CP061281_945_length_1568_cov_2.120291||full	0.893	0.120	0.893	dsDNAphage	1429	0	33.300	0.000
Bacteria_NZ_CP061281_1027_length_1501_cov_2.177040||full	0.593	0.313	0.593	dsDNAphage	1300	0	50.000	0.000
Bacteria_NZ_CP061281_1093_length_1440_cov_2.389892||full	0.527	0.047	0.527	dsDNAphage	1438	0	33.300	0.000
Bacteria_NZ_CP061281_1099_length_1436_cov_2.847936||full	0.680	0.347	0.680	dsDNAphage	1028	0	50.000	0.000
Bacteria_NZ_CP061281_1259_length_1298_cov_2.002414||full	0.847	0.107	0.847	dsDNAphage	1296	0	33.300	0.000
Bacteria_NZ_CP061281_1290_length_1270_cov_2.692181||full	0.607	0.187	0.607	dsDNAphage	1269	0	33.300	0.000
Bacteria_NZ_CP061281_1589_length_1060_cov_1.887562||full	0.553	0.193	0.553	dsDNAphage	1058	0	33.300	0.000
Prophage_NZ_CP061378_1_length_541097_cov_8.600314||0_partial	0.953	0.000	0.953	dsDNAphage	87577	17	30.000	16.200
Bacteria_NZ_CP061378_18_length_134605_cov_8.569758||0_partial	0.787	0.000	0.787	dsDNAphage	16112	2	19.200	15.400
Bacteria_NZ_CP061378_24_length_116084_cov_8.446328||0_partial	0.853	0.007	0.853	dsDNAphage	10030	1	17.600	17.600
Bacteria_NZ_CP061378_50_length_52852_cov_8.908347||full	0.993	0.020	0.993	dsDNAphage	52851	4	33.700	6.700
Prophage_NZ_CP061378_71_length_8393_cov_16.894459||full	1.000	0.300	1.000	dsDNAphage	8391	0	13.000	0.000
Bacteria_NZ_CP061470_74_length_2203_cov_24.131750||full	0.907	0.867	0.907	dsDNAphage	1598	0	100.000	0.000
Bacteria_NZ_CP062159_3_length_254822_cov_7.779779||0_partial	0.907	0.020	0.907	dsDNAphage	39105	3	38.300	17.000
Bacteria_NZ_CP062159_33_length_55651_cov_8.038258||0_partial	0.740	0.007	0.740	dsDNAphage	15749	1	14.300	35.700
Bacteria_NZ_CP062159_53_length_3131_cov_11.506177||full	0.513	0.820	0.820	ssDNA	2493	0	33.300	0.000
Bacteria_NZ_CP062165_1_length_1229438_cov_24.376686||0_partial	0.947	0.000	0.947	dsDNAphage	59471	7	40.700	22.000
Bacteria_NZ_CP062165_1_length_1229438_cov_24.376686||1_partial	0.760	0.000	0.760	dsDNAphage	26056	1	28.100	21.900
Bacteria_NZ_CP046907_16_length_144683_cov_14.963043||0_partial	0.673	0.000	0.673	dsDNAphage	30414	2	11.800	8.800
Bacteria_NZ_CP048814_617_length_2443_cov_3.207286||full	0.693	0.287	0.693	dsDNAphage	2441	0	33.300	0.000
Bacteria_NZ_CP048814_673_length_2133_cov_4.586141||full	0.453	0.680	0.680	ssDNA	2131	0	33.300	0.000
Bacteria_NZ_CP048814_697_length_1981_cov_3.360332||full	0.767	0.207	0.767	dsDNAphage	1631	0	33.300	0.000
Bacteria_NZ_CP048814_858_length_1180_cov_1.724444||full	0.560	0.347	0.560	dsDNAphage	1116	0	50.000	0.000
Bacteria_NZ_CP048814_883_length_1082_cov_1.994158||full	0.500	0.353	0.500	dsDNAphage	781	0	50.000	0.000
Bacteria_NZ_CP051189_17_length_7638_cov_3.310036||full	0.813	0.013	0.813	dsDNAphage	7260	1	42.900	14.300
Bacteria_NZ_CP051189_101_length_4827_cov_2.681475||full	0.427	0.500	0.500	ssDNA	4824	0	66.700	0.000
Bacteria_NZ_CP051189_127_length_4528_cov_3.408451||full	0.840	0.133	0.840	dsDNAphage	4524	0	25.000	0.000
Bacteria_NZ_CP051189_167_length_4101_cov_2.268660||full	0.993	0.327	0.993	dsDNAphage	4099	2	28.600	0.000
Bacteria_NZ_CP051189_197_length_3850_cov_2.596838||full	0.853	0.287	0.853	dsDNAphage	3847	0	16.700	0.000
Bacteria_NZ_CP051189_214_length_3721_cov_3.314785||full	0.560	0.593	0.593	ssDNA	2752	0	66.700	0.000
Bacteria_NZ_CP051189_236_length_3584_cov_2.597336||full	0.973	0.113	0.973	dsDNAphage	3581	1	14.300	0.000
Bacteria_NZ_CP051189_237_length_3580_cov_3.440851||full	0.980	0.607	0.980	dsDNAphage	3578	0	62.500	0.000
Bacteria_NZ_CP051189_418_length_2857_cov_2.472877||full	0.987	0.960	0.987	dsDNAphage	2855	0	100.000	0.000
Bacteria_NZ_CP051189_421_length_2852_cov_3.867000||full	0.940	0.507	0.940	dsDNAphage	2744	0	60.000	0.000
Bacteria_NZ_CP051189_432_length_2820_cov_2.917179||full	0.633	0.067	0.633	dsDNAphage	2820	0	60.000	20.000
Bacteria_NZ_CP051189_451_length_2770_cov_2.019890||full	0.527	0.047	0.527	dsDNAphage	2767	0	16.700	0.000
Bacteria_NZ_CP051189_480_length_2662_cov_2.723820||full	0.767	0.193	0.767	dsDNAphage	2661	0	33.300	0.000
Bacteria_NZ_CP051189_495_length_2619_cov_3.191498||full	0.633	0.307	0.633	dsDNAphage	2615	0	25.000	0.000
Bacteria_NZ_CP051189_564_length_2396_cov_1.990175||full	0.800	0.273	0.800	dsDNAphage	2309	0	100.000	0.000
Bacteria_NZ_CP051189_615_length_2260_cov_2.432653||full	0.967	0.333	0.967	dsDNAphage	2216	2	66.700	0.000
Bacteria_NZ_CP051189_655_length_2164_cov_2.515410||full	0.747	0.653	0.747	dsDNAphage	1400	0	33.300	0.000
Bacteria_NZ_CP051189_764_length_1925_cov_2.393048||full	0.867	0.373	0.867	dsDNAphage	1708	0	50.000	0.000
Bacteria_NZ_CP051189_765_length_1923_cov_2.482334||full	0.980	0.427	0.980	dsDNAphage	1865	0	50.000	0.000
Bacteria_NZ_CP051189_909_length_1706_cov_1.974561||full	0.593	0.887	0.887	ssDNA	1703	0	33.300	0.000
Bacteria_NZ_CP051189_975_length_1602_cov_1.917906||full	0.847	0.467	0.847	dsDNAphage	1600	0	100.000	0.000
Bacteria_NZ_CP051189_993_length_1573_cov_2.148221||full	0.920	0.240	0.920	dsDNAphage	1531	1	100.000	0.000
Bacteria_NZ_CP051189_1187_length_1268_cov_1.841715||full	0.513	0.420	0.513	dsDNAphage	1038	0	50.000	0.000
Bacteria_NZ_CP051189_1203_length_1246_cov_1.598657||full	0.687	0.353	0.687	dsDNAphage	968	0	50.000	0.000
Bacteria_NZ_CP051189_1317_length_1087_cov_2.830426||full	0.880	0.453	0.880	dsDNAphage	1083	0	66.700	0.000
Bacteria_NZ_CP051189_1358_length_1043_cov_2.534413||full	0.607	1.000	1.000	ssDNA	968	0	50.000	0.000
Bacteria_NZ_CP051190_14_length_41185_cov_5.093411||0_partial	0.873	0.000	0.873	dsDNAphage	21088	5	21.700	17.400
Bacteria_NZ_CP051190_329_length_2848_cov_5.088077||full	0.527	0.040	0.527	dsDNAphage	2846	0	33.300	0.000
Bacteria_NZ_CP051293_89_length_6511_cov_3.930607||full	0.973	0.000	0.973	dsDNAphage	6453	2	18.200	9.100
Bacteria_NZ_CP051293_138_length_5806_cov_3.131282||full	0.707	0.600	0.707	dsDNAphage	5805	0	66.700	0.000
Bacteria_NZ_CP051293_160_length_5437_cov_2.827759||full	0.760	0.387	0.760	dsDNAphage	5435	0	16.700	0.000
Bacteria_NZ_CP051293_237_length_4765_cov_4.442251||full	0.780	0.140	0.780	dsDNAphage	4763	2	50.000	0.000
Bacteria_NZ_CP051293_290_length_4482_cov_2.449288||full	0.687	0.473	0.687	dsDNAphage	3987	0	75.000	0.000
Bacteria_NZ_CP051293_295_length_4454_cov_3.260059||full	0.893	0.133	0.893	dsDNAphage	4331	0	66.700	11.100
Bacteria_NZ_CP051293_385_length_3859_cov_3.211882||full	0.713	0.680	0.713	dsDNAphage	3673	0	40.000	0.000
Bacteria_NZ_CP051293_395_length_3799_cov_3.293803||full	0.633	0.267	0.633	dsDNAphage	3796	0	66.700	0.000
Bacteria_NZ_CP051293_449_length_3597_cov_2.984754||full	0.840	0.047	0.840	dsDNAphage	3508	1	40.000	0.000
Bacteria_NZ_CP051293_497_length_3406_cov_2.911967||full	0.520	0.367	0.520	dsDNAphage	3225	0	20.000	0.000
Bacteria_NZ_CP051293_587_length_3097_cov_3.298817||full	0.980	0.707	0.980	dsDNAphage	3094	0	50.000	0.000
Bacteria_NZ_CP051293_595_length_3071_cov_3.179708||full	0.507	0.500	0.507	dsDNAphage	3067	0	20.000	0.000
Bacteria_NZ_CP051293_607_length_3027_cov_2.584791||full	0.780	0.333	0.780	dsDNAphage	2983	0	33.300	0.000
Bacteria_NZ_CP051293_648_length_2915_cov_3.853147||full	0.560	0.800	0.800	ssDNA	2513	0	33.300	0.000
Bacteria_NZ_CP051293_699_length_2798_cov_2.713452||full	0.953	0.587	0.953	dsDNAphage	2638	1	33.300	0.000
Bacteria_NZ_CP051293_726_length_2723_cov_2.912669||full	0.687	0.400	0.687	dsDNAphage	2721	0	33.300	0.000
