seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP060191_793_length_1218_cov_2.263972||full	0.840	0.980	0.980	ssDNA	817	0	50.000	0.000
Prophage_NZ_CP060191_815_length_1179_cov_3.170819||full	0.880	0.967	0.967	ssDNA	1109	0	33.300	0.000
Prophage_NZ_CP060191_869_length_1098_cov_2.310642||full	0.920	0.967	0.967	ssDNA	1003	0	33.300	0.000
Bacteria_NZ_CP060192_7_length_2457_cov_1.477519||full	1.000	1.000	1.000	dsDNAphage	2265	3	60.000	0.000
Bacteria_NZ_CP060192_28_length_1919_cov_4.885193||full	0.393	0.907	0.907	ssDNA	1685	0	33.300	0.000
Bacteria_NZ_CP060192_56_length_1575_cov_2.011842||full	0.713	0.967	0.967	ssDNA	1572	0	33.300	0.000
Bacteria_NZ_CP060192_87_length_1423_cov_1.683480||full	0.700	0.953	0.953	ssDNA	1421	0	33.300	0.000
Bacteria_NZ_CP060192_121_length_1289_cov_1.371151||full	0.887	1.000	1.000	ssDNA	1237	0	100.000	0.000
Bacteria_NZ_CP060192_123_length_1285_cov_1.940650||full	0.973	1.000	1.000	ssDNA	1283	0	50.000	0.000
Bacteria_NZ_CP060192_169_length_1136_cov_1.504163||full	0.380	0.953	0.953	ssDNA	1097	0	50.000	0.000
Bacteria_NZ_CP060192_173_length_1124_cov_1.396632||full	0.953	0.987	0.987	ssDNA	999	0	100.000	0.000
Bacteria_NZ_CP060192_178_length_1108_cov_1.811016||full	0.767	0.940	0.940	ssDNA	1108	0	33.300	0.000
Bacteria_NZ_CP060192_202_length_1042_cov_1.168186||full	0.947	0.993	0.993	ssDNA	1020	0	50.000	0.000
Bacteria_NZ_CP060193_3_length_99309_cov_5.802406||full	0.700	0.000	0.700	dsDNAphage	99305	8	18.700	43.100
Bacteria_NZ_CP060193_23_length_48455_cov_5.499690||0_partial	0.767	0.000	0.767	dsDNAphage	13147	1	12.500	58.300
Bacteria_NZ_CP060290_19_length_73242_cov_6.394729||full	0.807	0.000	0.807	dsDNAphage	71032	7	28.400	33.000
Bacteria_NZ_CP060290_41_length_29802_cov_6.448482||full	0.787	0.007	0.787	dsDNAphage	29755	5	28.200	23.100
Bacteria_NZ_CP060290_48_length_21765_cov_6.763888||0_partial	0.700	0.007	0.700	dsDNAphage	11231	1	28.600	42.900
Bacteria_NZ_CP060290_57_length_13650_cov_6.583008||full	0.953	0.007	0.953	dsDNAphage	13616	3	40.000	10.000
Bacteria_NZ_CP060290_67_length_4310_cov_6.476616||full	0.947	0.087	0.947	dsDNAphage	4017	1	30.000	0.000
Prophage_NZ_CP060414_16_length_25992_cov_4.990708||full	0.987	0.007	0.987	dsDNAphage	25655	4	45.500	12.100
Bacteria_NZ_CP060414_20_length_23973_cov_4.863743||full	0.853	0.000	0.853	dsDNAphage	23128	4	25.000	30.000
Prophage_NZ_CP060414_23_length_22059_cov_6.619615||full	0.973	0.000	0.973	dsDNAphage	22057	6	42.300	19.200
Bacteria_NZ_CP060414_32_length_19629_cov_5.016961||full	1.000	0.033	1.000	dsDNAphage	19627	3	45.000	5.000
Bacteria_NZ_CP060414_42_length_16814_cov_5.447759||0_partial	0.833	0.007	0.833	dsDNAphage	14007	1	20.000	45.000
Bacteria_NZ_CP060414_72_length_12794_cov_5.604129||full	0.973	0.000	0.973	dsDNAphage	12627	4	28.600	19.000
Bacteria_NZ_CP060414_76_length_12214_cov_4.488609||full	0.940	0.020	0.940	dsDNAphage	12190	3	26.900	26.900
Bacteria_NZ_CP060414_88_length_11108_cov_5.086673||full	0.987	0.300	0.987	dsDNAphage	11106	6	78.600	0.000
Bacteria_NZ_CP060414_114_length_8916_cov_4.953166||full	0.993	0.000	0.993	dsDNAphage	8913	4	50.000	8.300
Bacteria_NZ_CP060414_140_length_6467_cov_4.301934||full	1.000	0.047	1.000	dsDNAphage	6435	4	77.800	11.100
Bacteria_NZ_CP060414_153_length_5516_cov_10.068119||full	0.993	0.093	0.993	dsDNAphage	5516	6	85.700	14.300
Bacteria_NZ_CP060414_157_length_5468_cov_5.627933||full	0.927	0.200	0.927	dsDNAphage	5467	0	50.000	0.000
Bacteria_NZ_CP060414_166_length_5236_cov_4.872611||full	0.940	0.620	0.940	dsDNAphage	4763	0	55.600	0.000
Prophage_NZ_CP060414_167_length_5206_cov_32.311396||full	0.987	0.313	0.987	dsDNAphage	5204	3	83.300	0.000
Bacteria_NZ_CP060414_183_length_4403_cov_5.558878||full	0.947	0.087	0.947	dsDNAphage	4339	2	33.300	0.000
Bacteria_NZ_CP060414_197_length_3747_cov_4.443120||full	0.993	0.820	0.993	dsDNAphage	3580	2	70.000	0.000
Bacteria_NZ_CP060414_210_length_3454_cov_8.020006||full	0.440	0.907	0.907	ssDNA	1952	0	33.300	0.000
Bacteria_NZ_CP060414_218_length_3105_cov_5.864590||full	0.967	0.867	0.967	dsDNAphage	2997	0	71.400	0.000
Bacteria_NZ_CP060414_219_length_3087_cov_5.142150||full	0.640	0.900	0.900	ssDNA	1910	0	25.000	0.000
Bacteria_NZ_CP060414_226_length_2905_cov_8.883860||full	0.940	0.987	0.987	ssDNA	2510	0	60.000	0.000
Bacteria_NZ_CP060414_230_length_2798_cov_3.555231||full	0.873	0.927	0.927	ssDNA	2006	0	50.000	0.000
Bacteria_NZ_CP060414_256_length_1972_cov_23.765780||full	0.960	0.987	0.987	ssDNA	1878	0	33.300	0.000
Bacteria_NZ_CP060414_257_length_1948_cov_15.939250||full	0.547	0.953	0.953	ssDNA	1487	0	50.000	0.000
Prophage_NZ_CP060414_269_length_1733_cov_88.902861||full	0.633	0.093	0.633	dsDNAphage	1672	0	50.000	25.000
Bacteria_NZ_CP060414_271_length_1691_cov_13.254279||full	0.967	0.980	0.980	ssDNA	1657	0	66.700	0.000
Bacteria_NZ_CP060414_284_length_1376_cov_3.120363||full	0.860	0.993	0.993	ssDNA	1156	0	50.000	0.000
Bacteria_NZ_CP060414_290_length_1320_cov_5.292490||full	0.313	0.913	0.913	ssDNA	1318	0	33.300	0.000
Prophage_NZ_CP060414_292_length_1259_cov_2.747508||full	1.000	0.907	1.000	dsDNAphage	1008	2	100.000	0.000
Bacteria_NZ_CP060414_297_length_1100_cov_19.640191||full	0.873	0.927	0.927	ssDNA	960	0	33.300	0.000
Bacteria_NZ_CP060713_8_length_2267_cov_1.735533||full	0.613	0.207	0.613	dsDNAphage	2225	0	50.000	0.000
Bacteria_NZ_CP060713_94_length_1494_cov_1.482974||full	0.727	0.547	0.727	dsDNAphage	1438	0	66.700	0.000
Bacteria_NZ_CP060713_110_length_1432_cov_1.350036||full	0.547	0.193	0.547	dsDNAphage	1431	0	33.300	0.000
Bacteria_NZ_CP060713_149_length_1286_cov_1.252640||full	0.793	0.100	0.793	dsDNAphage	1284	0	33.300	0.000
Bacteria_NZ_CP060825_195_length_3040_cov_2.774539||full	0.687	0.107	0.687	dsDNAphage	2999	0	33.300	0.000
Bacteria_NZ_CP060825_215_length_2945_cov_2.391696||full	0.693	0.533	0.693	dsDNAphage	2757	0	75.000	0.000
Bacteria_NZ_CP060825_235_length_2842_cov_2.466810||full	0.587	0.300	0.587	dsDNAphage	2838	0	66.700	0.000
Bacteria_NZ_CP060825_375_length_2450_cov_2.235491||full	0.787	0.373	0.787	dsDNAphage	2191	0	100.000	0.000
Bacteria_NZ_CP060825_394_length_2407_cov_2.089286||full	0.633	0.033	0.633	dsDNAphage	2405	1	33.300	0.000
Bacteria_NZ_CP060825_402_length_2394_cov_2.375374||full	0.820	0.333	0.820	dsDNAphage	2394	0	25.000	0.000
Bacteria_NZ_CP060825_506_length_2229_cov_2.752530||full	0.553	0.080	0.553	dsDNAphage	2228	0	50.000	25.000
Bacteria_NZ_CP060825_510_length_2216_cov_2.432207||full	0.720	0.193	0.720	dsDNAphage	2213	1	33.300	0.000
Bacteria_NZ_CP060825_576_length_2110_cov_2.745012||full	0.933	0.320	0.933	dsDNAphage	2045	0	66.700	0.000
Bacteria_NZ_CP060825_693_length_1937_cov_1.938895||full	0.653	0.073	0.653	dsDNAphage	1696	0	33.300	0.000
Bacteria_NZ_CP060825_744_length_1872_cov_2.484865||full	0.527	0.353	0.527	dsDNAphage	1793	0	50.000	0.000
Bacteria_NZ_CP060825_792_length_1815_cov_2.438636||full	0.593	0.133	0.593	dsDNAphage	1713	0	33.300	0.000
Bacteria_NZ_CP060825_910_length_1681_cov_2.248462||full	0.853	0.440	0.853	dsDNAphage	1478	0	100.000	0.000
Bacteria_NZ_CP060825_1190_length_1431_cov_2.529797||full	0.727	0.333	0.727	dsDNAphage	1372	0	33.300	0.000
Bacteria_NZ_CP060825_1230_length_1395_cov_2.279851||full	0.553	0.187	0.553	dsDNAphage	1392	0	33.300	0.000
Prophage_NZ_CP061032_66_length_10846_cov_3.987953||full	1.000	0.460	1.000	dsDNAphage	10845	3	75.000	0.000
Prophage_NZ_CP061032_84_length_9280_cov_4.553388||full	1.000	0.467	1.000	dsDNAphage	9278	3	70.000	0.000
Bacteria_NZ_CP061032_90_length_8764_cov_4.362039||full	0.960	0.067	0.960	dsDNAphage	8763	1	12.500	0.000
Bacteria_NZ_CP061032_91_length_8698_cov_4.983339||full	0.987	0.553	0.987	dsDNAphage	8696	1	57.100	0.000
Bacteria_NZ_CP061032_167_length_4512_cov_4.158178||full	0.967	0.007	0.967	dsDNAphage	4407	3	42.900	14.300
Bacteria_NZ_CP061032_181_length_4030_cov_4.818365||full	0.727	0.040	0.727	dsDNAphage	4029	0	28.600	0.000
Bacteria_NZ_CP061032_193_length_3420_cov_2.865973||full	0.973	0.827	0.973	dsDNAphage	3418	1	50.000	0.000
Prophage_NZ_CP061032_194_length_3374_cov_4.622477||full	0.867	0.247	0.867	dsDNAphage	3372	0	60.000	0.000
Prophage_NZ_CP061032_202_length_3184_cov_5.640780||full	0.920	0.567	0.920	dsDNAphage	3182	0	11.100	0.000
Bacteria_NZ_CP061032_220_length_2730_cov_3.885234||full	0.993	0.753	0.993	dsDNAphage	2728	0	50.000	0.000
Prophage_NZ_CP061032_221_length_2715_cov_4.083083||full	0.913	0.353	0.913	dsDNAphage	2713	0	9.100	0.000
Bacteria_NZ_CP061032_227_length_2427_cov_4.918212||full	0.793	0.693	0.793	dsDNAphage	1779	0	100.000	0.000
Bacteria_NZ_CP061032_245_length_1828_cov_4.909193||full	0.420	0.973	0.973	ssDNA	1700	0	33.300	0.000
Prophage_NZ_CP061032_265_length_1380_cov_2.954717||full	0.987	0.827	0.987	dsDNAphage	1379	1	100.000	0.000
Bacteria_NZ_CP061032_275_length_1124_cov_2.813845||full	0.973	0.267	0.973	dsDNAphage	1015	1	33.300	0.000
Bacteria_NZ_CP061072_241_length_9149_cov_4.270948||full	0.687	0.007	0.687	dsDNAphage	9123	0	30.800	0.000
Bacteria_NZ_CP063374_80_length_7956_cov_3.226174||full	0.593	0.007	0.593	dsDNAphage	7868	1	28.600	0.000
Bacteria_NZ_CP063374_241_length_5349_cov_3.034379||full	0.507	0.000	0.507	dsDNAphage	5347	2	33.300	33.300
Bacteria_NZ_CP063374_458_length_4044_cov_3.279268||full	0.673	0.320	0.673	dsDNAphage	4041	0	33.300	0.000
Bacteria_NZ_CP063374_588_length_3524_cov_3.998847||full	0.587	0.487	0.587	dsDNAphage	3522	0	50.000	0.000
Bacteria_NZ_CP063374_647_length_3341_cov_3.302800||full	0.547	0.200	0.547	dsDNAphage	3338	0	25.000	0.000
Bacteria_NZ_CP063374_691_length_3204_cov_4.260718||full	0.907	0.227	0.907	dsDNAphage	3203	1	33.300	0.000
Bacteria_NZ_CP063374_718_length_3132_cov_2.531687||full	0.640	0.187	0.640	dsDNAphage	3000	0	40.000	0.000
Bacteria_NZ_CP063374_760_length_3020_cov_2.885666||full	0.700	0.387	0.700	dsDNAphage	2972	0	50.000	0.000
Bacteria_NZ_CP063374_765_length_3005_cov_2.391186||full	0.893	0.247	0.893	dsDNAphage	3001	0	40.000	0.000
Bacteria_NZ_CP063374_826_length_2842_cov_2.676355||full	0.853	0.373	0.853	dsDNAphage	2526	0	100.000	0.000
Bacteria_NZ_CP063374_923_length_2611_cov_3.060642||full	0.540	0.267	0.540	dsDNAphage	2608	0	33.300	0.000
Bacteria_NZ_CP063374_945_length_2550_cov_2.288978||full	0.613	0.507	0.613	dsDNAphage	2178	0	100.000	0.000
Bacteria_NZ_CP063374_951_length_2529_cov_3.084074||full	0.713	0.107	0.713	dsDNAphage	2527	0	20.000	0.000
Bacteria_NZ_CP063374_1042_length_2319_cov_2.593198||full	0.887	0.273	0.887	dsDNAphage	2316	0	100.000	0.000
Bacteria_NZ_CP063374_1053_length_2286_cov_2.902286||full	0.667	0.373	0.667	dsDNAphage	1807	0	50.000	0.000
Bacteria_NZ_CP063374_1087_length_2217_cov_2.355689||full	0.567	0.400	0.567	dsDNAphage	2185	0	66.700	0.000
Bacteria_NZ_CP063374_1100_length_2187_cov_3.542214||full	0.533	0.053	0.533	dsDNAphage	2184	0	16.700	0.000
Bacteria_NZ_CP063374_1110_length_2161_cov_3.565527||full	0.660	0.060	0.660	dsDNAphage	2161	0	40.000	20.000
Bacteria_NZ_CP063374_1128_length_2119_cov_2.933624||full	0.613	0.093	0.613	dsDNAphage	1945	0	50.000	25.000
Bacteria_NZ_CP063374_1257_length_1908_cov_3.315165||full	0.507	0.053	0.507	dsDNAphage	1906	0	25.000	0.000
Bacteria_NZ_CP063374_1343_length_1796_cov_1.943711||full	0.747	0.393	0.747	dsDNAphage	1794	0	50.000	0.000
Bacteria_NZ_CP063374_1369_length_1750_cov_4.032448||full	0.600	0.167	0.600	dsDNAphage	1590	0	100.000	0.000
Bacteria_NZ_CP063374_1456_length_1609_cov_4.485199||full	0.773	0.980	0.980	ssDNA	1570	0	66.700	0.000
Bacteria_NZ_CP063374_1515_length_1503_cov_2.607735||full	0.760	0.200	0.760	dsDNAphage	1301	0	33.300	0.000
Bacteria_NZ_CP063374_1523_length_1495_cov_2.964583||full	1.000	0.667	1.000	dsDNAphage	1075	0	66.700	0.000
Bacteria_NZ_CP063374_1637_length_1317_cov_1.843899||full	0.780	0.473	0.780	dsDNAphage	1170	0	100.000	0.000
Bacteria_NZ_CP063374_1643_length_1308_cov_3.464485||full	0.707	0.847	0.847	ssDNA	1304	0	33.300	0.000
Bacteria_NZ_CP063418_2_length_350935_cov_9.927947||0_partial	0.707	0.000	0.707	dsDNAphage	15966	1	24.000	36.000
Prophage_NZ_CP063418_4_length_175334_cov_10.146766||0_partial	0.940	0.000	0.940	dsDNAphage	43711	8	41.400	5.200
Prophage_NZ_CP063418_4_length_175334_cov_10.146766||1_partial	0.967	0.020	0.967	dsDNAphage	28497	5	31.800	4.500
Prophage_NZ_CP063418_7_length_111951_cov_10.254933||0_partial	0.880	0.000	0.880	dsDNAphage	12772	1	31.800	18.200
Prophage_NZ_CP063418_9_length_72065_cov_9.971976||0_partial	0.973	0.033	0.973	dsDNAphage	29615	5	40.500	2.700
Bacteria_NZ_CP063780_51_length_3914_cov_3.346463||full	0.740	0.860	0.860	ssDNA	3778	0	50.000	0.000
Bacteria_NZ_CP063780_57_length_3868_cov_3.065303||full	1.000	0.933	1.000	dsDNAphage	3754	1	33.300	0.000
Bacteria_NZ_CP063780_115_length_3239_cov_2.984611||full	0.700	0.907	0.907	ssDNA	3190	0	50.000	0.000
Bacteria_NZ_CP063780_126_length_3080_cov_2.500496||full	0.940	0.987	0.987	ssDNA	3076	0	80.000	0.000
Bacteria_NZ_CP063780_140_length_2959_cov_2.911846||full	0.980	0.973	0.980	dsDNAphage	2958	2	80.000	0.000
Bacteria_NZ_CP063780_157_length_2871_cov_2.000355||full	0.533	0.827	0.827	ssDNA	2839	0	50.000	0.000
Bacteria_NZ_CP063780_171_length_2826_cov_2.424035||full	0.993	0.947	0.993	dsDNAphage	2686	0	80.000	0.000
Bacteria_NZ_CP063780_194_length_2731_cov_2.457773||full	1.000	0.973	1.000	dsDNAphage	2730	4	80.000	0.000
Bacteria_NZ_CP063780_214_length_2642_cov_2.158871||full	0.600	0.840	0.840	ssDNA	2640	0	66.700	0.000
Bacteria_NZ_CP063780_277_length_2426_cov_1.805989||full	0.700	0.913	0.913	ssDNA	2425	0	66.700	0.000
Bacteria_NZ_CP063780_345_length_2273_cov_2.311091||full	0.847	1.000	1.000	ssDNA	2270	0	66.700	0.000
Bacteria_NZ_CP063780_377_length_2181_cov_2.150047||full	0.673	0.767	0.767	ssDNA	2180	0	33.300	0.000
Bacteria_NZ_CP063780_438_length_2079_cov_2.485672||full	0.593	0.453	0.593	dsDNAphage	2042	0	33.300	0.000
Bacteria_NZ_CP063780_461_length_2037_cov_1.619576||full	0.973	0.953	0.973	dsDNAphage	2033	0	50.000	0.000
Bacteria_NZ_CP063780_478_length_2002_cov_2.172060||full	0.547	0.053	0.547	dsDNAphage	2001	0	16.700	0.000
Bacteria_NZ_CP063780_485_length_1995_cov_1.606186||full	0.960	0.987	0.987	ssDNA	1935	0	66.700	0.000
Bacteria_NZ_CP063780_524_length_1940_cov_2.852520||full	0.793	0.760	0.793	dsDNAphage	1627	0	25.000	0.000
Bacteria_NZ_CP063780_531_length_1929_cov_2.319104||full	1.000	1.000	1.000	dsDNAphage	1926	1	66.700	0.000
Bacteria_NZ_CP063780_558_length_1895_cov_1.889130||full	0.600	0.520	0.600	dsDNAphage	1871	0	50.000	0.000
Bacteria_NZ_CP063780_705_length_1675_cov_2.558025||full	0.687	0.960	0.960	ssDNA	1644	0	33.300	0.000
Bacteria_NZ_CP063780_770_length_1592_cov_2.252440||full	0.527	0.920	0.920	ssDNA	1590	0	33.300	0.000
Bacteria_NZ_CP063780_804_length_1556_cov_2.385077||full	0.740	0.133	0.740	dsDNAphage	1556	0	50.000	25.000
Bacteria_NZ_CP063780_807_length_1554_cov_2.359573||full	0.847	0.300	0.847	dsDNAphage	1551	0	50.000	0.000
Bacteria_NZ_CP063780_841_length_1508_cov_2.320028||full	0.747	0.933	0.933	ssDNA	1470	0	25.000	0.000
Bacteria_NZ_CP063780_989_length_1367_cov_2.907012||full	0.507	0.933	0.933	ssDNA	1211	0	33.300	0.000
Bacteria_NZ_CP063780_992_length_1365_cov_2.963359||full	0.833	0.980	0.980	ssDNA	1363	0	66.700	0.000
Bacteria_NZ_CP063780_1071_length_1303_cov_1.384615||full	0.973	0.087	0.973	dsDNAphage	1300	1	50.000	25.000
Bacteria_NZ_CP063780_1180_length_1188_cov_2.357458||full	0.693	0.920	0.920	ssDNA	1065	0	50.000	0.000
Bacteria_NZ_CP063780_1199_length_1169_cov_1.576302||full	0.620	0.680	0.680	ssDNA	1028	0	50.000	0.000
Bacteria_NZ_CP063780_1240_length_1129_cov_1.643389||full	0.567	0.967	0.967	ssDNA	598	0	50.000	0.000
Bacteria_NZ_CP063780_1297_length_1085_cov_2.765049||full	0.967	1.000	1.000	ssDNA	881	0	100.000	0.000
Bacteria_NZ_CP063780_1317_length_1073_cov_2.260314||full	0.373	0.947	0.947	ssDNA	970	0	50.000	0.000
Bacteria_NZ_CP063780_1401_length_1008_cov_2.815320||full	0.987	0.993	0.993	ssDNA	1005	0	100.000	0.000
Bacteria_NZ_CP063989_272_length_3533_cov_4.535653||full	0.740	0.227	0.740	dsDNAphage	3529	0	33.300	0.000
Bacteria_NZ_CP063989_275_length_3528_cov_2.334005||full	0.873	0.347	0.873	dsDNAphage	3410	0	20.000	0.000
Bacteria_NZ_CP063989_308_length_3152_cov_2.823700||full	0.660	0.033	0.660	dsDNAphage	3148	0	50.000	25.000
Bacteria_NZ_CP063989_310_length_3127_cov_3.831055||full	0.547	0.160	0.547	dsDNAphage	3081	0	50.000	0.000
Bacteria_NZ_CP063989_351_length_2714_cov_2.728469||full	0.747	0.380	0.747	dsDNAphage	2714	0	20.000	0.000
Bacteria_NZ_CP063989_371_length_2554_cov_4.590636||full	0.833	0.353	0.833	dsDNAphage	2075	0	100.000	0.000
Bacteria_NZ_CP063989_391_length_2330_cov_3.979341||full	0.587	0.200	0.587	dsDNAphage	2113	0	50.000	0.000
Bacteria_NZ_CP063989_492_length_1585_cov_2.897386||full	0.733	0.280	0.733	dsDNAphage	1583	0	33.300	0.000
Bacteria_NZ_CP063989_509_length_1439_cov_2.713150||full	0.653	0.913	0.913	ssDNA	1437	0	33.300	0.000
Bacteria_NZ_CP064056_39_length_2145_cov_1.757416||full	0.993	0.933	0.993	dsDNAphage	2144	3	100.000	0.000
Bacteria_NZ_CP064056_58_length_1929_cov_1.844717||full	0.613	0.107	0.613	dsDNAphage	1927	0	25.000	0.000
Bacteria_NZ_CP064056_62_length_1890_cov_2.494278||full	0.993	0.960	0.993	dsDNAphage	1788	3	83.300	0.000
Bacteria_NZ_CP064056_63_length_1890_cov_1.954768||full	0.993	0.987	0.993	dsDNAphage	1834	3	100.000	0.000
Bacteria_NZ_CP064056_89_length_1716_cov_2.036725||full	0.993	0.947	0.993	dsDNAphage	1553	2	100.000	0.000
Bacteria_NZ_CP064056_110_length_1616_cov_1.258808||full	0.187	0.867	0.867	ssDNA	1288	0	50.000	0.000
Bacteria_NZ_CP064056_174_length_1304_cov_2.509207||full	0.600	0.220	0.600	dsDNAphage	1302	0	25.000	0.000
Bacteria_NZ_CP064056_194_length_1212_cov_1.201383||full	0.800	0.933	0.933	ssDNA	1093	0	100.000	0.000
Bacteria_NZ_CP064056_197_length_1210_cov_2.181818||full	0.907	0.853	0.907	dsDNAphage	1146	0	50.000	0.000
Bacteria_NZ_CP064056_216_length_1154_cov_2.453139||full	0.827	0.987	0.987	ssDNA	1147	0	33.300	0.000
Bacteria_NZ_CP064056_240_length_1105_cov_1.700952||full	0.807	0.780	0.807	dsDNAphage	989	0	66.700	0.000
Bacteria_NZ_CP064056_249_length_1084_cov_1.119534||full	0.847	0.827	0.847	dsDNAphage	1044	0	66.700	0.000
Bacteria_NZ_CP064056_266_length_1042_cov_1.452888||full	0.473	0.673	0.673	ssDNA	1023	0	50.000	0.000
Bacteria_NZ_CP064661_8_length_24925_cov_4.048733||full	0.993	0.040	0.993	dsDNAphage	24865	18	75.000	18.800
Bacteria_NZ_CP064661_20_length_19946_cov_3.977326||full	0.953	0.000	0.953	dsDNAphage	19869	8	45.500	27.300
Bacteria_NZ_CP064661_24_length_19400_cov_4.473611||full	0.753	0.013	0.753	dsDNAphage	17894	0	70.000	23.300
Bacteria_NZ_CP064661_58_length_14302_cov_3.819471||full	0.987	0.053	0.987	dsDNAphage	14301	14	82.400	11.800
Bacteria_NZ_CP064661_70_length_13811_cov_4.742367||full	0.993	0.113	0.993	dsDNAphage	13679	4	71.400	0.000
Bacteria_NZ_CP064661_106_length_11271_cov_3.639622||full	0.733	0.013	0.733	dsDNAphage	10800	0	38.900	11.100
Bacteria_NZ_CP064661_108_length_11243_cov_4.026010||full	1.000	0.213	1.000	dsDNAphage	11239	1	73.100	0.000
Bacteria_NZ_CP064661_152_length_9155_cov_4.780110||full	0.993	0.253	0.993	dsDNAphage	9153	4	50.000	0.000
Bacteria_NZ_CP064661_208_length_7713_cov_4.247323||full	0.927	0.960	0.960	ssDNA	7711	0	100.000	0.000
Bacteria_NZ_CP064661_234_length_7374_cov_4.746823||full	1.000	0.373	1.000	dsDNAphage	7373	5	83.300	0.000
Bacteria_NZ_CP064661_284_length_6247_cov_3.879037||full	0.993	0.067	0.993	dsDNAphage	6157	2	72.700	9.100
Bacteria_NZ_CP064661_321_length_5382_cov_3.264314||full	0.987	0.007	0.987	dsDNAphage	4925	1	42.900	14.300
Bacteria_NZ_CP064661_323_length_5354_cov_3.731081||full	1.000	0.433	1.000	dsDNAphage	5353	5	100.000	0.000
Bacteria_NZ_CP064661_404_length_4231_cov_3.767002||full	0.780	0.153	0.780	dsDNAphage	4231	0	75.000	12.500
Bacteria_NZ_CP064661_412_length_4126_cov_3.515107||full	0.960	0.127	0.960	dsDNAphage	3976	0	55.600	11.100
Bacteria_NZ_CP064661_421_length_3972_cov_5.076079||full	0.767	0.053	0.767	dsDNAphage	3969	0	60.000	20.000
Bacteria_NZ_CP064661_451_length_3639_cov_3.909877||full	0.933	0.893	0.933	dsDNAphage	2784	2	100.000	0.000
Bacteria_NZ_CP064661_488_length_3029_cov_4.748823||full	0.773	0.047	0.773	dsDNAphage	3027	1	25.000	0.000
Bacteria_NZ_CP064661_519_length_2678_cov_4.043080||full	0.553	0.987	0.987	ssDNA	1942	0	66.700	0.000
Bacteria_NZ_CP064661_521_length_2671_cov_3.178517||full	0.993	0.980	0.993	dsDNAphage	2671	3	100.000	0.000
Bacteria_NZ_CP064661_547_length_2346_cov_4.893060||full	1.000	0.980	1.000	dsDNAphage	2343	0	100.000	0.000
Bacteria_NZ_CP064661_549_length_2317_cov_4.046419||full	0.893	0.960	0.960	ssDNA	2314	0	66.700	0.000
Bacteria_NZ_CP064661_575_length_1960_cov_2.854593||full	0.460	1.000	1.000	ssDNA	1895	0	100.000	0.000
Bacteria_NZ_CP064661_581_length_1922_cov_3.645956||full	0.953	0.993	0.993	ssDNA	1920	0	66.700	0.000
Bacteria_NZ_CP064661_582_length_1911_cov_2.946659||full	0.880	0.820	0.880	dsDNAphage	1911	1	33.300	0.000
Bacteria_NZ_CP064661_587_length_1883_cov_4.651532||full	0.967	1.000	1.000	ssDNA	1881	0	100.000	0.000
Bacteria_NZ_CP064661_639_length_1506_cov_2.749139||full	0.660	0.420	0.660	dsDNAphage	1504	0	66.700	0.000
Bacteria_NZ_CP064661_666_length_1307_cov_18.686901||full	0.500	0.913	0.913	ssDNA	1256	0	50.000	0.000
Bacteria_NZ_CP064661_670_length_1270_cov_3.252675||full	0.967	0.993	0.993	ssDNA	944	0	100.000	0.000
Bacteria_NZ_CP064661_711_length_1008_cov_1.627492||full	1.000	1.000	1.000	dsDNAphage	888	0	100.000	0.000
Bacteria_NZ_CP064663_43_length_7038_cov_3.087641||full	0.873	0.067	0.873	dsDNAphage	7037	2	50.000	0.000
Prophage_NZ_CP064663_101_length_5349_cov_3.693049||full	0.907	0.567	0.907	dsDNAphage	5346	1	33.300	0.000
Bacteria_NZ_CP064663_102_length_5325_cov_3.616888||full	0.987	0.367	0.987	dsDNAphage	5323	0	90.000	0.000
Bacteria_NZ_CP064663_110_length_5271_cov_2.911043||full	0.987	0.113	0.987	dsDNAphage	5268	6	85.700	14.300
Bacteria_NZ_CP064663_206_length_4231_cov_3.389128||full	0.993	0.227	0.993	dsDNAphage	3935	0	66.700	0.000
Bacteria_NZ_CP064663_214_length_4183_cov_2.180717||full	0.747	0.080	0.747	dsDNAphage	4177	0	66.700	11.100
Prophage_NZ_CP064663_220_length_4151_cov_3.439941||full	1.000	0.140	1.000	dsDNAphage	4148	7	77.800	11.100
Bacteria_NZ_CP064663_230_length_4052_cov_2.437078||full	1.000	0.720	1.000	dsDNAphage	4052	4	100.000	0.000
Bacteria_NZ_CP064663_232_length_4033_cov_3.896682||full	0.853	0.507	0.853	dsDNAphage	4020	0	75.000	0.000
Bacteria_NZ_CP064663_261_length_3785_cov_2.957909||full	0.993	0.873	0.993	dsDNAphage	3784	2	66.700	0.000
Prophage_NZ_CP064663_295_length_3562_cov_2.525235||full	0.960	0.867	0.960	dsDNAphage	3467	4	80.000	0.000
Bacteria_NZ_CP064663_317_length_3421_cov_3.002971||full	0.993	0.167	0.993	dsDNAphage	3297	2	60.000	0.000
Bacteria_NZ_CP064663_382_length_3141_cov_2.340570||full	0.873	1.000	1.000	ssDNA	3138	0	100.000	0.000
Bacteria_NZ_CP064663_391_length_3097_cov_2.927350||full	0.647	0.927	0.927	ssDNA	3095	0	50.000	0.000
Bacteria_NZ_CP064663_411_length_3006_cov_2.894951||full	1.000	0.360	1.000	dsDNAphage	3004	0	88.900	0.000
